event_date,source,medium,sessions,purchases,revenue
2026-06-28,msearch.shopping.naver.com,referral,18,0,0.0
2026-06-28,naver,cpc,150,1,9500.0
2026-06-28,naver,organic,26,0,0.0
2026-06-28,naverbs,(none),1,0,0.0
2026-06-28,naverbs,cpc,885,27,3314950.0
2026-06-28,naverbs,referral,10,0,0.0
2026-06-28,ntp.msn.com,referral,1,0,0.0
2026-06-28,pcmap.place.naver.com,referral,4,0,0.0
2026-06-28,search.shopping.naver.com,referral,5,1,53600.0
2026-06-28,shopping.naver.com,referral,1,0,0.0
2026-06-28,theriver.columbia.com,referral,1,0,0.0
2026-06-28,tmg4597.mycafe24.com,referral,1,0,0.0
2026-06-28,yahoo,organic,1,0,0.0
2026-06-28,youtube,cpc,12,1,180180.0
2026-06-29,(direct),cpc,2,0,0.0
2026-06-29,(not set),(not set),1287,5,552120.0
2026-06-29,Catalog,Catalog,1,0,0.0
2026-06-29,EDM,EDM,169,3,588910.0
2026-06-29,EDM,KAKAO_alimtalk,1,0,0.0
2026-06-29,Email_mkt,Email_mkt,8,0,0.0
2026-06-29,Email_mkt,LMS_ECOM,1,0,0.0
2026-06-29,KAKAO_CH,KAKAO_CH,253,6,665610.0
2026-06-29,KAKAO_CH,da,1,0,0.0
2026-06-29,KAKAO_alimtalk,(none),3,0,0.0
2026-06-29,KAKAO_alimtalk,KAKAO,1,0,0.0
2026-06-29,KAKAO_alimtalk,KAKAO_alimtalk,67,4,226460.0
2026-06-29,KAKAO_alimtalk,banner,1,0,0.0
2026-06-29,KAKAO_chatbot,KAKAO_chatbot,2,1,169670.0
2026-06-29,LMS_ECOM,LMS_ECOM,280,2,143050.0
2026-06-29,adsmanager.facebook.com,referral,7,0,0.0
2026-06-29,adwords,ppc,699,4,459850.0
2026-06-29,bing,cpc,2,0,0.0
2026-06-29,bing,organic,15,1,83880.0
2026-06-29,bit.ly,referral,1,0,0.0
2026-06-29,chatgpt.com,ai-assistant,3,0,0.0
2026-06-29,columbia.ru,referral,1,0,0.0
2026-06-29,columbiasportswear.fr,referral,8,0,0.0
2026-06-29,cr.shopping.naver.com,referral,10,0,0.0
2026-06-29,cr2.shopping.naver.com,referral,1,0,0.0
2026-06-29,criteo,banner,575,4,347360.0
2026-06-29,daum,organic,48,0,0.0
2026-06-29,facebook.com,referral,3,0,0.0
2026-06-29,fb,paid,5,0,0.0
2026-06-29,fit8.cre.ma,referral,4,0,0.0
2026-06-29,google,LMS_ECOM,2,0,0.0
2026-06-29,google,cpc,16,0,0.0
2026-06-29,google,organic,192,0,0.0
2026-06-29,ig,social,88,0,0.0
2026-06-29,instagram.com,referral,3,0,0.0
2026-06-29,l.facebook.com,referral,3,0,0.0
2026-06-29,l.instagram.com,referral,1,0,0.0
2026-06-29,link.naver.com,referral,1,0,0.0
2026-06-29,m.blog.naver.com,referral,9,1,124380.0
2026-06-29,m.danawa.com,referral,1,0,0.0
2026-06-29,m.facebook.com,referral,2,0,0.0
2026-06-29,m.keep.naver.com,referral,2,0,0.0
2026-06-29,m.place.naver.com,referral,1,0,0.0
2026-06-29,m.search.daum.net,cpc,2,0,0.0
2026-06-29,m.search.daum.net,referral,12,1,23000.0
2026-06-29,m.search.naver.com,cpc,78,1,132300.0
2026-06-29,m.search.naver.com,referral,101,2,175340.0
2026-06-29,meta,banner,1043,6,586590.0
2026-06-29,meta_BD,MT,4,0,0.0
2026-06-29,mpointadmin.hyundaicard.com,referral,2,0,0.0
2026-06-29,msearch.shopping.naver.com,referral,12,1,140270.0
2026-06-29,naver,cpc,150,2,182080.0
2026-06-29,naver,organic,61,0,0.0
2026-06-29,naverbs,(none),2,0,0.0
2026-06-29,naverbs,cpc,759,16,1790050.0
2026-06-29,naverbs,referral,9,1,36500.0
2026-06-29,ntp.msn.com,referral,2,0,0.0
2026-06-29,pcmap.place.naver.com,referral,1,0,0.0
2026-06-29,risk-bpo.shizhuang-inc.com,referral,1,0,0.0
2026-06-29,search.shopping.naver.com,referral,2,0,0.0
2026-06-29,statics.teams.cdn.office.net,referral,2,0,0.0
2026-06-29,themango.co.kr,referral,2,0,0.0
2026-06-29,theriver.columbia.com,referral,7,0,0.0
2026-06-29,youtube,cpc,12,0,0.0
2026-06-30,(direct),cpc,2,0,0.0
2026-06-30,(not set),(not set),835,8,785440.0
2026-06-30,Catalog,Catalog,4,0,0.0
2026-06-30,EDM,EDM,57,0,0.0
2026-06-30,Email_mkt,Email_mkt,8,0,0.0
2026-06-30,IGShopping,Social,1,0,0.0
2026-06-30,Instagram,Feed,1,0,0.0
2026-06-30,KAKAO_CH,KAKAO_CH,339,8,1166000.0
2026-06-30,KAKAO_CH,KAKAO_alimtalk,2,0,0.0
2026-06-30,KAKAO_CH,LMS_ECOM,1,0,0.0
2026-06-30,KAKAO_CH,cpc,4,0,0.0
2026-06-30,KAKAO_CH,da,1,0,0.0
2026-06-30,KAKAO_FridnsTalk,KAKAO_FridnsTalk,1,0,0.0
2026-06-30,KAKAO_alimtalk,(none),12,0,0.0
2026-06-30,KAKAO_alimtalk,Email_mkt,1,0,0.0
2026-06-30,KAKAO_alimtalk,KAKAO,1,0,0.0
2026-06-30,KAKAO_alimtalk,KAKAO_CH,7,0,0.0
2026-06-30,KAKAO_alimtalk,KAKAO_alimtalk,729,15,1305610.0
2026-06-30,KAKAO_alimtalk,social,1,0,0.0
2026-06-30,KAKAO_chatbot,KAKAO_chatbot,1,0,0.0
2026-06-30,LMS_ECOM,(none),1,0,0.0
2026-06-30,LMS_ECOM,LMS_ECOM,93,2,198680.0
2026-06-30,adsmanager.facebook.com,referral,1,0,0.0
2026-06-30,adwords,ppc,271,3,391370.0
2026-06-30,alohafind.com,referral,1,0,0.0
2026-06-30,bing,organic,5,0,0.0
2026-06-30,bit.ly,referral,2,0,0.0
2026-06-30,blog.naver.com,referral,3,0,0.0
2026-06-30,chatgpt.com,ai-assistant,4,0,0.0
2026-06-30,columbiamall.co.kr,referral,1,0,0.0
2026-06-30,columbiasportswear.fr,referral,1,0,0.0
2026-06-30,cr.shopping.naver.com,referral,4,0,0.0
2026-06-30,cr2.shopping.naver.com,referral,1,0,0.0
2026-06-30,criteo,(none),1,0,0.0
2026-06-30,criteo,banner,502,10,1156820.0
2026-06-30,daum,cpc,1,0,0.0
2026-06-30,daum,organic,33,1,117000.0
2026-06-30,facebook.com,referral,5,2,87100.0
2026-06-30,fb,paid,5,0,0.0
2026-06-30,google,(none),1,0,0.0
2026-06-30,google,EDM,3,0,0.0
2026-06-30,google,LMS_ECOM,1,0,0.0
2026-06-30,google,cpc,18,0,0.0
2026-06-30,google,organic,225,3,375580.0
2026-06-30,ig,paid,114,0,0.0
2026-06-30,ig,social,128,0,0.0
2026-06-30,kakao,da,1,0,0.0
2026-06-30,kakao_coupon,kakao_coupon_welcom,1,0,0.0
2026-06-30,l.facebook.com,referral,2,0,0.0
2026-06-30,link.naver.com,referral,1,0,0.0
2026-06-30,m.blog.naver.com,referral,4,0,0.0
2026-06-30,m.facebook.com,referral,6,0,0.0
2026-06-30,m.keep.naver.com,referral,2,0,0.0
2026-06-30,m.search.daum.net,cpc,1,0,0.0
2026-06-30,m.search.daum.net,referral,8,0,0.0
2026-06-30,m.search.naver.com,cpc,63,0,0.0
2026-06-30,m.search.naver.com,referral,84,1,221000.0
2026-06-30,meta,(none),1,0,0.0
2026-06-30,meta,banner,1147,7,525990.0
2026-06-30,meta_BD,MT,3,0,0.0
2026-06-30,mpointadmin.hyundaicard.com,referral,5,0,0.0
2026-06-30,msearch.shopping.naver.com,cpc,1,0,0.0
2026-06-30,msearch.shopping.naver.com,referral,16,1,41000.0
2026-06-30,naver,cpc,151,3,468600.0
2026-06-30,naver,organic,68,0,0.0
2026-06-30,naver.com,referral,2,0,0.0
2026-06-30,naverbs,(none),1,1,35000.0
2026-06-30,naverbs,cpc,784,22,2137820.0
2026-06-30,naverbs,organic,1,0,0.0
2026-06-30,naverbs,referral,1,0,0.0
2026-06-30,pcmap.place.naver.com,referral,3,1,149200.0
2026-06-30,risk-bpo.shizhuang-inc.com,referral,2,0,0.0
2026-06-30,search.shopping.naver.com,referral,3,0,0.0
2026-06-30,statics.teams.cdn.office.net,referral,3,0,0.0
2026-06-30,super-admin.shopfully.com,referral,1,0,0.0
2026-06-30,theriver.columbia.com,referral,8,0,0.0
2026-06-30,tmg1772.cafe24.com,referral,3,0,0.0
2026-06-30,web.stagram.com,referral,1,0,0.0
2026-06-30,yahoo,organic,6,0,0.0
2026-06-30,yandex.ru,referral,1,0,0.0
2026-06-30,youtube,cpc,9,0,0.0
2026-06-30,zapmeta.com,referral,1,0,0.0
2026-07-01,(not set),(not set),835,4,410760.0
2026-07-01,Catalog,Catalog,2,0,0.0
2026-07-01,EDM,(none),3,0,0.0
2026-07-01,EDM,EDM,44,0,0.0
2026-07-01,Email_mkt,(none),1,0,0.0
2026-07-01,Email_mkt,Email_mkt,6,0,0.0
2026-07-01,IGShopping,Social,1,0,0.0
2026-07-01,Instagram,Feed,1,0,0.0
2026-07-01,KAKAO_CH,KAKAO_CH,129,5,461140.0
2026-07-01,KAKAO_alimtalk,(none),5,1,145450.0
2026-07-01,KAKAO_alimtalk,KAKAO_CH,3,0,0.0
2026-07-01,KAKAO_alimtalk,KAKAO_alimtalk,174,10,1330000.0
2026-07-01,KAKAO_alimtalk,LMS_ECOM,2,0,0.0
2026-07-01,KAKAO_alimtalk,da,1,0,0.0
2026-07-01,KAKAO_alimtalk,social,1,0,0.0
2026-07-01,LMS_ECOM,LMS_ECOM,63,1,84000.0
2026-07-01,admin.cre.ma,referral,7,0,0.0
2026-07-01,adsmanager.facebook.com,referral,4,0,0.0
2026-07-01,adwords,ppc,235,6,734370.0
2026-07-01,benz,partnership,2,0,0.0
2026-07-01,bing,cpc,3,0,0.0
2026-07-01,bing,organic,10,0,0.0
2026-07-01,blog.naver.com,referral,3,0,0.0
2026-07-01,chatgpt.com,ai-assistant,4,0,0.0
2026-07-01,columbiamall.co.kr,referral,1,0,0.0
2026-07-01,columbiasportswear.fr,referral,4,0,0.0
2026-07-01,copilot.com,(none),3,0,0.0
2026-07-01,cr.shopping.naver.com,referral,3,0,0.0
2026-07-01,criteo,(none),2,0,0.0
2026-07-01,criteo,banner,412,5,492280.0
2026-07-01,criteo,display,1008,3,290440.0
2026-07-01,daum,cpc,3,0,0.0
2026-07-01,daum,organic,45,0,0.0
2026-07-01,facebook.com,referral,3,0,0.0
2026-07-01,fb,paid,4,0,0.0
2026-07-01,gemini.google.com,ai-assistant,1,0,0.0
2026-07-01,google,(none),1,0,0.0
2026-07-01,google,EDM,2,0,0.0
2026-07-01,google,cpc,20,0,0.0
2026-07-01,google,organic,187,5,400840.0
2026-07-01,ig,paid,129,0,0.0
2026-07-01,ig,social,47,0,0.0
2026-07-01,instagram.com,referral,2,0,0.0
2026-07-01,l.instagram.com,referral,34,0,0.0
2026-07-01,m.ad.search.naver.com,cpc,1,0,0.0
2026-07-01,m.blog.naver.com,referral,2,0,0.0
2026-07-01,m.facebook.com,referral,7,0,0.0
2026-07-01,m.place.naver.com,referral,1,0,0.0
2026-07-01,m.search.daum.net,referral,10,0,0.0
2026-07-01,m.search.naver.com,cpc,51,1,83070.0
2026-07-01,m.search.naver.com,referral,98,1,186460.0
2026-07-01,meta,(none),1,0,0.0
2026-07-01,meta,banner,1167,7,983120.0
2026-07-01,mpointadmin.hyundaicard.com,referral,3,0,0.0
2026-07-01,msearch.shopping.naver.com,referral,8,0,0.0
2026-07-01,naver,cpc,145,3,380380.0
2026-07-01,naver,organic,74,1,136600.0
2026-07-01,naver.com,referral,1,0,0.0
2026-07-01,naverbs,(none),1,0,0.0
2026-07-01,naverbs,cpc,734,24,2814850.0
2026-07-01,ntp.msn.com,referral,4,0,0.0
2026-07-01,pcmap.place.naver.com,referral,2,0,0.0
2026-07-01,search.shopping.naver.com,referral,2,0,0.0
2026-07-01,statics.teams.cdn.office.net,referral,5,0,0.0
2026-07-01,theriver.columbia.com,referral,6,0,0.0
2026-07-01,tmg1772.cafe24.com,referral,1,0,0.0
2026-07-01,tw.search.yahoo.com,referral,1,0,0.0
2026-07-01,yahoo,organic,1,0,0.0
2026-07-01,youtube,cpc,8,0,0.0
2026-07-02,(direct),banner,4,0,0.0
2026-07-02,(direct),edm,1,0,0.0
2026-07-02,(direct),kakao_ch,2,0,0.0
2026-07-02,(not set),(not set),961,15,1574080.0
2026-07-02,Catalog,Catalog,6,0,0.0
2026-07-02,EDM,(none),3,0,0.0
2026-07-02,EDM,EDM,316,4,217500.0
2026-07-02,EDM,LMS_Brand_ECOM,1,0,0.0
2026-07-02,EDM,cpc,1,0,0.0
2026-07-02,EDM,edm,1,0,0.0
2026-07-02,Email_mkt,Email_mkt,3,0,0.0
2026-07-02,Facebook,banner,25,0,0.0
2026-07-02,Instagram,story,1,0,0.0
2026-07-02,KAKAO_CH,(none),7,0,0.0
2026-07-02,KAKAO_CH,EDM,1,0,0.0
2026-07-02,KAKAO_CH,KAKAO_CH,5305,30,3225102.0
2026-07-02,KAKAO_CH,KAKAO_alimtalk,5,0,0.0
2026-07-02,KAKAO_CH,LMS_ECOM,1,0,0.0
2026-07-02,KAKAO_CH,cpc,1,0,0.0
2026-07-02,KAKAO_CH,kakao_ch,1,1,82960.0
2026-07-02,KAKAO_FridnsTalk,KAKAO_FridnsTalk,130,9,699269.0
2026-07-02,KAKAO_alimtalk,(none),1,0,0.0
2026-07-02,KAKAO_alimtalk,KAKAO_alimtalk,64,3,327000.0
2026-07-02,LMS_ECOM,LMS_ECOM,54,0,0.0
2026-07-02,adsmanager.facebook.com,referral,3,0,0.0
2026-07-02,adwords,ppc,285,3,400210.0
2026-07-02,benz,partnership,1,0,0.0
2026-07-02,bing,cpc,2,0,0.0
2026-07-02,bing,organic,10,0,0.0
2026-07-02,blog.naver.com,referral,2,0,0.0
2026-07-02,chatgpt.com,ai-assistant,3,0,0.0
2026-07-02,cn.bing.com,referral,1,0,0.0
2026-07-02,columbiamall.net,referral,1,0,0.0
2026-07-02,columbiasportswear.fr,referral,7,0,0.0
2026-07-02,cr.shopping.naver.com,referral,9,0,0.0
2026-07-02,cr2.shopping.naver.com,referral,3,0,0.0
2026-07-02,criteo,(none),3,0,0.0
2026-07-02,criteo,banner,323,5,738500.0
2026-07-02,criteo,display,952,1,83300.0
2026-07-02,daum,organic,52,2,187670.0
2026-07-02,era-prod.hiforce.net,referral,1,0,0.0
2026-07-02,gemini.google.com,ai-assistant,2,0,0.0
2026-07-02,google,cpc,27,0,0.0
2026-07-02,google,organic,187,2,111650.0
2026-07-02,ig,paid,109,0,0.0
2026-07-02,ig,social,33,0,0.0
2026-07-02,kakao,KAKAO_CH,1,0,0.0
2026-07-02,kakao,da,1,0,0.0
2026-07-02,kakao,keyword,1,0,0.0
2026-07-02,l.facebook.com,referral,1,0,0.0
2026-07-02,l.instagram.com,referral,8,1,231250.0
2026-07-02,link.naver.com,cpc,1,1,88380.0
2026-07-02,link.naver.com,referral,9,1,118400.0
2026-07-02,lm.facebook.com,referral,2,0,0.0
2026-07-02,m.blog.naver.com,referral,6,0,0.0
2026-07-02,m.columbiamall.co.kr,referral,1,0,0.0
2026-07-02,m.facebook.com,referral,2,0,0.0
2026-07-02,m.naver.com,referral,1,1,49680.0
2026-07-02,m.place.naver.com,referral,1,0,0.0
2026-07-02,m.search.daum.net,referral,11,1,97520.0
2026-07-02,m.search.naver.com,cpc,56,1,210060.0
2026-07-02,m.search.naver.com,referral,112,1,57870.0
2026-07-02,mail.naver.com,referral,1,0,0.0
2026-07-02,meta,(none),2,0,0.0
2026-07-02,meta,banner,1443,5,1101390.0
2026-07-02,mpointadmin.hyundaicard.com,referral,3,0,0.0
2026-07-02,msearch.shopping.naver.com,cpc,3,0,0.0
2026-07-02,msearch.shopping.naver.com,referral,9,1,138000.0
2026-07-02,naver,cpc,151,1,168000.0
2026-07-02,naver,organic,67,1,80100.0
2026-07-02,naverbs,(none),2,0,0.0
2026-07-02,naverbs,banner,1,0,0.0
2026-07-02,naverbs,cpc,754,23,3179289.0
2026-07-02,ntp.msn.com,referral,4,0,0.0
2026-07-02,pcmap.place.naver.com,referral,2,0,0.0
2026-07-02,statics.teams.cdn.office.net,referral,5,0,0.0
2026-07-02,themango.co.kr,referral,1,0,0.0
2026-07-02,theriver.columbia.com,referral,2,0,0.0
2026-07-02,tmg1772.cafe24.com,referral,1,0,0.0
2026-07-02,tw.search.yahoo.com,referral,1,0,0.0
2026-07-02,web1.columbiakorea.co.kr,referral,6,0,0.0
2026-07-02,weberp.columbia.com,referral,4,0,0.0
2026-07-02,yahoo,organic,1,0,0.0
2026-07-02,youtube,cpc,6,0,0.0
2026-07-02,youtube,live,1,0,0.0
2026-07-03,(direct),banner,1,0,0.0
2026-07-03,(direct),edm,1,0,0.0
2026-07-03,(not set),(not set),749,8,893290.0
2026-07-03,Catalog,Catalog,7,1,38500.0
2026-07-03,EDM,EDM,224,3,179770.0
2026-07-03,EDM,edm,2,0,0.0
2026-07-03,EDM,organic,1,0,0.0
2026-07-03,Email_mkt,Email_mkt,7,0,0.0
2026-07-03,Facebook,banner,9,0,0.0
2026-07-03,Instagram,story,1,0,0.0
2026-07-03,KAKAO_CH,(none),2,0,0.0
2026-07-03,KAKAO_CH,KAKAO_CH,552,8,904700.0
2026-07-03,KAKAO_CH,KAKAO_alimtalk,2,0,0.0
2026-07-03,KAKAO_CH,referral,1,0,0.0
2026-07-03,KAKAO_FridnsTalk,KAKAO_FridnsTalk,14,0,0.0
2026-07-03,KAKAO_alimtalk,KAKAO_CH,1,0,0.0
2026-07-03,KAKAO_alimtalk,KAKAO_alimtalk,53,7,951780.0
2026-07-03,KAKAO_chatbot,KAKAO_chatbot,1,0,0.0
2026-07-03,LMS_ECOM,(none),1,0,0.0
2026-07-03,LMS_ECOM,LMS_ECOM,39,1,140340.0
2026-07-03,LMS_ECOM,banner,1,0,0.0
2026-07-03,LMS_ECOM,cpc,1,0,0.0
2026-07-03,adwords,ppc,243,5,627700.0
2026-07-03,benz,partnership,2,0,0.0
2026-07-03,bing,cpc,4,0,0.0
2026-07-03,bing,organic,5,0,0.0
2026-07-03,bit.ly,referral,3,0,0.0
2026-07-03,blog.naver.com,referral,1,0,0.0
2026-07-03,chatgpt.com,ai-assistant,4,0,0.0
2026-07-03,columbiasportswear.nl,referral,1,0,0.0
2026-07-03,cr.shopping.naver.com,referral,12,1,107980.0
2026-07-03,cr2.shopping.naver.com,referral,2,0,0.0
2026-07-03,criteo,(none),2,0,0.0
2026-07-03,criteo,banner,339,0,0.0
2026-07-03,criteo,display,667,2,102990.0
2026-07-03,daum,EDM,1,0,0.0
2026-07-03,daum,cpc,1,0,0.0
2026-07-03,daum,organic,38,0,0.0
2026-07-03,era-prod.hiforce.net,referral,2,0,0.0
2026-07-03,facebook.com,referral,3,0,0.0
2026-07-03,google,banner,3,0,0.0
2026-07-03,google,cpc,16,0,0.0
2026-07-03,google,organic,140,3,294670.0
2026-07-03,ig,paid,108,0,0.0
2026-07-03,ig,social,30,0,0.0
2026-07-03,instagram.com,referral,1,0,0.0
2026-07-03,kakao,da,1,0,0.0
2026-07-03,kakao_coupon,kakao_coupon_welcom,1,0,0.0
2026-07-03,l.instagram.com,referral,2,0,0.0
2026-07-03,link.naver.com,referral,7,0,0.0
2026-07-03,lm.facebook.com,referral,1,0,0.0
2026-07-03,m.blog.naver.com,referral,5,0,0.0
2026-07-03,m.facebook.com,referral,1,0,0.0
2026-07-03,m.keep.naver.com,referral,2,0,0.0
2026-07-03,m.naver.com,referral,2,0,0.0
2026-07-03,m.place.naver.com,referral,1,0,0.0
2026-07-03,m.search.daum.net,cpc,4,0,0.0
2026-07-03,m.search.daum.net,referral,7,0,0.0
2026-07-03,m.search.naver.com,cpc,68,0,0.0
2026-07-03,m.search.naver.com,referral,117,9,1181120.0
2026-07-03,mail.google.com,referral,1,0,0.0
2026-07-03,meta,(none),1,0,0.0
2026-07-03,meta,LMS_ECOM,2,1,100740.0
2026-07-03,meta,banner,1011,6,935140.0
2026-07-03,mpointadmin.hyundaicard.com,referral,5,0,0.0
2026-07-03,msearch.shopping.naver.com,referral,13,0,0.0
2026-07-03,naver,cpc,125,2,273750.0
2026-07-03,naver,organic,53,1,26000.0
2026-07-03,naverbs,(none),1,0,0.0
2026-07-03,naverbs,cpc,781,27,4294980.0
2026-07-03,naverbs,organic,1,0,0.0
2026-07-03,ntp.msn.com,referral,1,0,0.0
2026-07-03,pcmap.place.naver.com,referral,2,0,0.0
2026-07-03,place.map.kakao.com,referral,1,0,0.0
2026-07-03,search.shopping.naver.com,referral,1,0,0.0
2026-07-03,shield-ui.nsa-front-end.svc.pr1.io.navercorp.com,referral,2,0,0.0
2026-07-03,statics.teams.cdn.office.net,referral,8,0,0.0
2026-07-03,tmg1772.cafe24.com,referral,1,0,0.0
2026-07-03,tw.search.yahoo.com,referral,1,0,0.0
2026-07-03,weberp.columbia.com,referral,4,0,0.0
2026-07-03,youtube,cpc,6,0,0.0
2026-07-04,(direct),banner,2,0,0.0
2026-07-04,(direct),cpc,2,0,0.0
2026-07-04,(not set),(not set),714,8,609060.0
2026-07-04,Catalog,Catalog,6,0,0.0
2026-07-04,EDM,EDM,42,1,156800.0
2026-07-04,EDM,edm,2,0,0.0
2026-07-04,Email_mkt,Email_mkt,9,0,0.0
2026-07-04,KAKAO_CH,(none),3,0,0.0
2026-07-04,KAKAO_CH,EDM,1,0,0.0
2026-07-04,KAKAO_CH,KAKAO_CH,230,6,650540.0
2026-07-04,KAKAO_CH,KAKAO_alimtalk,2,0,0.0
2026-07-04,KAKAO_FridnsTalk,KAKAO_FridnsTalk,7,0,0.0
2026-07-04,KAKAO_alimtalk,KAKAO,1,0,0.0
2026-07-04,KAKAO_alimtalk,KAKAO_alimtalk,56,4,353830.0
2026-07-04,LMS_ECOM,(none),1,0,0.0
2026-07-04,LMS_ECOM,LMS_ECOM,27,1,105980.0
2026-07-04,LMS_ECOM,banner,3,0,0.0
2026-07-04,adwords,ppc,323,2,578200.0
2026-07-04,app.raindrop.io,referral,1,0,0.0
2026-07-04,benz,partnership,1,0,0.0
2026-07-04,bing,cpc,2,0,0.0
2026-07-04,bing,organic,9,0,0.0
2026-07-04,bit.ly,referral,1,0,0.0
2026-07-04,chatgpt.com,(none),1,0,0.0
2026-07-04,chatgpt.com,ai-assistant,9,1,74300.0
2026-07-04,columbiamall.co.kr,referral,2,0,0.0
2026-07-04,cr2.shopping.naver.com,referral,4,0,0.0
2026-07-04,criteo,banner,374,3,478830.0
2026-07-04,criteo,display,624,2,265480.0
2026-07-04,daum,cpc,2,0,0.0
2026-07-04,daum,organic,43,2,559600.0
2026-07-04,ecosia.org,organic,1,0,0.0
2026-07-04,facebook.com,referral,1,0,0.0
2026-07-04,fb,paid,1,0,0.0
2026-07-04,google,banner,1,0,0.0
2026-07-04,google,cpc,9,0,0.0
2026-07-04,google,organic,138,2,154660.0
2026-07-04,ig,banner,1,0,0.0
2026-07-04,ig,paid,96,0,0.0
2026-07-04,ig,social,23,1,211680.0
2026-07-04,kakao,da,2,0,0.0
2026-07-04,l.instagram.com,referral,3,1,137750.0
2026-07-04,lm.facebook.com,referral,1,0,0.0
2026-07-04,m.blog.naver.com,referral,8,1,146000.0
2026-07-04,m.facebook.com,referral,2,0,0.0
2026-07-04,m.keep.naver.com,referral,8,0,0.0
2026-07-04,m.naver.com,referral,3,0,0.0
2026-07-04,m.place.naver.com,referral,1,0,0.0
2026-07-04,m.search.daum.net,cpc,11,0,0.0
2026-07-04,m.search.daum.net,referral,17,2,172760.0
2026-07-04,m.search.naver.com,cpc,107,0,0.0
2026-07-04,m.search.naver.com,referral,106,6,662150.0
2026-07-04,meta,banner,1098,9,1038060.0
2026-07-04,meta_BD,MT,2,0,0.0
2026-07-04,mpointadmin.hyundaicard.com,referral,8,0,0.0
2026-07-04,msearch.shopping.naver.com,cpc,2,0,0.0
2026-07-04,msearch.shopping.naver.com,referral,13,0,0.0
2026-07-04,naver,cpc,123,1,159200.0
2026-07-04,naver,organic,26,2,113170.0
2026-07-04,naver.com,referral,2,0,0.0
2026-07-04,naverbs,cpc,782,14,2158350.0
2026-07-04,naverbs,referral,1,0,0.0
2026-07-04,notebooklm.google.com,referral,1,0,0.0
2026-07-04,prod.danawa.com,referral,1,0,0.0
2026-07-04,search.shopping.naver.com,referral,1,0,0.0
2026-07-04,super-admin.shopfully.com,referral,1,0,0.0
2026-07-04,tw.search.yahoo.com,referral,1,0,0.0
2026-07-04,weberp.columbia.com,referral,1,0,0.0
2026-07-04,youtube,cpc,6,0,0.0
2026-07-04,youtube,live,1,0,0.0
2026-07-05,(direct),cpc,2,0,0.0
2026-07-05,(direct),lms_ecom,8,0,0.0
2026-07-05,(not set),(not set),883,18,2465670.0
2026-07-05,Catalog,Catalog,2,0,0.0
2026-07-05,EDM,EDM,274,1,48110.0
2026-07-05,Email_mkt,Email_mkt,5,0,0.0
2026-07-05,Facebook,banner,2,0,0.0
2026-07-05,KAKAO_CH,(none),2,0,0.0
2026-07-05,KAKAO_CH,KAKAO_CH,216,15,1560430.0
2026-07-05,KAKAO_CH,KAKAO_alimtalk,2,0,0.0
2026-07-05,KAKAO_CH,banner,1,0,0.0
2026-07-05,KAKAO_FridnsTalk,KAKAO_FridnsTalk,5,1,79880.0
2026-07-05,KAKAO_alimtalk,(none),2,0,0.0
2026-07-05,KAKAO_alimtalk,KAKAO_CH,1,0,0.0
2026-07-05,KAKAO_alimtalk,KAKAO_alimtalk,54,2,205480.0
2026-07-05,LMS_ECOM,(none),5,0,0.0
2026-07-05,LMS_ECOM,LMS_ECOM,3226,28,2549970.0
2026-07-05,LMS_ECOM,LMS_ECOM_0416_family,2,0,0.0
2026-07-05,LMS_ECOM,LMS_ECOM_0416_seasonoff,1,0,0.0
2026-07-05,LMS_ECOM,banner,1,0,0.0
2026-07-05,LMS_ECOM,cpc,1,0,0.0
2026-07-05,LMS_ECOM,lms_ecom,4,0,0.0
2026-07-05,LMS_ECOM,organic,3,0,0.0
2026-07-05,adwords,ppc,387,4,474060.0
2026-07-05,benz,partnership,1,0,0.0
2026-07-05,bing,cpc,2,0,0.0
2026-07-05,bing,organic,5,0,0.0
2026-07-05,bit.ly,referral,2,0,0.0
2026-07-05,chatgpt.com,ai-assistant,8,0,0.0
2026-07-05,columbia.cz,referral,1,0,0.0
2026-07-05,cr.shopping.naver.com,referral,4,0,0.0
2026-07-05,criteo,(none),1,0,0.0
2026-07-05,criteo,banner,335,0,0.0
2026-07-05,criteo,display,501,4,301080.0
2026-07-05,daum,cpc,2,0,0.0
2026-07-05,daum,organic,47,3,388440.0
2026-07-05,facebook.com,referral,1,0,0.0
2026-07-05,fb,paid,3,0,0.0
2026-07-05,google,EDM,3,0,0.0
2026-07-05,google,LMS_ECOM,1,0,0.0
2026-07-05,google,cpc,16,1,49130.0
2026-07-05,google,organic,146,0,0.0
2026-07-05,ig,paid,143,0,0.0
2026-07-05,ig,social,16,0,0.0
2026-07-05,kakao,da,1,0,0.0
2026-07-05,kakao_coupon,(none),1,0,0.0
2026-07-05,kakao_coupon,kakao_coupon_welcom,2,0,0.0
2026-07-05,ko.wikipedia.org,referral,1,0,0.0
2026-07-05,m.ad.search.naver.com,cpc,1,0,0.0
2026-07-05,m.blog.naver.com,referral,9,0,0.0
2026-07-05,m.facebook.com,referral,3,0,0.0
2026-07-05,m.keep.naver.com,referral,5,0,0.0
2026-07-05,m.place.naver.com,referral,1,0,0.0
2026-07-05,m.search.daum.net,cpc,5,0,0.0
2026-07-05,m.search.daum.net,referral,20,1,150750.0
2026-07-05,m.search.naver.com,cpc,112,2,225860.0
