brand,source_url,product_url,name,description,price_text,original_price_text,image_url,sold_out_text,gender_text,season_text,source_category,source_category_url,breadcrumb_text,plp_item_category,plp_gender,listing_name,listing_price_text,listing_image_url,crawled_at
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686382,아크테릭스코리아 : 아에스타스 크루 넥 풀오버 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686300,아크테릭스코리아 : 세륨 후디 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/685748,아크테릭스코리아 : 베타 AR 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/685985,아크테릭스코리아 : 알파 SV 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686058,아크테릭스코리아 : 감마 팬츠 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/685714,아크테릭스코리아 : 베타 SL 재킷 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/685759,아크테릭스코리아 : 크래그 코튼 리틀 버드 크루 넥 셔츠 SS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/685747,아크테릭스코리아 : 크래그 코튼 버드 크루 넥 셔츠 LS 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686041,아크테릭스코리아 : 감마 MX 스트레이트 레그 팬츠 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
ARCTERYX,https://arcteryx.co.kr/products/category/53,https://arcteryx.co.kr/products/view/686060,아크테릭스코리아 : 감마 테이퍼드 팬츠 여성,,,,https://public.arcteryx.co.kr/metas/i3V7gA0vwHQIWpOrvXgO9iGyPHb30MmDps9kMJr5.png,,,,의류,https://arcteryx.co.kr/products/category/53,https: > arcteryx.co.kr > products > category > 53,의류,공용,,,,2026-04-19 16:54
