event_dt,channel_group,media_family,source,medium,campaign,content,term,sessions,users,signups,signup_cvr,avg_signup_user_pv,signup_to_buyers,buyers,buy_cvr,purchase_events,purchase,revenue,aov_per_buyer,pv_per_user
2025-12-02,2. Paid Ad,Naver,m.search.naver.com,cpc,naver_brandsearch_mobile,tab1-thumbnail1,COLUMBIA,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,tab1-thumbnail2,컬럼비아신발,1,1,0,0.0,,0,0,0.0,0,0,0.0,,17.0
2025-12-02,2. Paid Ad,Naver,naver,cpc,naver_brandsearch_pc,thumbnail1,컬럼비아경량패딩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,2. Paid Ad,Naver,naver,cpc,naversa_mo,(not set),outer,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,image,컬럼비아트레킹화,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,tab1-thumbnail3,COLUMBIA,1,1,0,0.0,,0,0,0.0,0,0,0.0,,12.0
2025-12-02,2. Paid Ad,Naver,m.search.naver.com,cpc,naversa_mo,콜럼비아트래킹화,hikingshoes,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,tab3-thumbnail3,콜롬비아경량패딩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,0.0
2025-12-02,2. Paid Ad,Naver,naver,cpc,naversa_mo,grouporder,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,homelink,컬럼비아여성패딩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,2. Paid Ad,Naver,msearch.shopping.naver.com,cpc,naversa_mo,컬럼비아등산화,hikingshoes,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,tab2-thumbnail1,컬럼비아롱패딩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,11.0
2025-12-02,2. Paid Ad,Naver,naver,cpc,naversa_pc,콜롬비아등산바지,pants,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,2. Paid Ad,Naver,naver,cpc,naversa_mo,COLUMBIA,brand,1,1,0,0.0,,0,0,0.0,0,0,0.0,,7.0
2025-12-02,2. Paid Ad,Naver,naver,cpc,naversa_mo,lightweight_padded,콜럼비아경량패딩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2025-12-02,2. Paid Ad,Naver,naver,cpc,naversa_pc,fleece,컬럼비아아노락,1,1,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,title,콜롬비아백팩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,tab1-thumbnail2,COLUMBIA,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_mobile,image,콜롬비아경량패딩,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2025-12-02,2. Paid Ad,Naver,naverbs,cpc,naver_brandsearch_pc,image,컬럼비아바람막이,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,2. Paid Ad,Naver,naverbs,organic,(organic),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,19.0
2025-12-02,2. Paid Ad,Other,chatgpt.com,referral,(referral),(not set),(not set),7,3,0,0.0,,0,0,0.0,0,0,0.0,,6.3
2025-12-02,2. Paid Ad,Other,chatgpt.com,(none),(not set),(not set),(not set),4,4,0,0.0,,0,0,0.0,0,0,0.0,,1.8
2025-12-02,2. Paid Ad,Other,m.danawa.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2025-12-02,2. Paid Ad,Toss,payment-gateway-sandbox.tosspayments.com,referral,(referral),(not set),(not set),5,1,0,0.0,,0,1,20.0,2,2,658000.0,658000.0,692.0
2025-12-02,3. Organic Traffic,Google,google,organic,(organic),(not set),(not provided),422,362,3,0.7,69.0,2,2,0.5,2,2,113870.0,56935.0,5.0
2025-12-02,3. Organic Traffic,Google,google,(none),(direct),(not set),(not set),4,2,0,0.0,,0,0,0.0,0,0,0.0,,3.5
2025-12-02,3. Organic Traffic,Google,tagassistant.google.com,referral,(referral),(not set),(not set),3,1,0,0.0,,0,0,0.0,0,0,0.0,,242.0
2025-12-02,3. Organic Traffic,Google,youtube.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,7.5
2025-12-02,3. Organic Traffic,Google,google,yt,EFW_GLOBAL,EFW_GLOBAL,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Google,google,organic,(organic),(not set),c64-ym3574-010,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Google,google,yt,EFW_GLOBAL,EFW_GLOBAL,(not provided),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Google,koala.corp.google.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Meta,m.facebook.com,referral,(referral),(not set),(not set),11,11,0,0.0,,0,0,0.0,0,0,0.0,,1.3
2025-12-02,3. Organic Traffic,Meta,facebook.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Naver,m.search.naver.com,referral,(referral),(not set),(not set),380,335,1,0.3,29.0,0,3,0.8,3,3,436000.0,145333.0,6.3
2025-12-02,3. Organic Traffic,Naver,naver,organic,(organic),(not set),(not provided),169,144,1,0.6,13.0,1,2,1.2,2,2,896600.0,448300.0,8.4
2025-12-02,3. Organic Traffic,Naver,msearch.shopping.naver.com,referral,(referral),(not set),(not set),47,45,0,0.0,,0,0,0.0,0,0,0.0,,3.1
2025-12-02,3. Organic Traffic,Naver,m.blog.naver.com,referral,(referral),(not set),(not set),29,25,2,6.9,10.5,1,1,3.4,1,1,64600.0,64600.0,5.6
2025-12-02,3. Organic Traffic,Naver,cr.shopping.naver.com,referral,(referral),(not set),(not set),21,13,0,0.0,,0,0,0.0,0,0,0.0,,4.6
2025-12-02,3. Organic Traffic,Naver,m.keep.naver.com,referral,(referral),(not set),(not set),8,7,0,0.0,,0,0,0.0,0,0,0.0,,2.7
2025-12-02,3. Organic Traffic,Naver,m.place.naver.com,referral,(referral),(not set),(not set),7,6,1,14.3,12.0,0,0,0.0,0,0,0.0,,9.7
2025-12-02,3. Organic Traffic,Naver,blog.naver.com,referral,(referral),(not set),(not set),6,4,1,16.7,15.0,1,1,16.7,1,1,73600.0,73600.0,7.3
2025-12-02,3. Organic Traffic,Naver,brandconnect.naver.com,referral,(referral),(not set),(not set),5,3,0,0.0,,0,0,0.0,0,0,0.0,,5.3
2025-12-02,3. Organic Traffic,Naver,cr2.shopping.naver.com,referral,(referral),(not set),(not set),4,4,0,0.0,,0,0,0.0,0,0,0.0,,3.8
2025-12-02,3. Organic Traffic,Naver,pcmap.place.naver.com,referral,(referral),(not set),(not set),3,3,0,0.0,,0,0,0.0,0,0,0.0,,4.7
2025-12-02,3. Organic Traffic,Naver,shopping.naver.com,referral,(referral),(not set),(not set),3,2,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Naver,link.naver.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,1.5
2025-12-02,3. Organic Traffic,Naver,m.naver.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2025-12-02,3. Organic Traffic,Other,daum,organic,(organic),(not set),컬럼비아,71,65,1,1.4,9.0,1,2,2.8,2,2,116600.0,58300.0,10.6
2025-12-02,3. Organic Traffic,Other,m.search.daum.net,referral,(referral),(not set),(not set),59,41,0,0.0,,0,0,0.0,0,0,0.0,,11.7
2025-12-02,3. Organic Traffic,Other,daum,organic,(organic),(not set),컬럼비아 스포츠웨어 코리아,52,43,0,0.0,,0,0,0.0,0,0,0.0,,13.7
2025-12-02,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아 아웃도어,37,33,1,2.7,19.0,1,1,2.7,1,1,88000.0,88000.0,8.2
2025-12-02,3. Organic Traffic,Other,statics.teams.cdn.office.net,referral,(referral),(not set),(not set),22,10,0,0.0,,0,0,0.0,0,0,0.0,,4.8
2025-12-02,3. Organic Traffic,Other,bing,organic,(organic),(not set),(not provided),20,18,0,0.0,,0,0,0.0,0,0,0.0,,10.7
2025-12-02,3. Organic Traffic,Other,bit.ly,referral,(referral),(not set),(not set),15,12,0,0.0,,0,1,6.7,1,1,16900.0,16900.0,5.5
2025-12-02,3. Organic Traffic,Other,ntp.msn.com,referral,(referral),(not set),(not set),8,3,0,0.0,,0,0,0.0,0,0,0.0,,13.0
2025-12-02,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아,7,6,0,0.0,,0,0,0.0,0,0,0.0,,14.8
2025-12-02,3. Organic Traffic,Other,review8.cre.ma,referral,(referral),(not set),(not set),6,5,0,0.0,,0,1,16.7,1,1,74410.0,74410.0,9.8
2025-12-02,3. Organic Traffic,Other,columbia.com,referral,(referral),(not set),(not set),5,5,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,3. Organic Traffic,Other,dmitory.com,referral,(referral),(not set),(not set),5,5,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Other,yahoo,organic,(organic),(not set),(not provided),4,3,0,0.0,,0,0,0.0,0,0,0.0,,3.3
2025-12-02,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아 패딩,4,4,0,0.0,,0,0,0.0,0,0,0.0,,15.5
2025-12-02,3. Organic Traffic,Other,tmg1772.cafe24.com,referral,(referral),(not set),(not set),3,2,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,3. Organic Traffic,Other,inhouse_purchase,inhouse_purchase,inhouse_purchase,(not set),(not set),3,1,0,0.0,,0,0,0.0,0,0,0.0,,22.0
2025-12-02,3. Organic Traffic,Other,weixin110.qq.com,referral,(referral),(not set),(not set),3,2,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,3. Organic Traffic,Other,theriver.columbia.com,referral,(referral),(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,3. Organic Traffic,Other,tw.search.yahoo.com,referral,(referral),(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,2.5
2025-12-02,3. Organic Traffic,Other,yandex.ru,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아 등산화,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Other,columbiasportswear.be,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2025-12-02,3. Organic Traffic,Other,inftab.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Other,columbiasportswear.ie,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Other,wiziny.tistory.com,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,63.0
2025-12-02,3. Organic Traffic,Other,columbiamall.co.kr,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,3. Organic Traffic,Other,columbiasportswear.co.uk,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2025-12-02,3. Organic Traffic,Other,perplexity.ai,referral,(referral),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜럼비아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2025-12-02,3. Organic Traffic,Other,daum,organic,(organic),(not set),콜롬비아 스포츠웨어 코리아,1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2025-12-02,4. Official SNS,Meta,l.instagram.com,referral,(referral),(not set),(not set),23,21,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2025-12-02,4. Official SNS,Meta,igshopping,social,da,catalog,(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2025-12-02,5. Owned Channel,EDM,email_mkt,email_mkt,Email_mkt,(not set),Email_Birthday,18,17,0,0.0,,0,0,0.0,0,0,0.0,,4.6
2025-12-02,5. Owned Channel,EDM,edm,edm,WINTER_festival,(not set),WINTER_festival,11,7,0,0.0,,0,0,0.0,0,0,0.0,,8.4
2025-12-02,5. Owned Channel,EDM,edm,edm,EDM_ECOM_cart_sale,(not set),EDM_ECOM_cart_sale,3,2,0,0.0,,0,0,0.0,0,0,0.0,,13.0
2025-12-02,5. Owned Channel,EDM,edm,edm,EDM_TOP,(not set),EDM_MEN,1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,5. Owned Channel,EDM,edm,organic,(organic),(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
2025-12-02,5. Owned Channel,EDM,edm,edm,EDM_TOP,(not set),EDM_WOMEN,1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2025-12-02,5. Owned Channel,EDM,edm,edm,EDM_ECOM_EFW_down,(not set),EDM_ECOM_EFW_down,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,5. Owned Channel,EDM,email_mkt,email_mkt,Email_mkt,(not set),Email_Join,1,1,0,0.0,,0,0,0.0,0,0,0.0,,11.0
2025-12-02,5. Owned Channel,EDM,dm,email,mail,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,10.0
2025-12-02,5. Owned Channel,Google,google,lms_ecom,LMS_ECOM_1124_WinterFestival,(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_1119_WINTERFESTIVAL_TEASING,(not set),(not set),71,48,0,0.0,,0,1,1.4,1,1,160200.0,160200.0,11.5
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1128_WINTERFESTIVAL_CTA,(not set),(not set),48,42,0,0.0,,0,0,0.0,0,0,0.0,,6.7
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),CoupounDdayClosed,40,33,0,0.0,,0,2,5.0,2,2,219870.0,109935.0,12.7
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_0623NEWMEMBERS_1,25,17,0,0.0,,0,0,0.0,0,0,0.0,,14.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_1024_NEW_MEN,(not set),(not set),23,20,0,0.0,,0,0,0.0,0,0,0.0,,8.7
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_1201_SALE,(not set),(not set),22,20,0,0.0,,0,0,0.0,0,0,0.0,,13.3
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),Birthday,22,19,0,0.0,,0,0,0.0,0,0,0.0,,7.5
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1128_WINTERFESTIVAL,(not set),(not set),19,15,0,0.0,,0,1,5.3,1,1,211100.0,211100.0,14.8
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),PointDdayClosed,18,13,0,0.0,,0,0,0.0,0,0,0.0,,16.1
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1128_PRODUCT4,(not set),(not set),16,16,0,0.0,,0,0,0.0,0,0,0.0,,3.6
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),(not set),14,12,0,0.0,,0,0,0.0,0,0,0.0,,6.8
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_0623NEWMEMBERS_2,11,9,0,0.0,,0,0,0.0,0,0,0.0,,11.8
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1128_PRODUCT2,(not set),(not set),10,10,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_1024_NEW_WOMEN,(not set),(not set),10,8,0,0.0,,0,0,0.0,0,0,0.0,,9.8
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_1201_WINTERDOWN,(not set),(not set),9,9,1,11.1,25.0,0,0,0.0,0,0,0.0,,16.1
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_point,9,7,0,0.0,,0,1,11.1,1,1,62300.0,62300.0,21.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1121_WINTERFESTIVAL_1,(not set),(not set),9,5,0,0.0,,0,0,0.0,0,0,0.0,,10.4
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_COUPONCLOSE_7day,8,8,0,0.0,,0,0,0.0,0,0,0.0,,3.1
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1128_PRODUCT1,(not set),(not set),7,7,0,0.0,,0,0,0.0,0,0,0.0,,3.7
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_pointreview,7,6,0,0.0,,0,0,0.0,0,0,0.0,,5.8
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),PointReminder,7,6,0,0.0,,0,0,0.0,0,0,0.0,,14.5
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),2510Raffle,7,7,0,0.0,,0,0,0.0,0,0,0.0,,2.7
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),Restock,6,2,0,0.0,,0,0,0.0,0,0,0.0,,35.5
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,(none),(direct),(not set),(not set),6,4,0,0.0,,0,0,0.0,0,0,0.0,,7.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_1117_WINTERBOOTS,(not set),(not set),6,5,0,0.0,,0,0,0.0,0,0,0.0,,7.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_1119_DOWN,(not set),(not set),6,5,0,0.0,,0,0,0.0,0,0,0.0,,7.4
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1128_PRODUCT3,(not set),(not set),5,5,0,0.0,,0,0,0.0,0,0,0.0,,3.8
2025-12-02,5. Owned Channel,Kakao,kakao_coupon,kakao_coupon_welcom,KAKAO_CH_event,(not set),kakao_coupon_welcom,4,3,0,0.0,,0,0,0.0,0,0,0.0,,7.7
2025-12-02,5. Owned Channel,Kakao,kakao_ch,(none),(direct),(not set),(not set),3,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_alimtalk,KAKAO_alimtalk,(not set),KAKAO_alimtalk_COUPONCLOSE,2,2,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1017_GoldenAutumn,(not set),(not set),2,2,0,0.0,,0,0,0.0,0,0,0.0,,10.5
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1121_WINTERFESTIVAL_3,(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,27.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MESSAGE_1023_EFW_ARCTIC,(not set),(not set),2,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0925_CHUSEOK,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,13.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MESSAGE_1128_WINTERFESTIVAL_CTA,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,10.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MESSAGE_0918_DISNEY,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,5. Owned Channel,Kakao,kakao_fridnstalk,kakao_fridnstalk,KAKAO_FridnsTalk_CartSale,(not set),KAKAO_FridnsTalk_CartSale,1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,5. Owned Channel,Kakao,kakao,kakao,KAKAO_CH_MESSAGE_0515_PEAKFREAK,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1023_EFW_TONTO,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,15.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MENU_1024_NEW_MEN,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0925_FALLLAYER,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MESSAGE_1121_WINTERFESTIVAL_1,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,5. Owned Channel,Kakao,kakao_chatbot,kakao_chatbot,KAKAO_chatbot_exchange,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,lms_ecom,LMS_ECOM_1110_Raffle,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,4.0
2025-12-02,5. Owned Channel,Kakao,kakao_coupon,kakao_alimtalk,KAKAO_alimtalk,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,9.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_alimtalk,KAKAO_alimtalk,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,12.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MESSAGE_0926_INTERCHANGE_2,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,3.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MENU_0918_DISNEY,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0925_TRAILSHOES,(not set),(not set),1,1,0,0.0,,0,1,100.0,1,1,119050.0,119050.0,16.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,lms_ecom,LMS_ECOM_1027_Raffle,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,7.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_1103_EFW_HEAVYDOWN_1,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,5.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0126_NEWYEARGIFT,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,8.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MESSAGE_0717_JONAS,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,14.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0828_EFW_JACKET,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,1.0
2025-12-02,5. Owned Channel,Kakao,kakao_alimtalk,kakao_ch,KAKAO_CH_MESSAGE_0529_GRAPHICT,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,6.0
2025-12-02,5. Owned Channel,Kakao,kakao_ch,kakao_ch,KAKAO_CH_MESSAGE_0704_SEASONOFF2ND,(not set),(not set),1,1,0,0.0,,0,0,0.0,0,0,0.0,,17.0
2025-12-02,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_1124_WinterFestival,(not set),LMS_ECOM_1124_WinterFestivalkk,16,15,0,0.0,,0,0,0.0,0,0,0.0,,2.5
2025-12-02,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_1117_WinterFestival_teasing,(not set),LMS_ECOM_1117_WinterFestival_teasingkk,12,8,0,0.0,,0,0,0.0,0,0,0.0,,1.6
2025-12-02,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_NEWMEMBER,(not set),LMS_ECOM_NEW5000,11,10,0,0.0,,0,0,0.0,0,0,0.0,,11.1
2025-12-02,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_1121_WinterFestival,(not set),LMS_ECOM_1121_WinterFestival,5,5,0,0.0,,0,0,0.0,0,0,0.0,,13.2
2025-12-02,5. Owned Channel,LMS,lms_ecom,(none),(direct),(not set),(not set),4,2,0,0.0,,0,0,0.0,0,0,0.0,,12.0
2025-12-02,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_1110_Raffle,(not set),LMS_ECOM_1110_Raffle,3,2,0,0.0,,0,0,0.0,0,0,0.0,,6.5
2025-12-02,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_1124_WinterFestival,(not set),LMS_ECOM_1124_WinterFestivalMNG0040,3,1,0,0.0,,0,0,0.0,0,0,0.0,,21.0
2025-12-02,5. Owned Channel,LMS,lms_ecom,lms_ecom,LMS_ECOM_1124_WinterFestival,(not set),LMS_ECOM_1124_WinterFestivaljangshin711,2,1,0,0.0,,0,0,0.0,0,0,0.0,,2.0
