order_date,member_grade_label,first_category,second_category,transition_buyers,second_orders,quantity,revenue
2024-06-12,FAMILY,남성,크로스/토트백,1,1,1,22250
2024-06-12,FAMILY,라운드티,긴바지,1,1,1,76850
2024-06-12,FAMILY,라운드티,남성,1,1,2,67550
2024-06-12,FAMILY,라운드티,라운드티,1,1,1,59740
2024-06-12,FAMILY,바람막이,남성,1,1,2,131630
2024-06-12,FAMILY,바람막이,라운드티,1,1,2,112540
2024-06-12,FAMILY,반바지,라운드티,1,1,1,49000
2024-06-12,FAMILY,캡,크로스/토트백,1,1,1,22250
2024-06-12,FAMILY,캡,남성,1,1,1,6090
2024-06-13,FAMILY,가방,햇,1,1,1,42010
2024-06-13,FAMILY,남성,남성,1,1,7,124420
2024-06-13,FAMILY,남성,라운드티,2,2,3,115680
2024-06-13,FAMILY,자켓/ 베스트,남성,1,1,1,129000
2024-06-13,FAMILY,자켓/ 베스트,긴바지,1,1,1,79200
2024-06-13,FAMILY,캡,남성,1,1,1,31200
2024-06-13,FAMILY,하이킹,캡,1,1,1,19210
2024-06-13,FAMILY,햇,햇,1,1,1,42010
2024-06-13,SILVER,남성,UNKNOWN,1,1,1,69000
2024-06-14,FAMILY,가방,긴바지,1,1,1,66580
2024-06-14,FAMILY,긴바지,남성,1,1,1,17380
2024-06-14,FAMILY,남성,남성,7,7,8,607340
2024-06-14,FAMILY,남성,긴바지,4,4,4,251130
2024-06-14,FAMILY,남성,UNKNOWN,2,2,2,178700
2024-06-14,FAMILY,남성,셋업,1,1,1,96080
2024-06-14,FAMILY,남성,라운드티,2,2,2,64510
2024-06-14,FAMILY,남성,카고/조거,1,1,1,64500
2024-06-14,FAMILY,라운드티,UNKNOWN,1,1,1,111300
2024-06-14,FAMILY,라운드티,남성,1,1,1,39000
2024-06-14,FAMILY,라운드티,라운드티,1,1,1,35520
2024-06-14,FAMILY,바람막이,라운드티,1,1,2,89960
2024-06-14,FAMILY,바람막이,카고/조거,1,1,1,64500
2024-06-14,FAMILY,바람막이,긴바지,1,1,1,59500
2024-06-14,FAMILY,상의,라운드티,1,1,2,89960
2024-06-14,FAMILY,셋업,셋업,1,1,2,110600
2024-06-14,SILVER,긴바지,반바지,1,1,1,30800
2024-06-14,SILVER,남성,바람막이,1,1,1,159000
2024-06-14,SILVER,남성,여성,1,1,1,149000
2024-06-14,SILVER,남성,라운드티,1,1,1,55300
2024-06-14,SILVER,라운드티,라운드티,2,2,4,176000
2024-06-14,SILVER,라운드티,바람막이,1,1,1,159000
2024-06-14,SILVER,라운드티,셋업,1,1,2,158400
2024-06-14,SILVER,라운드티,여성,1,1,1,149000
2024-06-14,SILVER,라운드티,반바지,2,2,2,70000
2024-06-14,SILVER,자켓/ 베스트,바람막이,1,1,1,159000
2024-06-14,SILVER,자켓/ 베스트,여성,1,1,1,149000
2024-06-14,SILVER,자켓/ 베스트,라운드티,1,1,1,55300
2024-06-15,FAMILY,긴바지,라운드티,1,1,3,116900
2024-06-15,FAMILY,긴바지,긴바지,1,1,1,57870
2024-06-15,FAMILY,남성,하이킹,1,1,1,160300
2024-06-15,FAMILY,남성,라운드티,1,1,1,48300
2024-06-15,FAMILY,등산화,여성,1,1,1,40120
2024-06-15,FAMILY,라운드티,라운드티,2,2,4,193200
2024-06-15,FAMILY,라운드티,남성,1,1,1,60300
2024-06-15,FAMILY,셋업,긴바지,1,1,1,34650
2024-06-15,FAMILY,액세서리,하이킹,1,1,1,160300
2024-06-15,FAMILY,액세서리,라운드티,1,1,1,48300
2024-06-15,SILVER,남성,라운드티,1,1,2,61070
2024-06-16,FAMILY,남성,남성,3,3,5,247500
2024-06-16,FAMILY,남성,긴바지,1,1,2,175500
2024-06-16,FAMILY,남성,자켓/ 베스트,1,1,1,132090
2024-06-16,FAMILY,남성,라운드티,2,2,3,120480
2024-06-16,FAMILY,남성,셋업,1,1,1,74810
2024-06-16,FAMILY,남성,여성,1,1,1,74500
2024-06-16,FAMILY,남성,반바지,1,1,2,64000
2024-06-16,FAMILY,남성,가방,1,1,1,45160
2024-06-16,FAMILY,라운드티,반바지,1,1,1,35100
2024-06-16,FAMILY,방수자켓,남성,1,1,1,55200
2024-06-16,FAMILY,셋업,긴바지,1,1,1,136660
2024-06-16,FAMILY,셋업,라운드티,1,1,2,81220
2024-06-16,FAMILY,셋업,남성,1,1,1,47000
2024-06-16,FAMILY,셔츠,남성,1,1,1,46700
2024-06-16,FAMILY,여성,여성,1,1,1,74500
2024-06-16,FAMILY,여성,반바지,1,1,2,64000
2024-06-16,FAMILY,여성,라운드티,1,1,2,59000
2024-06-16,FAMILY,여성,남성,1,1,1,24500
2024-06-17,FAMILY,UNKNOWN,남성,1,1,1,52380
2024-06-17,FAMILY,UNKNOWN,여성,1,1,1,45580
2024-06-17,FAMILY,UNKNOWN,라운드티,1,1,1,44550
2024-06-17,FAMILY,긴바지,남성,1,1,1,111140
2024-06-17,FAMILY,긴바지,여성,1,1,1,45580
2024-06-17,FAMILY,긴바지,라운드티,1,1,1,44550
2024-06-17,FAMILY,남성,남성,6,6,7,307790
2024-06-17,FAMILY,남성,라운드티,2,2,6,296890
2024-06-17,FAMILY,남성,긴바지,3,3,4,270040
2024-06-17,FAMILY,남성,셋업,2,2,2,201380
2024-06-17,FAMILY,남성,반바지,1,1,1,22300
2024-06-17,FAMILY,라운드티,남성,1,1,1,111140
2024-06-17,FAMILY,라운드티,셋업,1,1,1,56070
2024-06-17,FAMILY,라운드티,라운드티,1,1,1,48300
2024-06-17,FAMILY,반바지,남성,1,1,2,38000
2024-06-17,FAMILY,트레일러닝,라운드티,1,1,1,41300
2024-06-18,FAMILY,긴바지,남성,1,1,1,151200
2024-06-18,FAMILY,남성,남성,1,1,1,151200
2024-06-18,FAMILY,남성,UNKNOWN,1,1,1,69000
2024-06-18,FAMILY,남성,셋업,1,1,1,62300
2024-06-18,FAMILY,남성,긴바지,1,1,1,44390
2024-06-18,FAMILY,남성,라운드티,1,1,1,30870
2024-06-18,FAMILY,라운드티,남성,1,1,1,151200
2024-06-18,FAMILY,라운드티,라운드티,3,3,3,96730
2024-06-18,FAMILY,라운드티,셋업,1,1,1,53650
2024-06-18,FAMILY,반바지,셋업,1,1,1,53650
2024-06-18,FAMILY,반바지,라운드티,1,1,1,33760
2024-06-18,FAMILY,셋업,셋업,1,1,1,53650
2024-06-18,FAMILY,셋업,라운드티,1,1,1,33760
2024-06-18,FAMILY,자켓/ 베스트,라운드티,1,1,6,218070
2024-06-18,FAMILY,캡,남성,1,1,1,64080
2024-06-18,SILVER,바람막이,남성,1,1,1,48580
2024-06-19,FAMILY,긴바지,UNKNOWN,1,1,1,71200
2024-06-19,FAMILY,남성,남성,2,2,2,138200
2024-06-19,FAMILY,남성,UNKNOWN,1,1,1,71200
2024-06-19,FAMILY,남성,셋업,1,1,1,55300
2024-06-19,FAMILY,남성,가방,1,1,1,47690
2024-06-19,FAMILY,남성,라운드티,1,1,1,46410
2024-06-19,FAMILY,남성,반바지,1,1,1,38550
2024-06-19,FAMILY,라운드티,라운드티,2,2,2,83190
2024-06-19,FAMILY,라운드티,긴바지,1,1,1,67550
2024-06-19,FAMILY,셋업,UNKNOWN,1,1,1,71200
2024-06-19,FAMILY,여성,라운드티,1,1,1,46410
2024-06-19,FAMILY,여성,반바지,1,1,1,38550
2024-06-19,FAMILY,햇,남성,1,1,1,48300
2024-06-20,FAMILY,UNKNOWN,자켓/ 베스트,1,1,1,153300
2024-06-20,FAMILY,긴바지,트레일러닝,1,1,1,107500
2024-06-20,FAMILY,남성,남성,7,7,9,421810
2024-06-20,FAMILY,남성,자켓/ 베스트,2,2,2,306600
2024-06-20,FAMILY,남성,트레일러닝,1,1,1,107500
2024-06-20,FAMILY,남성,셋업,1,1,1,77280
2024-06-20,FAMILY,남성,반바지,1,1,2,76480
2024-06-20,FAMILY,남성,가방,1,1,1,62300
2024-06-20,FAMILY,남성,라운드티,1,1,1,38240
2024-06-20,FAMILY,등산화,남성,1,1,1,59030
2024-06-20,FAMILY,라운드티,트레일러닝,1,1,1,107500
2024-06-20,FAMILY,라운드티,가방,1,1,1,62300
2024-06-20,FAMILY,라운드티,셋업,1,1,1,57610
2024-06-20,FAMILY,라운드티,라운드티,1,1,1,38190
2024-06-20,FAMILY,맨투맨/후드티,셋업,1,1,1,57610
2024-06-20,FAMILY,맨투맨/후드티,라운드티,1,1,1,38190
2024-06-20,FAMILY,셔츠,자켓/ 베스트,1,1,1,125770
2024-06-21,FAMILY,UNKNOWN,라운드티,1,1,1,47200
2024-06-21,FAMILY,긴바지,긴바지,1,1,1,69300
2024-06-21,FAMILY,긴바지,남성,1,1,1,63200
2024-06-21,FAMILY,남성,긴바지,1,1,2,269220
2024-06-21,FAMILY,남성,남성,2,2,4,267540
2024-06-21,FAMILY,남성,라운드티,2,2,4,185530
2024-06-21,FAMILY,남성,여성,2,2,2,110990
2024-06-21,FAMILY,라운드티,라운드티,1,1,1,47200
2024-06-21,FAMILY,라운드티,여성,1,1,1,31490
2024-06-21,FAMILY,셋업,셋업,1,1,1,54990
2024-06-21,FAMILY,자켓/ 베스트,여성,1,1,1,31490
2024-06-21,SILVER,라운드티,여성,1,1,1,79600
2024-06-21,SILVER,라운드티,남성,1,1,1,39200
2024-06-22,FAMILY,긴바지,남성,1,1,1,162490
2024-06-22,FAMILY,긴바지,긴바지,1,1,1,86090
2024-06-22,FAMILY,남성,남성,4,4,6,508010
2024-06-22,FAMILY,남성,여성,1,1,2,191300
2024-06-22,FAMILY,남성,자켓/ 베스트,1,1,1,146230
2024-06-22,FAMILY,남성,긴바지,1,1,1,79460
2024-06-22,FAMILY,등산화,트레일러닝,1,1,1,90590
2024-06-22,FAMILY,라운드티,남성,2,2,2,218500
2024-06-22,FAMILY,라운드티,자켓/ 베스트,1,1,1,146230
2024-06-22,FAMILY,라운드티,긴바지,1,1,1,79460
2024-06-22,FAMILY,라운드티,라운드티,1,1,1,50200
2024-06-22,FAMILY,반바지,여성,1,1,1,48300
2024-06-22,FAMILY,상의,남성,1,1,1,61200
2024-06-22,FAMILY,상의,라운드티,1,1,1,55640
2024-06-22,FAMILY,자켓/ 베스트,남성,1,1,1,59060
2024-06-22,SILVER,라운드티,라운드티,1,1,2,70700
2024-06-23,FAMILY,긴바지,긴바지,1,1,1,90300
2024-06-23,FAMILY,긴바지,셋업,1,1,1,80200
2024-06-23,FAMILY,남성,가방,1,1,1,57520
2024-06-23,FAMILY,남성,남성,1,1,1,37420
2024-06-23,FAMILY,등산화,남성,1,1,2,10000
2024-06-23,FAMILY,라운드티,라운드티,2,2,3,145500
2024-06-23,FAMILY,라운드티,긴바지,2,2,2,144800
2024-06-23,FAMILY,라운드티,남성,1,1,2,74000
2024-06-23,FAMILY,셋업,남성,2,2,3,126240
2024-06-23,FAMILY,셋업,긴바지,1,1,1,54500
2024-06-23,FAMILY,셋업,라운드티,1,1,1,29500
2024-06-23,SILVER,남성,라운드티,1,1,3,157730
2024-06-23,SILVER,남성,남성,1,1,1,66010
2024-06-24,FAMILY,긴바지,남성,2,2,3,384230
2024-06-24,FAMILY,긴바지,긴바지,2,2,2,207980
2024-06-24,FAMILY,남성,남성,3,3,3,365840
2024-06-24,FAMILY,남성,셔츠,1,1,1,69350
2024-06-24,FAMILY,남성,라운드티,1,1,1,65440
2024-06-24,FAMILY,남성,캡,1,1,2,42800
2024-06-24,FAMILY,라운드티,남성,1,1,2,165230
2024-06-24,FAMILY,라운드티,라운드티,2,2,2,91050
2024-06-24,FAMILY,라운드티,긴바지,1,1,1,75670
2024-06-24,FAMILY,라운드티,반바지,1,1,1,39200
2024-06-24,FAMILY,바람막이,긴바지,1,1,1,76300
2024-06-24,FAMILY,바람막이,라운드티,1,1,1,34300
2024-06-24,FAMILY,상의,여성,1,1,1,44220
2024-06-24,FAMILY,여성,라운드티,1,1,1,55200
2024-06-24,FAMILY,여성,반바지,1,1,1,39200
2024-06-24,FAMILY,자켓/ 베스트,반바지,1,1,1,39100
2024-06-24,FAMILY,트레일러닝,라운드티,1,1,1,55200
2024-06-24,FAMILY,트레일러닝,반바지,1,1,1,39200
2024-06-25,FAMILY,긴바지,남성,1,1,1,99000
2024-06-25,FAMILY,긴바지,라운드티,1,1,1,39200
2024-06-25,FAMILY,긴바지,반바지,1,1,1,39200
2024-06-25,FAMILY,남성,UNKNOWN,1,1,1,101300
2024-06-25,FAMILY,남성,남성,1,1,1,69420
2024-06-25,FAMILY,남성,반바지,1,1,1,37510
2024-06-25,FAMILY,라운드티,남성,2,2,2,258000
2024-06-25,FAMILY,라운드티,라운드티,2,2,2,83850
2024-06-25,FAMILY,라운드티,반바지,1,1,1,39200
2024-06-25,FAMILY,맨투맨/후드티,남성,1,1,1,125180
2024-06-25,FAMILY,반바지,남성,1,1,1,125180
2024-06-25,FAMILY,셋업,남성,1,1,1,69420
2024-06-25,FAMILY,여성,가방,1,1,1,89350
2024-06-25,FAMILY,캡,반바지,1,1,1,39200
2024-06-25,FAMILY,하이킹,남성,1,1,1,99000
2024-06-25,FAMILY,하이킹,라운드티,1,1,1,39200
2024-06-25,FAMILY,하이킹,반바지,1,1,1,39200
2024-06-25,SILVER,긴바지,남성,1,1,2,104000
2024-06-25,SILVER,긴바지,긴바지,1,1,1,69500
2024-06-25,SILVER,긴바지,라운드티,1,1,1,34500
2024-06-25,SILVER,남성,남성,1,1,2,104000
2024-06-25,SILVER,남성,긴바지,1,1,1,69500
2024-06-25,SILVER,남성,라운드티,1,1,1,34500
2024-06-25,SILVER,셔츠,남성,1,1,2,104000
2024-06-25,SILVER,셔츠,긴바지,1,1,1,69500
2024-06-25,SILVER,셔츠,라운드티,1,1,1,34500
2024-06-26,FAMILY,긴바지,긴바지,1,1,1,69300
2024-06-26,FAMILY,긴바지,남성,1,1,1,59500
2024-06-26,FAMILY,남성,여성,1,1,1,111970
2024-06-26,FAMILY,남성,남성,2,2,2,91120
2024-06-26,FAMILY,남성,긴바지,1,1,1,81000
2024-06-26,FAMILY,남성,UNKNOWN,1,1,2,69000
2024-06-26,FAMILY,남성,반바지,1,1,1,27100
2024-06-26,FAMILY,라운드티,라운드티,3,3,5,223950
2024-06-26,FAMILY,라운드티,반바지,1,1,2,78400
2024-06-26,FAMILY,라운드티,UNKNOWN,1,1,2,69000
2024-06-26,FAMILY,반바지,라운드티,1,1,3,149600
2024-06-26,FAMILY,반바지,반바지,1,1,2,78400
2024-06-26,FAMILY,셋업,바람막이,1,1,1,142330
2024-06-26,FAMILY,셋업,남성,1,1,1,59500
2024-06-26,FAMILY,셋업,라운드티,1,1,1,34710
2024-06-26,FAMILY,셋업,반바지,1,1,1,21940
2024-06-26,GOLD,셋업,긴바지,1,1,1,62300
2024-06-27,FAMILY,가방,라운드티,1,1,1,28600
2024-06-27,FAMILY,긴바지,남성,1,1,1,56570
2024-06-27,FAMILY,남성,남성,5,5,11,423400
2024-06-27,FAMILY,라운드티,라운드티,2,2,2,94090
2024-06-27,FAMILY,라운드티,남성,2,2,2,67450
2024-06-27,FAMILY,라운드티,반바지,1,1,1,42800
2024-06-28,FAMILY,긴바지,긴바지,2,2,2,155860
2024-06-28,FAMILY,긴바지,셋업,1,1,1,81320
2024-06-28,FAMILY,긴바지,남성,1,1,1,44150
2024-06-28,FAMILY,남성,남성,5,5,5,336820
2024-06-28,FAMILY,남성,긴바지,2,2,2,153570
2024-06-28,FAMILY,남성,라운드티,2,2,2,96910
2024-06-28,FAMILY,셋업,라운드티,1,1,1,69000
2024-06-28,FAMILY,여성,여성,1,1,1,55270
2024-06-28,SILVER,긴바지,긴바지,1,1,1,92800
2024-06-28,SILVER,긴바지,라운드티,1,1,1,54200
2024-06-28,SILVER,남성,긴바지,1,1,1,92800
2024-06-28,SILVER,남성,라운드티,1,1,1,54200
2024-06-28,SILVER,자켓/ 베스트,긴바지,1,1,1,92800
2024-06-28,SILVER,자켓/ 베스트,라운드티,1,1,1,54200
2024-06-29,FAMILY,남성,남성,2,2,2,93390
2024-06-29,FAMILY,라운드티,자켓/ 베스트,1,1,1,150260
2024-06-29,FAMILY,라운드티,맨투맨/후드티,1,1,1,61070
2024-06-29,FAMILY,라운드티,남성,1,1,1,46290
2024-06-29,FAMILY,셋업,긴바지,1,1,1,90540
2024-06-29,FAMILY,트레일러닝,남성,1,1,1,161100
2024-06-29,SILVER,남성,긴바지,1,1,1,72140
2024-06-30,FAMILY,긴바지,남성,1,1,1,58200
2024-06-30,FAMILY,긴바지,가방,1,1,1,51530
2024-06-30,FAMILY,긴바지,라운드티,1,1,1,47360
2024-06-30,FAMILY,긴바지,반바지,1,1,1,36580
2024-06-30,FAMILY,남성,셋업,1,1,1,255500
2024-06-30,FAMILY,남성,남성,2,2,2,197200
2024-06-30,FAMILY,남성,자켓/ 베스트,1,1,1,147000
2024-06-30,FAMILY,라운드티,남성,1,1,1,58200
2024-06-30,FAMILY,반바지,자켓/ 베스트,1,1,1,147000
2024-06-30,FAMILY,하이킹,라운드티,1,1,1,32320
2024-07-01,FAMILY,남성,남성,4,4,4,212150
2024-07-01,FAMILY,남성,하이킹,1,1,1,123090
2024-07-01,FAMILY,라운드티,남성,1,1,1,62630
2024-07-01,FAMILY,라운드티,라운드티,1,1,1,35370
2024-07-01,FAMILY,반바지,UNKNOWN,1,1,1,38220
2024-07-01,FAMILY,반바지,라운드티,1,1,1,38220
2024-07-01,FAMILY,상의,셋업,1,1,2,101810
2024-07-01,FAMILY,셋업,셋업,1,1,2,101810
2024-07-01,FAMILY,자켓/ 베스트,남성,1,1,1,41100
2024-07-01,SILVER,반바지,긴바지,1,1,1,62370
2024-07-02,FAMILY,가방,라운드티,1,1,1,33920
2024-07-02,FAMILY,긴바지,가방,1,1,1,104300
2024-07-02,FAMILY,남성,남성,3,3,3,230400
2024-07-02,FAMILY,라운드티,가방,1,1,1,104300
2024-07-02,FAMILY,반바지,반바지,1,1,1,50380
2024-07-02,FAMILY,셋업,셋업,1,1,1,49200
2024-07-02,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,149300
2024-07-02,SILVER,남성,남성,2,2,2,264230
2024-07-02,SILVER,자켓/ 베스트,긴바지,1,1,1,40830
2024-07-02,SILVER,자켓/ 베스트,남성,1,1,1,38660
2024-07-03,FAMILY,남성,여성,1,1,1,146300
2024-07-03,FAMILY,남성,하이킹,1,1,1,132300
2024-07-03,FAMILY,남성,셋업,1,1,1,131660
2024-07-03,FAMILY,남성,라운드티,1,1,1,39200
2024-07-03,FAMILY,등산화,라운드티,1,1,1,77730
2024-07-03,FAMILY,라운드티,등산화,1,1,1,109500
2024-07-03,FAMILY,라운드티,남성,1,1,2,39000
2024-07-03,FAMILY,스니커즈,셋업,1,1,1,36300
2024-07-03,FAMILY,여성,여성,1,1,1,146300
2024-07-04,FAMILY,남성,긴바지,2,2,2,148120
2024-07-04,FAMILY,남성,남성,1,1,1,43670
2024-07-04,FAMILY,라운드티,긴바지,1,1,1,62650
2024-07-04,FAMILY,라운드티,남성,1,1,1,43670
2024-07-04,FAMILY,셋업,긴바지,1,1,1,62650
2024-07-04,FAMILY,셋업,남성,1,1,1,43670
2024-07-04,FAMILY,캡,남성,1,1,1,37300
2024-07-04,GOLD,남성,남성,1,1,1,48300
2024-07-04,GOLD,여성,남성,1,1,1,48300
2024-07-05,FAMILY,긴바지,긴바지,1,1,1,118300
2024-07-05,FAMILY,긴바지,반바지,1,1,1,30000
2024-07-05,FAMILY,남성,남성,1,1,1,39000
2024-07-05,FAMILY,라운드티,라운드티,3,3,4,166550
2024-07-05,FAMILY,라운드티,여성,1,1,2,135270
2024-07-05,FAMILY,라운드티,남성,1,1,1,52170
2024-07-05,FAMILY,라운드티,셋업,1,1,1,45650
2024-07-05,FAMILY,라운드티,크로스/토트백,1,1,1,26300
2024-07-05,FAMILY,바람막이,남성,1,1,1,74500
2024-07-05,FAMILY,바람막이,라운드티,1,1,1,47200
2024-07-05,FAMILY,반바지,반바지,1,1,1,30000
2024-07-05,FAMILY,셋업,남성,1,1,1,45720
2024-07-05,FAMILY,셋업,반바지,1,1,1,27110
2024-07-05,FAMILY,여성,남성,1,1,1,48300
2024-07-05,FAMILY,캡,라운드티,1,1,1,39500
2024-07-05,FAMILY,캡,크로스/토트백,1,1,1,26300
2024-07-05,FAMILY,트레일러닝,라운드티,1,1,1,39500
2024-07-05,FAMILY,트레일러닝,크로스/토트백,1,1,1,26300
2024-07-06,FAMILY,남성,남성,5,5,5,413800
2024-07-06,FAMILY,남성,셔츠,1,1,1,69200
2024-07-06,FAMILY,라운드티,남성,1,1,1,113300
2024-07-06,FAMILY,라운드티,라운드티,2,2,2,74190
2024-07-06,FAMILY,반바지,셔츠,1,1,1,69200
2024-07-06,FAMILY,반바지,라운드티,1,1,1,33280
2024-07-06,FAMILY,여성,반바지,1,1,1,47020
2024-07-06,FAMILY,하이킹,긴바지,1,1,1,75180
2024-07-06,FAMILY,하이킹,셋업,1,1,1,61380
2024-07-06,FAMILY,하이킹,라운드티,1,1,1,46510
2024-07-07,FAMILY,셔츠,반바지,1,1,1,58800
2024-07-08,FAMILY,UNKNOWN,UNKNOWN,1,1,1,66030
2024-07-08,FAMILY,남성,남성,4,4,6,294460
2024-07-08,FAMILY,남성,라운드티,2,2,2,65990
2024-07-08,FAMILY,라운드티,반바지,1,1,1,42200
2024-07-08,FAMILY,라운드티,라운드티,1,1,1,31440
2024-07-08,FAMILY,셋업,남성,1,1,1,94480
2024-07-08,FAMILY,여성,여성,1,1,1,141550
2024-07-08,FAMILY,트레일러닝,라운드티,1,1,1,23300
2024-07-08,SILVER,햇,남성,1,1,1,48300
2024-07-09,FAMILY,UNKNOWN,UNKNOWN,1,1,2,179000
2024-07-09,FAMILY,긴바지,긴바지,1,1,2,122880
2024-07-09,FAMILY,긴바지,라운드티,1,1,1,42170
2024-07-09,FAMILY,남성,UNKNOWN,1,1,2,179000
2024-07-09,FAMILY,남성,남성,1,1,1,68050
2024-07-09,FAMILY,라운드티,라운드티,2,2,3,106660
2024-07-09,FAMILY,셋업,남성,1,1,1,92000
2024-07-09,FAMILY,여성,여성,1,1,1,77600
2024-07-10,FAMILY,가방,남성,1,1,1,58780
2024-07-10,FAMILY,긴바지,긴바지,1,1,2,115540
2024-07-10,FAMILY,긴바지,라운드티,1,1,1,36350
2024-07-10,FAMILY,남성,남성,4,4,4,203530
2024-07-10,FAMILY,남성,긴바지,1,1,1,64210
2024-07-10,FAMILY,남성,UNKNOWN,1,1,1,48630
2024-07-10,FAMILY,남성,여성,1,1,1,42180
2024-07-10,FAMILY,등산화,긴바지,1,1,2,115540
2024-07-10,FAMILY,등산화,라운드티,1,1,1,36350
2024-07-10,FAMILY,반바지,긴바지,1,1,1,64210
2024-07-10,FAMILY,방수자켓,긴바지,1,1,1,63300
2024-07-10,FAMILY,상의,UNKNOWN,1,1,1,48630
2024-07-10,FAMILY,셋업,셋업,1,1,1,53060
2024-07-10,FAMILY,여성,반바지,1,1,1,67620
2024-07-10,FAMILY,자켓/ 베스트,자켓/ 베스트,1,1,1,209300
2024-07-10,FAMILY,폴로티/집업,라운드티,1,1,1,26200
2024-07-11,FAMILY,긴바지,UNKNOWN,1,1,1,55640
2024-07-11,FAMILY,남성,남성,4,4,4,240740
2024-07-11,FAMILY,남성,셋업,3,3,4,228420
2024-07-11,FAMILY,남성,긴바지,1,1,1,80040
2024-07-11,FAMILY,남성,라운드티,2,2,2,77800
2024-07-11,FAMILY,남성,가방,1,1,1,59300
2024-07-11,FAMILY,남성,반바지,1,1,1,24500
2024-07-11,FAMILY,등산화,남성,1,1,1,33150
2024-07-11,FAMILY,라운드티,셋업,1,1,2,69000
2024-07-11,FAMILY,라운드티,라운드티,1,1,1,29500
2024-07-11,FAMILY,라운드티,반바지,1,1,1,24500
2024-07-11,FAMILY,셋업,라운드티,1,1,1,64600
2024-07-11,FAMILY,하이킹,셋업,1,1,1,113670
2024-07-11,FAMILY,하이킹,남성,1,1,1,113570
2024-07-11,FAMILY,하이킹,긴바지,1,1,1,80040
2024-07-11,FAMILY,하이킹,UNKNOWN,1,1,1,55640
2024-07-11,SILVER,긴바지,긴바지,1,1,1,51390
2024-07-11,SILVER,반바지,긴바지,1,1,2,144480
2024-07-11,SILVER,반바지,라운드티,1,1,3,114920
2024-07-12,FAMILY,남성,셋업,2,2,2,188200
2024-07-12,FAMILY,남성,상의,1,1,1,66360
2024-07-12,FAMILY,남성,남성,1,1,1,46200
2024-07-12,FAMILY,라운드티,셋업,2,2,2,226920
2024-07-12,FAMILY,라운드티,긴바지,1,1,1,106470
2024-07-12,FAMILY,라운드티,상의,1,1,1,66360
2024-07-12,FAMILY,라운드티,라운드티,1,1,1,46540
2024-07-12,FAMILY,라운드티,햇,1,1,1,23110
2024-07-12,FAMILY,상의,셋업,1,1,1,129450
2024-07-12,FAMILY,상의,상의,1,1,1,66360
2024-07-12,FAMILY,셋업,남성,1,1,1,181710
2024-07-12,FAMILY,자켓/ 베스트,남성,1,1,1,30000
2024-07-12,SILVER,라운드티,라운드티,1,1,1,35410
2024-07-13,FAMILY,UNKNOWN,남성,1,1,1,36420
2024-07-13,FAMILY,긴바지,라운드티,1,1,2,119930
2024-07-13,FAMILY,긴바지,남성,1,1,2,93170
2024-07-13,FAMILY,남성,남성,4,4,6,314020
2024-07-13,FAMILY,남성,라운드티,1,1,2,119930
2024-07-13,FAMILY,상의,남성,1,1,1,48300
2024-07-13,SILVER,남성,남성,1,1,2,155240
2024-07-13,SILVER,남성,하이킹,1,1,1,81550
2024-07-13,SILVER,남성,햇,1,1,1,44710
2024-07-14,FAMILY,UNKNOWN,긴바지,1,1,1,62370
2024-07-14,FAMILY,UNKNOWN,라운드티,1,1,1,32900
2024-07-14,FAMILY,긴바지,긴바지,1,1,1,69300
2024-07-14,FAMILY,남성,남성,2,2,2,89430
2024-07-14,FAMILY,남성,라운드티,2,2,2,63100
2024-07-14,FAMILY,남성,긴바지,1,1,1,56110
2024-07-14,FAMILY,등산화,남성,2,2,3,65180
2024-07-14,FAMILY,라운드티,라운드티,4,4,4,187850
2024-07-14,FAMILY,라운드티,긴바지,1,1,1,56110
2024-07-14,FAMILY,상의,남성,1,1,2,83990
2024-07-14,FAMILY,상의,긴바지,1,1,1,46370
2024-07-14,FAMILY,셋업,셋업,1,1,1,61370
2024-07-14,FAMILY,여성,긴바지,1,1,1,62370
2024-07-14,FAMILY,하이킹,남성,1,1,1,104170
2024-07-14,SILVER,남성,라운드티,1,1,3,121400
2024-07-14,SILVER,남성,긴바지,1,1,1,66980
2024-07-14,SILVER,남성,반바지,1,1,1,61090
2024-07-15,FAMILY,긴바지,긴바지,2,2,2,225520
2024-07-15,FAMILY,긴바지,라운드티,1,1,1,69000
2024-07-15,FAMILY,남성,남성,3,3,3,227250
2024-07-15,FAMILY,남성,UNKNOWN,1,1,1,52720
2024-07-15,FAMILY,남성,반바지,1,1,1,48200
2024-07-15,FAMILY,라운드티,긴바지,1,1,1,139000
2024-07-15,FAMILY,라운드티,라운드티,1,1,1,69000
2024-07-15,FAMILY,하이킹,남성,1,1,1,69140
2024-07-15,SILVER,긴바지,긴바지,1,1,1,69300
2024-07-15,SILVER,긴바지,남성,1,1,1,14000
2024-07-16,FAMILY,남성,남성,3,3,3,108570
2024-07-16,FAMILY,남성,라운드티,1,1,1,54790
2024-07-16,FAMILY,남성,셋업,1,1,1,46300
2024-07-16,FAMILY,남성,여성,1,1,1,34550
2024-07-16,FAMILY,라운드티,라운드티,1,1,1,67650
2024-07-16,FAMILY,셋업,남성,1,1,1,59560
2024-07-16,FAMILY,자켓/ 베스트,긴바지,1,1,1,66000
2024-07-16,FAMILY,트레일러닝,남성,1,1,1,39200
