order_date,category,orders,buyers,products,quantity,revenue
2024-07-08,하이킹,2,2,2,2,229870
2024-07-08,UNKNOWN,3,3,3,3,190230
2024-07-08,가방,2,2,1,2,171140
2024-07-08,반바지,4,4,2,4,168060
2024-07-08,트레일러닝,1,1,1,1,107840
2024-07-08,바람막이,1,1,1,1,79500
2024-07-08,폴로티/집업,1,1,1,1,61910
2024-07-09,남성,25,23,23,30,2149150
2024-07-09,긴바지,6,6,8,8,659260
2024-07-09,여성,8,4,5,8,635220
2024-07-09,UNKNOWN,6,6,3,7,539300
2024-07-09,라운드티,10,10,11,11,414390
2024-07-09,자켓/ 베스트,1,1,1,1,209300
2024-07-09,셋업,4,4,4,4,199960
2024-07-09,반바지,3,3,3,3,152340
2024-07-09,가방,2,2,2,2,149870
2024-07-09,셔츠,2,2,1,2,142400
2024-07-09,하이킹,1,1,1,1,72700
2024-07-10,남성,37,37,44,54,2598590
2024-07-10,라운드티,18,18,17,21,815100
2024-07-10,긴바지,8,8,8,11,732690
2024-07-10,자켓/ 베스트,3,3,2,3,467240
2024-07-10,반바지,5,5,5,6,317820
2024-07-10,셋업,3,3,2,3,237860
2024-07-10,여성,3,3,2,3,213540
2024-07-10,UNKNOWN,3,3,3,3,211500
2024-07-10,가방,2,2,2,2,194450
2024-07-10,폴로티/집업,1,1,1,1,53200
2024-07-11,남성,27,27,25,29,1742580
2024-07-11,라운드티,15,15,15,20,860970
2024-07-11,셋업,8,8,8,9,643530
2024-07-11,긴바지,6,6,7,7,574880
2024-07-11,반바지,6,6,4,6,267930
2024-07-11,여성,3,3,3,3,236170
2024-07-11,자켓/ 베스트,2,2,2,2,225210
2024-07-11,UNKNOWN,2,2,2,2,149310
2024-07-11,방수자켓,1,1,1,1,73050
2024-07-11,하이킹,1,1,1,1,69700
2024-07-11,가방,1,1,1,1,59300
2024-07-11,상의,1,1,1,1,43470
2024-07-11,햇,1,1,1,1,29000
2024-07-12,남성,22,22,22,28,1801300
2024-07-12,라운드티,13,13,11,15,658260
2024-07-12,긴바지,8,8,6,8,586490
2024-07-12,셋업,7,7,5,7,558480
2024-07-12,여성,4,4,4,4,379640
2024-07-12,UNKNOWN,2,2,1,2,199500
2024-07-12,하이킹,2,2,2,2,193820
2024-07-12,맨투맨/후드티,2,2,1,3,168320
2024-07-12,자켓/ 베스트,1,1,1,1,136810
2024-07-12,반바지,2,2,2,2,105800
2024-07-12,방수자켓,1,1,1,1,78650
2024-07-12,상의,1,1,1,1,66360
2024-07-12,크로스/토트백,1,1,1,1,23770
2024-07-12,햇,1,1,1,1,23110
2024-07-13,남성,26,26,25,29,1905400
2024-07-13,라운드티,11,11,12,14,604620
