order_date,member_grade_label,coupon_flag,coupon_name,coupon_name_source,orders,buyers,quantity,revenue,coupon_amount,aov
2025-10-09,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,4,352570,0,176285.0
2025-10-09,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,3,334050,48900,167025.0
2025-10-10,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,45,44,54,3183770,759180,70750.44444444444
2025-10-10,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,44,44,55,2962820,0,67336.81818181818
2025-10-10,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,3,290660,0,290660.0
2025-10-10,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,2,91300,37600,91300.0
2025-10-10,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,2,174480,20000,174480.0
2025-10-10,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,3,113550,0,37850.0
2025-10-11,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,34,32,36,3146080,605230,92531.76470588235
2025-10-11,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,44,44,66,2870720,0,65243.63636363636
2025-10-11,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,2,96000,0,48000.0
2025-10-11,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,5,5,5,371390,0,74278.0
2025-10-12,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,811,808,1061,30796550,0,37973.551171393345
2025-10-12,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,222,221,265,13933730,2530860,62764.54954954955
2025-10-12,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,2,187860,0,187860.0
2025-10-12,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,23,23,33,1980540,0,86110.43478260869
2025-10-12,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,18,18,23,1808250,491400,100458.33333333333
2025-10-13,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,31,30,37,3217540,713390,103791.6129032258
2025-10-13,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,27,27,32,2070290,0,76677.4074074074
2025-10-13,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,1,2,510400,127600,255200.0
2025-10-13,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,58480,0,58480.0
2025-10-13,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,5,478480,240500,119620.0
2025-10-13,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,3,431190,0,143730.0
2025-10-14,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,24,23,37,2246200,872130,93591.66666666667
2025-10-14,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,16,16,19,1483140,0,92696.25
2025-10-14,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,6,6,6,685870,123400,114311.66666666667
2025-10-14,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,6,6,8,468380,0,78063.33333333333
2025-10-14,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,103200,25800,103200.0
2025-10-15,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,39,39,50,3787210,652340,97107.94871794872
2025-10-15,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,19,19,20,1371760,0,72197.8947368421
2025-10-15,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,5,473040,0,118260.0
2025-10-15,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,116320,31800,116320.0
2025-10-15,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,6,518970,272200,172990.0
2025-10-15,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,42680,0,42680.0
2025-10-16,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,32,32,40,3157200,534710,98662.5
2025-10-16,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,21,21,23,1658600,0,78980.95238095238
2025-10-16,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,120200,43800,120200.0
2025-10-17,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,47,47,52,5054309,1024770,107538.48936170213
2025-10-17,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,25,25,30,2296089,0,91843.56
2025-10-17,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,567100,129900,567100.0
2025-10-17,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,3,255699,0,85233.0
2025-10-17,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,172860,0,172860.0
2025-10-18,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,37,37,43,4191890,586170,113294.32432432432
2025-10-18,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,33,33,36,2532510,0,76742.72727272728
2025-10-18,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,3,353820,79600,176910.0
2025-10-18,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,2,4,232730,0,77576.66666666667
2025-10-18,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,2,171010,0,85505.0
2025-10-18,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,2,120380,31600,120380.0
2025-10-19,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,41,41,56,5246570,786960,127965.12195121951
2025-10-19,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,39,38,47,3287870,0,84304.35897435897
2025-10-19,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,6,379200,55800,189600.0
2025-10-19,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,113000,0,113000.0
2025-10-19,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,6,422100,51900,422100.0
2025-10-19,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,2,28760,0,28760.0
2025-10-20,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,56,49,71,7126280,2564870,127255.0
2025-10-20,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,21,21,27,1616740,0,76987.61904761905
2025-10-20,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,6,671450,0,223816.66666666666
2025-10-20,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,6,640400,102900,213466.66666666666
2025-10-20,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,4,395680,0,98920.0
2025-10-21,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,69,69,88,8627690,1691320,125038.98550724638
2025-10-21,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,38,38,47,2603650,0,68517.1052631579
2025-10-21,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,3,244000,0,122000.0
2025-10-21,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,219000,10000,219000.0
2025-10-21,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,7,7,13,1651420,168030,235917.14285714287
2025-10-21,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,6,5,8,1202080,0,200346.66666666666
2025-10-22,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,43,43,58,5045390,619330,117334.6511627907
2025-10-22,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,24,24,28,2310290,0,96262.08333333333
2025-10-22,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,127200,0,127200.0
2025-10-22,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,97270,10000,97270.0
2025-10-22,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,8,1183460,163060,295865.0
2025-10-22,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,5,5,8,556110,0,111222.0
2025-10-23,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,43,43,62,5253330,783210,122170.46511627907
2025-10-23,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,27,27,35,2651830,0,98215.92592592593
2025-10-23,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,139000,0,139000.0
2025-10-23,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,6,6,7,450190,0,75031.66666666667
2025-10-23,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,5,433650,44600,144550.0
2025-10-23,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,7,1194240,60000,1194240.0
2025-10-23,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,52690,0,52690.0
2025-10-24,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,36,36,51,4853650,1512130,134823.61111111112
2025-10-24,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,19,19,29,2957700,0,155668.42105263157
2025-10-24,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,4,273600,0,273600.0
2025-10-24,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,6,550980,119600,137745.0
2025-10-24,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,4,222190,0,55547.5
2025-10-25,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,24,24,33,2753710,523940,114737.91666666667
2025-10-25,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,14,14,16,1403680,0,100262.85714285714
2025-10-25,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,3,246540,0,123270.0
2025-10-25,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,8,568120,0,189373.33333333334
2025-10-25,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,4,553460,50900,184486.66666666666
2025-10-26,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,48,48,63,5310420,750470,110633.75
2025-10-26,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,12,12,20,1285380,0,107115.0
2025-10-26,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,2,777860,84400,388930.0
2025-10-26,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,3,251800,0,125900.0
2025-10-26,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,5,5,6,1499100,188100,299820.0
2025-10-26,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,3,313400,0,104466.66666666667
2025-10-27,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,66,66,99,7523530,1838960,113992.87878787878
2025-10-27,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,40,39,47,3237840,0,80946.0
2025-10-27,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,137730,0,137730.0
2025-10-27,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,11,11,13,2849590,462930,259053.63636363635
2025-10-27,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,2,242320,0,121160.0
2025-10-27,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,1,13,2010300,80000,1005150.0
2025-10-27,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,4,284000,0,284000.0
2025-10-28,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,60,57,79,7759330,1966220,129322.16666666667
2025-10-28,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,18,18,27,1708870,0,94937.22222222222
2025-10-28,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,3,7,2216340,407500,738780.0
2025-10-28,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,99000,0,99000.0
2025-10-28,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,4,1006880,100400,251720.0
2025-10-28,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,6,6,7,834360,0,139060.0
2025-10-29,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,52,51,72,6986440,2440160,134354.61538461538
2025-10-29,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,30,30,34,2642140,0,88071.33333333333
2025-10-29,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,2,171300,57600,171300.0
2025-10-29,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,25370,0,25370.0
2025-10-29,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,7,901660,150440,225415.0
2025-10-29,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,3,2,8,183790,0,61263.333333333336
2025-10-30,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,36,35,46,4708900,896260,130802.77777777778
2025-10-30,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,11,11,12,825710,0,75064.54545454546
2025-10-30,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,2,143200,0,71600.0
2025-10-30,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,2,128000,10000,128000.0
2025-10-30,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,4,4,7,1061250,124320,265312.5
2025-10-30,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,7,7,9,564070,0,80581.42857142857
2025-10-30,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,2,2,122,3274600,738000,1637300.0
2025-10-31,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,39,39,42,4333860,895340,111124.61538461539
2025-10-31,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,18,18,22,1192090,0,66227.22222222222
2025-10-31,SILVER,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,8,8,17,3011570,477800,376446.25
2025-10-31,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,5,5,8,311210,0,62242.0
2025-10-31,TITANIUM,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,270000,93800,270000.0
2025-11-01,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,34,33,42,3645520,662940,107221.17647058824
2025-11-01,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,10,10,14,919970,0,91997.0
2025-11-01,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_name+order_coupon_name+coupon_code+order_coupon_no+order_product_coupon_name+order_product_coupon_no+product_coupon_type_no,1,1,1,132600,0,132600.0
