product_code,product_name_kor,product_name,source_image_url,repeat_orders,repeat_buyers,avg_days_since_prev_order,quantity,revenue,image_url,image_source,repeat_rate
C62YM6537191,[추영우 착용] 남성 코브 투 애비뉴 옴니프리즈 제로 아이스 플러스 크루 티셔츠,M's Cove to Avenue OFZ ICE+ Crew,,14,14,2.2142857142857144,14,684550,assets/product_images/C62YM6537191.jpg,excel_map+downloaded,1.0
C64YL3587010,여성 유니온 리버 다운 자켓,Union River Down Jacket,,3,3,2.3333333333333335,3,681590,assets/product_images/C64YL3587010.jpg,excel_map+downloaded,1.0
C64YL3583010,여성 패스 대쉬 포레스트Ⅲ 다운 자켓,W's Path Dash ForestⅢ Down Jacket,,2,2,3.5,2,679000,assets/product_images/C64YL3583010.jpg,excel_map+downloaded,1.0
C75BK8634083,여성 텔루릭스 타이타늄 아웃드라이 와이드,TELLURIX TITANIUM OUTDRY WIDE,,4,4,4.25,4,678020,assets/product_images/C75BK8634083.jpg,excel_map+downloaded,1.0
C62XE3513492,[추영우 착용] 남성 글레시얼 비스타 그래픽 쿨링 티셔츠,Glacial Vista Graphic Tee,,14,14,2.071428571428571,14,671860,assets/product_images/C62XE3513492.jpg,excel_map+downloaded,1.0
C56PU8729010,공용 그레이트 스모키 가든 2 WAY 토트백,Great Smoky Garden™ 2Way Tote,,3,3,5.333333333333333,14,667500,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56PU8729010.jpg,styleship_cdn_pattern,1.0
C55YM1086011,남성 플라토 벤쳐 워터프루프 보아,PLATEAU VENTURE WP BOA,,6,5,2.8333333333333335,6,666750,assets/product_images/C55YM1086011.jpg,styleship_cdn_pattern+downloaded,0.8333333333333334
C61YM8506010,남성 캐니 코브 조거 팬츠,M's Caney Cove Jogger Pants,,5,5,2.8333333333333335,6,664940,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C61YM8506010.jpg,styleship_cdn_pattern,1.0
C54AE3788010,남성 마블 캐니언™ 오버레이 후디 티셔츠,Marble Canyon™ Overlay Hoodie,,11,11,3.3333333333333335,12,664300,assets/product_images/C54AE3788010.jpg,styleship_cdn_pattern+downloaded,1.0
C55YU6488063,공용 호쏜 레인 로우 알트 방수 스니커즈,HAWTHORNE™ RAIN LO ALT,,6,5,3.833333333333333,6,658520,assets/product_images/C55YU6488063.jpg,styleship_cdn_pattern+downloaded,0.8333333333333334
C64YM3584030,남성 블루 에비뉴 다운 자켓,M's Blue Avenue Down Jacket,,3,2,2.6666666666666665,3,658500,assets/product_images/C64YM3584030.jpg,excel_map+downloaded,0.6666666666666666
C56YU5200191,공용 호버튜버 옴니테크,HOVERTUBER OMNI-TECH,,9,9,2.444444444444444,9,656795,assets/product_images/C56YU5200191.jpg,excel_map+downloaded,1.0
C56BM6246012,남성 코노스 TRS 아웃드라이,KONOS™ TRS OUTDRY,,5,5,4.0,5,654790,assets/product_images/C56BM6246012.jpg,styleship_cdn_pattern+downloaded,1.0
C66YU0154010,공용 헤이지 저니 2 워터프루프,HAZY JOURNEY II WATERPROOF,,6,6,3.0,6,653830,assets/product_images/C66YU0154010.jpg,styleship_cdn_pattern+downloaded,1.0
C56BI5371241,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD MID WATERPROOF,,7,6,2.4285714285714284,7,653010,assets/product_images/C56BI5371241.jpg,excel_map+downloaded,0.8571428571428571
C53WE4318084,남성 왈로와™ 소프트쉘 풀이밴드 팬츠,Wallowa™ Softshell Pant,,11,11,4.454545454545454,11,652500,assets/product_images/C53WE4318084.jpg,styleship_cdn_pattern+downloaded,1.0
C62YM3533010,남성 선 레이크 경량 바람막이 패커블 자켓,M's Sun Lake Jacket,,5,5,3.2,5,649920,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C62YM3533010.jpg,styleship_cdn_pattern,1.0
C54YL3486102,여성 앤 로드 다운 자켓,Ws Anne Road™ Down Jacket,,5,4,3.8,5,649830,assets/product_images/C54YL3486102.jpg,excel_map+downloaded,0.8
C55YL7787292,[공식몰 단독] 여성 쓰라이브 리바이브 샌들,THRIVE™ REVIVE SHANDAL,,7,3,0.7142857142857143,7,640700,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C55YL7787292.jpg,styleship_cdn_pattern,0.42857142857142855
C71XM4875265,남성 CSC1938 듀얼리 마운틴 카모프린트 아우터체인지,CSC1938 Dually Mountain Outerchange,,1,1,7.0,1,629000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C71XM4875265.jpg,styleship_cdn_pattern,1.0
C65YM8908102,남성 이스케이프 쓰라이브 샌들,THRIVE REVIVE SHANDAL,,6,6,0.33333333333333337,6,627920,assets/product_images/C65YM8908102.jpg,excel_map+downloaded,1.0
C54YM8496010,남성 하이크 보울 코브™ 플리스 조거 팬츠,Ms Hike Bowl Cove™ Fleece Jogger Pants,,5,5,4.4,6,625400,assets/product_images/C54YM8496010.jpg,excel_map+downloaded,1.0
C51AR9425352,여성 바운더리스 트랙 카고 팬츠,Boundless Trek™ Cargo Pant,,12,12,3.583333333333333,12,621250,assets/product_images/C51AR9425352.jpg,styleship_cdn_pattern+downloaded,1.0
C46BM9621010,남성 패시트75 알파 아웃드라이,FACET 75 ALPHA OUTDRY,,5,5,2.6,5,620920,assets/product_images/C46BM9621010.jpg,styleship_cdn_pattern+downloaded,1.0
C56BK2938395,여성 스노우트롯 와이드 쇼티 부츠,SNOWTROT™ SHORTY WIDE,,6,6,3.333333333333333,7,620825,assets/product_images/C56BK2938395.jpg,excel_map+downloaded,1.0
C65BM0341010,남성 픽프릭 러쉬 샌달,PEAKFREAK RUSH SHANDAL,,8,7,1.75,9,619200,assets/product_images/C65BM0341010.jpg,excel_map+downloaded,0.875
C64AE5780191,공용 헬베시아 II 하프스냅 플리스 아노락,Helvetia II Half Snap Fleece,,10,10,4.2,10,618610,assets/product_images/C64AE5780191.jpg,excel_map+downloaded,1.0
C54XY4893193,[DISNEY] 키즈 미키와 친구들 하프 스냅 플리스,Y CSC X Disney Mickey & Friends Half Snap Fleece,,8,7,1.1111111111111112,9,616200,assets/product_images/C54XY4893193.jpg,styleship_cdn_pattern+downloaded,0.875
C64AE4498349,공용 헬베시아 II 프린티드 하프스냅 플리스 풀오버,Helvetia II Printed Half Snap Fleece,,8,8,3.5,8,605170,assets/product_images/C64AE4498349.jpg,excel_map+downloaded,1.0
C55DE3668102,남성 트랜스트레커,TRANS TREKKER™ WIDE,,5,5,4.4,5,603760,assets/product_images/C55DE3668102.jpg,styleship_cdn_pattern+downloaded,1.0
C52YM6422010,남성 피나클 투 에비뉴™ OFZ Ice 폴로,Ms Pinnacle to Avenue™ OFZ Ice Polo,,7,7,2.142857142857143,7,603680,assets/product_images/C52YM6422010.jpg,styleship_cdn_pattern+downloaded,1.0
C64YM3574011,공용 마운틴 후드 다운 자켓,M's MT.Hood Down Jacket,,1,1,0.0,1,602030,assets/product_images/C64YM3574011.jpg,excel_map+downloaded,1.0
C55BI5371020,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD™ MID WATERPROOF WIDE,,6,6,4.0,6,601280,assets/product_images/C55BI5371020.jpg,styleship_cdn_pattern+downloaded,1.0
C54AE4075010,남성 옴니히트™ 헬릭스 베이스레이어 타이츠,Omni-Heat™ Helix Baselayer Tight,,12,11,3.5,13,600140,assets/product_images/C54AE4075010.jpg,styleship_cdn_pattern+downloaded,0.9166666666666666
C64XR9092191,여성 미스티 트리즈 II 인터체인지 자켓,Misty Trees II Interchange Jacket,,3,3,4.333333333333333,3,598500,assets/product_images/C64XR9092191.jpg,styleship_cdn_pattern+downloaded,1.0
C66YM2461342,[스타워즈] 남성 엔도어 이슈 부츠,Endor Issue Boot,,2,2,1.0,2,598000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C66YM2461342.jpg,styleship_cdn_pattern,1.0
C63XM9038102,[스타워즈] 공용 엔도어 이슈 후드 티셔츠,Endor Issue Pullover,,3,3,2.0,3,597000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C63XM9038102.jpg,styleship_cdn_pattern,1.0
C66YU0154191,공용 헤이지 저니 2 워터프루프,HAZY JOURNEY II WATERPROOF,,5,5,3.2,5,596000,assets/product_images/C66YU0154191.jpg,excel_map+downloaded,1.0
C64YL3587105,여성 유니온 리버 다운 자켓,Union River Down Jacket,,3,3,2.3333333333333335,3,595030,assets/product_images/C64YL3587105.jpg,excel_map+downloaded,1.0
C51AE4572397,남성 맥스트레일 라이트 컨버터블 팬츠,Maxtrail™ Lite Convertible Pant,,7,7,2.7142857142857144,7,595000,assets/product_images/C51AE4572397.jpg,styleship_cdn_pattern+downloaded,1.0
C65YU0657010,공용 베이스 투 스위프 쉐이드 부니,Bay to Sweep Shade Booney,,10,9,2.5,10,591310,assets/product_images/C65YU0657010.jpg,excel_map+downloaded,0.9
C64XM5107100,[DISNEY] 남성 디즈니 하프 스냅 플리스 티셔츠,M ColumbiaㅣDISNEY Half Snap,,5,5,2.5999999999999996,5,589140,assets/product_images/C64XM5107100.jpg,styleship_cdn_pattern+downloaded,1.0
C64XM4179313,[스타워즈] 남성 엔도어 리버서블 자켓,Endor Issue Reversible Jacket,,2,2,4.5,2,588150,assets/product_images/C64XM4179313.jpg,excel_map+downloaded,1.0
C54AR7330010,여성 헬베시아 II 크롭 하프스냅 플리스 아노락,Helvetia™ II Cropped Half Snap Fleece,,10,10,4.3999999999999995,10,586010,assets/product_images/C54AR7330010.jpg,excel_map+downloaded,1.0
C56YU0694319,공용 스트림 투 포크 플리스 리버서블 트래퍼,Stream to Fork™ Fleece Trapper,,14,14,2.642857142857143,14,585890,assets/product_images/C56YU0694319.jpg,excel_map+downloaded,1.0
C62YM8524439,[추영우 착용] 남성 다나 코브 OFZ ICE 스트레이트 팬츠,M's Dana Cove OFZ ICE Straight Pants,,4,4,5.75,5,584160,assets/product_images/C62YM8524439.jpg,excel_map+downloaded,1.0
C75BI8634083,남성 텔루릭스 타이타늄 아웃드라이 와이드,TELLURIX TITANIUM OUTDRY WIDE,,4,4,4.0,4,582860,assets/product_images/C75BI8634083.jpg,excel_map+downloaded,1.0
C64AE1334010,남성 옴니히트인피니티 베이스레이어 긴팔 티셔츠,M Omni-Heat Infinity Knit LS Crew,,7,7,3.1428571428571432,9,581070,assets/product_images/C64AE1334010.jpg,styleship_cdn_pattern+downloaded,1.0
C63PM0537126,[요나스 컬렉션] 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠,Lake To Avenue Graphic Ss Tee,,12,12,2.75,12,578660,assets/product_images/C63PM0537126.jpg,styleship_cdn_pattern+downloaded,1.0
C55YM8908292,[공식몰 단독] 남성 쓰라이브 리바이브 샌들,THRIVE™ REVIVE SHANDAL,,5,4,2.8,5,577920,assets/product_images/C55YM8908292.jpg,styleship_cdn_pattern+downloaded,0.8
C44AE8545011,공용 헬베시아 플리스 베스트,Helvetia™ Vest,,12,9,3.0,12,577500,assets/product_images/C44AE8545011.jpg,styleship_cdn_pattern+downloaded,0.75
C51AE4572011,남성 맥스트레일 라이트 컨버터블 팬츠,Maxtrail™ Lite Convertible Pant,,5,4,4.0,6,577480,assets/product_images/C51AE4572011.jpg,styleship_cdn_pattern+downloaded,0.8
C66YU9682286,공용 샙랜드4 처카 워터프루프 옴니히트,SAPLAND IV CHUKKA WP OH INFINITY,,4,4,2.0,4,575240,assets/product_images/C66YU9682286.jpg,styleship_cdn_pattern+downloaded,1.0
C52YM6435439,남성 레이크 투 림™ 폴로,Ms Lake to Rim™ Polo,,5,5,3.166666666666667,13,575180,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C52YM6435439.jpg,styleship_cdn_pattern,1.0
C56YU5200681,[공식몰 단독] 공용 호버튜버 옴니테크,HOVERTUBER OMNI-TECH,,8,5,3.625,8,572880,assets/product_images/C56YU5200681.jpg,excel_map+downloaded,0.625
C64YM8596346,남성 스톤 데쉬 플리스 스트레이트 팬츠,M's Stone Dash Fleece Straight Pants,,4,4,4.5,4,572770,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C64YM8596346.jpg,styleship_cdn_pattern,1.0
C63PM0537467,[요나스 컬렉션] 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠,Lake To Avenue Graphic Ss Tee,,10,10,3.4,10,569140,assets/product_images/C63PM0537467.jpg,styleship_cdn_pattern+downloaded,1.0
C54YM3489010,남성 밸리 투 패스™ 헤비 다운 자켓,Ms Valley to Pass™ Down Jacket,,2,2,3.0,2,567160,assets/product_images/C54YM3489010.jpg,excel_map+downloaded,1.0
C64YM8573011,남성 그레이 락 스트레이트 팬츠,M's Gray Rock Straight Pants,,2,2,0.5,3,567000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C64YM8573011.jpg,styleship_cdn_pattern,1.0
C54YL3487010,여성 파운 피크 다운 자켓,Ws Fawn Peak™ Down Jacket,,3,3,4.333333333333333,3,563100,assets/product_images/C54YL3487010.jpg,excel_map+downloaded,1.0
C54YM3484010,남성 그로스터 브룩™ 다운 자켓,Ms Gloster Brook™ Down Jacket,,3,3,3.0,3,561176,assets/product_images/C54YM3484010.jpg,excel_map+downloaded,1.0
C64WE0604429,남성 실버 리프 라이트 하이브리드 후디드 인슐레이션 자켓,Silver Leaf Lite Hooded Jacket,,3,3,1.6666666666666665,3,559740,assets/product_images/C64WE0604429.jpg,styleship_cdn_pattern+downloaded,1.0
C52WR8142010,여성 파라큐티™ 자켓,Paracutie™ Windbreaker,,4,4,3.25,5,556500,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C52WR8142010.jpg,styleship_cdn_pattern,1.0
C66YE6448010,남성 트랜스 트레일 워터프루프,TRANS TRAIL WATERPROOF,,4,4,2.25,4,554900,assets/product_images/C66YE6448010.jpg,excel_map+downloaded,1.0
C64YM8578010,남성 니나 트레일 인슐레이션 스트레이트 팬츠,M's Nina Trail Insulation Straight Pants,,4,4,3.75,4,548120,assets/product_images/C64YM8578010.jpg,excel_map+downloaded,1.0
C52XE4919257,남성 아덴 폴즈 팬츠,Arden Falls™ Pant,,9,9,2.111111111111111,9,547470,assets/product_images/C52XE4919257.jpg,styleship_cdn_pattern+downloaded,1.0
C56YU4947247,공용 스노우피아 처카 옴니테크,SNOWPIA™ CHUKKA OMNI-TECH™,,6,6,3.8333333333333335,6,547260,assets/product_images/C56YU4947247.jpg,excel_map+downloaded,1.0
C46BK4552305,여성 뉴튼릿지 플러스 와이드핏,NEWTON RIDGE™ PLUS WATERPROOF AMPED WIDE,,9,8,2.7777777777777772,9,547060,assets/product_images/C46BK4552305.jpg,styleship_cdn_pattern+downloaded,0.8888888888888888
C72XE9962027,남성 라이트 캐논 소프트쉘 자켓,Light Canyon Soft Shell Jacket,,1,1,0.0,4,546000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C72XE9962027.jpg,styleship_cdn_pattern,1.0
C63YM6565160,[추영우 착용] 남성 제리 코브 크루 티셔츠,M's Jerry Cove Crew,,10,10,2.3,10,544949,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C63YM6565160.jpg,styleship_cdn_pattern,1.0
C54AE4498464,남성 헬베시아 II 프린티드 하프스냅 플리스 아노락,Helvetia™ II Printed Half Snap Fleece,,7,6,2.714285714285714,7,542900,assets/product_images/C54AE4498464.jpg,styleship_cdn_pattern+downloaded,0.8571428571428571
C61YM7591348,공용 365 마운틴 긴팔 셔켓,M's 365 Mountain Shirts Jacket,,4,4,2.5,4,542530,assets/product_images/C61YM7591348.jpg,excel_map+downloaded,1.0
C64YM3586010,남성 브릿지 힐 라이트웨이트 자켓,M's Bridge Hill Lightweight Jacket,,3,3,3.333333333333333,3,540600,assets/product_images/C64YM3586010.jpg,excel_map+downloaded,1.0
C66UU4597010,공용 트리플 캐니언 24L 백팩,Triple Canyon 24L Backpack,,1,1,0.0,4,540000,assets/product_images/C66UU4597010.jpg,excel_map+downloaded,1.0
C51AM5287027,남성 랜드로머 카고 셔츠,Landroamer™ Cargo Shirt,,10,10,2.0999999999999996,10,538530,assets/product_images/C51AM5287027.jpg,styleship_cdn_pattern+downloaded,1.0
C54WE5258043,남성 알틱 크레스트 경량 다운자켓,Arctic Crest™ Down Jacket,,3,3,3.0,3,538500,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54WE5258043.jpg,styleship_cdn_pattern,1.0
C65BL7763278,여성 몬트레일 트리니티 AG 2,MONTRAIL TRINITY AG II,,5,5,1.4,5,537300,assets/product_images/C65BL7763278.jpg,styleship_cdn_pattern+downloaded,1.0
C61WE5801464,남성 헤더 캐논 II 스트레치 자켓,Heather Canyon II Jacket,,5,4,1.4285714285714286,8,534300,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C61WE5801464.jpg,styleship_cdn_pattern,0.8
C56BI7306278,남성 벤슨 와이드핏,BENSON™ WIDE,,5,5,2.8,5,533260,assets/product_images/C56BI7306278.jpg,excel_map+downloaded,1.0
C54YL1481010,여성 체리 크레스트 다운 베스트,Ws Cherry Crest™ Down Vest,,4,3,2.25,4,532860,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54YL1481010.jpg,styleship_cdn_pattern,0.75
C56YM0696027,공용 다운 투 다크 트래퍼,Dawn-to-Dark™Ⅱ TRAPPER,,11,10,2.5454545454545454,11,532640,assets/product_images/C56YM0696027.jpg,styleship_cdn_pattern+downloaded,0.9090909090909091
C55BL2858082,여성 코노스 TRS,KONOS™ TRS,,6,6,4.166666666666667,6,532350,assets/product_images/C55BL2858082.jpg,styleship_cdn_pattern+downloaded,1.0
C55YU5270292,남성 호쏜 레인 로우 옴니테크 스니커즈,HAWTHORNE™ RAIN LO OMNI-TECH™,,6,6,4.0,6,531180,assets/product_images/C55YU5270292.jpg,styleship_cdn_pattern+downloaded,1.0
C62YM3521346,[추영우 착용] 남성 보이어 하이크 경량 바람막이 패커블 자켓,M's Boyer Hike Jacket,,5,5,2.0,5,529200,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C62YM3521346.jpg,styleship_cdn_pattern,1.0
C55YU6327452,공용 호쏜 레인 로우 방수 스니커즈,HAWTHORNE™ RAIN LO,,5,5,3.4,6,528500,assets/product_images/C55YU6327452.jpg,styleship_cdn_pattern+downloaded,1.0
C66BI0652014,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD MID WATERPROOF WIDE,,4,4,2.5,4,527300,assets/product_images/C66BI0652014.jpg,excel_map+downloaded,1.0
C54YL3471010,여성 스노우 타워 레이크™ 다운 자켓,Ws Snow Tower Lake™ Down Jacket,,3,3,6.333333333333333,3,527040,assets/product_images/C54YL3471010.jpg,excel_map+downloaded,1.0
C54WE2476225,남성 스트릿 트래커 2.0 인터체인지 자켓,Street Trekker™ 2.0 Interchange Jacket,,1,1,7.0,1,526890,assets/product_images/C54WE2476225.jpg,styleship_cdn_pattern+downloaded,1.0
C64YM8582011,남성 커렌트 코브 테이퍼드 팬츠,M's Current Cove Tapered Pants,,4,4,1.75,4,524830,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C64YM8582011.jpg,styleship_cdn_pattern,1.0
C66YU0154273,공용 헤이지 저니 2 워터프루프,HAZY JOURNEY II WATERPROOF,,5,5,1.8,5,524600,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C66YU0154273.jpg,styleship_cdn_pattern,1.0
C54YM3483366,남성 빅토리아 루프 롱 다운 자켓,Ms Victoria Loop™ Long Down Jacket,,2,2,4.0,2,523530,assets/product_images/C54YM3483366.jpg,excel_map+downloaded,1.0
C56BL7763278,여성 몬트레일 트리니티 AG 2,MONTRAIL™ TRINITY™ AG II,,4,3,0.0,4,521370,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56BL7763278.jpg,styleship_cdn_pattern,0.75
C55BM8043278,남성 쓰라이브 리바이브 슬라이드,THRIVE™ REVIVE,,9,8,4.888888888888889,13,519950,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C55BM8043278.jpg,styleship_cdn_pattern,0.8888888888888888
C54WE4714257,공용 하이크바운드 인터체인지 자켓,Hikebound™ II Interchange Jacket,,4,4,1.0,4,518690,assets/product_images/C54WE4714257.jpg,styleship_cdn_pattern+downloaded,1.0
C51WE2939010,남성 아웃드라이 익스트림™ 와일드우드 방수 자켓,OutDry Extreme™ Wyldwood™ Shell,,2,2,3.5,2,518000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51WE2939010.jpg,styleship_cdn_pattern,1.0
C61XE2738028,남성 글레시얼 비스타 긴팔 쿨링 셔츠,Glacial Vista Long Sleeve Shirt,,5,5,3.2,6,516790,assets/product_images/C61XE2738028.jpg,excel_map+downloaded,1.0
C52XE8841370,남성 콜드 베이 대쉬 숏 반팔 라운드 티셔츠,Cold Bay Dash™ Short Sleeve Tee,,13,13,3.1538461538461537,13,516680,assets/product_images/C52XE8841370.jpg,styleship_cdn_pattern+downloaded,1.0
C54YM3471010,남성 스노우 타워 레이크™ 다운 자켓,Ms Snow Tower Lake™ Down Jacket,,3,3,2.666666666666667,3,515350,assets/product_images/C54YM3471010.jpg,excel_map+downloaded,1.0
C63PM0537659,[요나스 컬렉션] 공용 레이크 투 에비뉴 그래픽 반팔 티셔츠,Lake To Avenue Graphic Ss Tee,,10,10,3.2,10,515130,assets/product_images/C63PM0537659.jpg,styleship_cdn_pattern+downloaded,1.0
C56BM8261008,남성 뉴튼릿지 베이스캠프,NEWTON RIDGE™ BC,,5,5,2.2,5,514400,assets/product_images/C56BM8261008.jpg,excel_map+downloaded,1.0
C55YL7787271,[공식몰 단독] 여성 쓰라이브 리바이브 샌들,THRIVE™ REVIVE SHANDAL,,6,5,1.6666666666666667,6,512630,assets/product_images/C55YL7787271.jpg,styleship_cdn_pattern+downloaded,0.8333333333333334
C54XR9829010,여성 타임 투 트레일™ 옴니히트™ 팬츠,W Time to Trail™ Omni-Heat™ Pant,,6,6,4.333333333333334,6,512130,assets/product_images/C54XR9829010.jpg,styleship_cdn_pattern+downloaded,1.0
C65BM0423011,남성 쓰라이브 리바이브 클로그,THRIVE REVIVE CLOG,,11,11,2.909090909090909,11,512000,assets/product_images/C65BM0423011.jpg,styleship_cdn_pattern+downloaded,1.0
C53FM6882011,남성 PFG 언차티드™ 팬츠,PFG Unted™ Pant,,4,2,3.25,9,511000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C53FM6882011.jpg,styleship_cdn_pattern,0.5
C54AE3788075,남성 마블 캐니언™ 오버레이 후디 티셔츠,Marble Canyon™ Overlay Hoodie,,10,10,3.8,10,509100,assets/product_images/C54AE3788075.jpg,styleship_cdn_pattern+downloaded,1.0
C56YU0694010,공용 스트림 투 포크 플리스 리버서블 트래퍼,Stream to Fork™ Fleece Trapper,,11,11,2.5833333333333335,12,508700,assets/product_images/C56YU0694010.jpg,excel_map+downloaded,1.0
C65BM7763278,남성 몬트레일 트리니티 AG 2,MONTRAIL TRINITY AG II,,4,4,3.75,4,503600,assets/product_images/C65BM7763278.jpg,styleship_cdn_pattern+downloaded,1.0
C66YU0368010,공용 더글라스 패스 30L 백팩,DUGLAS PASS 30 BACKPACK,,6,3,2.0,6,500860,assets/product_images/C66YU0368010.jpg,excel_map+downloaded,0.5
C44AE8545278,공용 헬베시아 플리스 베스트,Helvetia™ Vest,,10,7,2.9090909090909096,11,500060,assets/product_images/C44AE8545278.jpg,styleship_cdn_pattern+downloaded,0.7
C62XE3513431,남성 글레시얼 비스타 그래픽 티셔츠,Glacial Vista Graphic Tee,,11,11,3.3636363636363633,12,499420,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C62XE3513431.jpg,styleship_cdn_pattern,1.0
C62AE5806028,남성 샤프 캐니언 팬츠,Sharpe Canyon Pant,,5,5,1.4,5,497740,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C62AE5806028.jpg,styleship_cdn_pattern,1.0
C64AE5780010,공용 헬베시아 II 하프스냅 플리스 풀오버,Helvetia II Half Snap Fleece,,8,8,2.666666666666667,10,495380,assets/product_images/C64AE5780010.jpg,excel_map+downloaded,1.0
C61YM7591466,공용 365 마운틴 긴팔 셔켓,365 Mountain Shirts Jacket,,4,4,2.0,4,494300,assets/product_images/C61YM7591466.jpg,excel_map+downloaded,1.0
C53AP3450010,여성 시커™ 레전드 2.0 티셔츠,Seeker™ Legend 2.0 LS Tee,,17,17,3.764705882352941,17,493800,assets/product_images/C53AP3450010.jpg,excel_map+downloaded,1.0
C64YL8578010,여성 클로버 폴스 스트레이트 라이닝 팬츠,W's Clover Falls Lining Straight Pants,,4,4,1.5,4,493690,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C64YL8578010.jpg,styleship_cdn_pattern,1.0
C55BI5371241,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD MID WATERPROOF,,5,4,3.8,5,491910,assets/product_images/C55BI5371241.jpg,styleship_cdn_pattern+downloaded,0.8
C53YM3452278,공용 베이스 포레스트™ 방수 자켓,Bays Forest™ Jacket,,3,3,3.3333333333333335,3,490372,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C53YM3452278.jpg,styleship_cdn_pattern,1.0
C61XE2738227,남성 글레시얼 비스타 긴팔 쿨링 셔츠,Glacial Vista Long Sleeve Shirt,,2,2,1.6666666666666667,6,487730,assets/product_images/C61XE2738227.jpg,excel_map+downloaded,1.0
C54AE5780366,남성 헬베시아 II 하프스냅 플리스 아노락,Helvetia™ II Half Snap Fleece,,9,9,3.3333333333333335,9,487700,assets/product_images/C54AE5780366.jpg,excel_map+downloaded,1.0
C54YM8487010,남성 로터리 릿지™ 라이닝 조거 팬츠,Ms Lottery Ridge™ Lining Jogger Pants,,4,4,5.25,4,487550,assets/product_images/C54YM8487010.jpg,excel_map+downloaded,1.0
C52AE5590278,남성 타이타늄 서크 리버 라운드 티셔츠,Cirque River™ LS Crew,,10,10,1.1,10,484330,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C52AE5590278.jpg,styleship_cdn_pattern,1.0
C55YU5270349,공용 호쏜 레인 로우 옴니테크 방수 스니커즈,HAWTHORNE™ RAIN LO OMNI-TECH™,,6,6,2.3333333333333335,6,483810,assets/product_images/C55YU5270349.jpg,styleship_cdn_pattern+downloaded,1.0
C54PM0384010,[BLACK LABEL] 남성 윌킨슨 생츄어리 피크™ 풀집 스웻 자켓,Wilkinson Sanctuary Peak™ Full Zip Sweat,,3,3,1.75,5,483680,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54PM0384010.jpg,styleship_cdn_pattern,1.0
C75BM7473010,[추영우 착용] 남성 코노스 트릴리움 ATR 트레일 러닝화,KONOS TRILLIUM ATR,,3,3,3.0,3,483080,assets/product_images/C75BM7473010.jpg,excel_map+downloaded,1.0
C54YM3489435,남성 밸리 투 패스™ 헤비 다운 자켓,Ms Valley to Pass™ Down Jacket,,2,2,4.0,2,483040,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54YM3489435.jpg,styleship_cdn_pattern,1.0
C64YM8576028,남성 혹킹 림 인슐레이션 스트레이트 팬츠,M's Hocking Rim Insulation Straight Pants,,4,4,3.75,4,482210,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C64YM8576028.jpg,styleship_cdn_pattern,1.0
C64YM7587211,남성 다트 포레스트 코듀로이 셔츠,M's Dart Forest Corduroy Shirts,,4,4,3.75,4,480870,assets/product_images/C64YM7587211.jpg,excel_map+downloaded,1.0
