order_date,member_grade_label,category,repeat_orders,repeat_buyers,quantity,revenue,repeat_rate
2024-12-30,SILVER,여성,1,1,1,63270,1.0
2024-12-31,FAMILY,남성,37,36,55,1785140,0.972972972972973
2024-12-31,FAMILY,여성,10,10,10,417080,1.0
2024-12-31,FAMILY,셋업,3,3,5,280320,1.0
2024-12-31,FAMILY,미드/롱다운,1,1,1,279500,1.0
2024-12-31,FAMILY,하이킹,1,1,1,132060,1.0
2024-12-31,FAMILY,패딩/슬림다운,1,1,1,129920,1.0
2024-12-31,FAMILY,등산화,1,1,1,104870,1.0
2024-12-31,FAMILY,장갑,1,1,1,19500,1.0
2024-12-31,FAMILY,액세서리,2,2,2,11000,1.0
2024-12-31,GOLD,여성,1,1,1,68040,1.0
2024-12-31,SILVER,남성,1,1,2,175630,1.0
2024-12-31,SILVER,여성,1,1,1,68620,1.0
2025-01-01,FAMILY,남성,16,15,18,1245690,0.9375
2025-01-01,FAMILY,셋업,3,3,4,253900,1.0
2025-01-01,FAMILY,등산화,1,1,1,139300,1.0
2025-01-01,FAMILY,자켓/베스트,1,1,1,99610,1.0
2025-01-01,FAMILY,폴로티/집업,1,1,1,49500,1.0
2025-01-01,FAMILY,라운드티,1,1,1,39930,1.0
2025-01-01,FAMILY,여성,1,1,1,10620,1.0
2025-01-01,FAMILY,액세서리,1,1,1,7040,1.0
2025-01-01,GOLD,남성,2,2,3,296050,1.0
2025-01-01,SILVER,남성,2,2,2,136800,1.0
2025-01-01,TITANIUM,남성,2,1,3,295300,0.5
2025-01-01,TITANIUM,긴바지,1,1,1,125300,1.0
2025-01-02,FAMILY,남성,10,9,15,916710,0.9
2025-01-02,FAMILY,여성,4,4,5,420610,1.0
2025-01-02,FAMILY,부츠,3,2,3,260300,0.6666666666666666
2025-01-02,FAMILY,자켓/ 베스트,1,1,1,208450,1.0
2025-01-02,FAMILY,셋업,1,1,1,123470,1.0
2025-01-02,FAMILY,하이킹,1,1,1,123000,1.0
2025-01-02,FAMILY,UNKNOWN,1,1,1,121200,1.0
2025-01-02,FAMILY,맨투맨/후드티,1,1,1,69020,1.0
2025-01-02,FAMILY,폴로/집업티,1,1,1,62050,1.0
2025-01-02,FAMILY,볼캡,1,1,1,47200,1.0
2025-01-02,GOLD,패딩/슬림다운,1,1,2,330280,1.0
2025-01-02,GOLD,남성,1,1,2,219720,1.0
2025-01-02,SILVER,UNKNOWN,1,1,1,28200,1.0
2025-01-03,FAMILY,남성,16,16,19,1152500,1.0
2025-01-03,FAMILY,미드/롱다운,1,1,1,378850,1.0
2025-01-03,FAMILY,여성,3,3,3,303070,1.0
2025-01-03,FAMILY,셋업,2,2,2,199650,1.0
2025-01-03,FAMILY,긴바지,1,1,1,125300,1.0
2025-01-03,SILVER,남성,2,2,2,199700,1.0
2025-01-03,SILVER,여성,1,1,1,90300,1.0
2025-01-04,FAMILY,남성,6,6,8,531100,1.0
2025-01-04,FAMILY,여성,4,4,6,328670,1.0
2025-01-04,FAMILY,자켓/베스트,2,2,2,114470,1.0
2025-01-04,FAMILY,셋업,1,1,1,102040,1.0
2025-01-04,FAMILY,자켓/ 베스트,1,1,2,89000,1.0
2025-01-04,FAMILY,맨투맨/후드티,1,1,1,55060,1.0
2025-01-04,FAMILY,액세서리,1,1,1,7500,1.0
2025-01-04,GOLD,남성,2,2,3,402660,1.0
2025-01-04,TITANIUM,남성,1,1,2,190000,1.0
2025-01-05,FAMILY,남성,9,9,12,918980,1.0
2025-01-05,FAMILY,여성,2,2,2,186440,1.0
2025-01-05,FAMILY,미드/롱다운,1,1,1,164500,1.0
2025-01-05,FAMILY,등산화,1,1,1,113250,1.0
2025-01-05,FAMILY,부츠,1,1,1,79500,1.0
2025-01-05,FAMILY,자켓/ 베스트,1,1,1,53000,1.0
2025-01-05,FAMILY,액세서리,1,1,1,10430,1.0
2025-01-06,FAMILY,남성,16,14,17,1421290,0.875
2025-01-06,FAMILY,여성,7,7,10,1076270,1.0
2025-01-06,FAMILY,등산화,1,1,1,147750,1.0
2025-01-06,FAMILY,하이킹,1,1,1,137000,1.0
2025-01-06,FAMILY,폴로티/집업,1,1,1,55480,1.0
2025-01-06,SILVER,남성,1,1,1,35450,1.0
2025-01-07,FAMILY,남성,19,19,22,1704710,1.0
2025-01-07,FAMILY,미드/롱다운,2,2,2,721700,1.0
2025-01-07,FAMILY,여성,1,1,1,113670,1.0
2025-01-07,FAMILY,폴로티/집업,1,1,1,69300,1.0
2025-01-07,FAMILY,장갑,1,1,1,24500,1.0
2025-01-07,GOLD,여성,1,1,1,367200,1.0
2025-01-07,GOLD,남성,2,2,4,351060,1.0
2025-01-07,GOLD,맨투맨/후드티,1,1,1,69300,1.0
2025-01-07,SILVER,셋업,1,1,1,108150,1.0
2025-01-08,FAMILY,남성,22,21,28,2551360,0.9545454545454546
2025-01-08,FAMILY,여성,5,5,5,526540,1.0
2025-01-08,FAMILY,미드/롱다운,1,1,1,274500,1.0
2025-01-08,FAMILY,셋업,2,2,2,133890,1.0
2025-01-08,FAMILY,하이킹,1,1,1,114500,1.0
2025-01-08,FAMILY,액세서리,1,1,1,7500,1.0
2025-01-08,SILVER,미드/롱다운,2,2,2,751430,1.0
2025-01-08,SILVER,라운드티,1,1,1,52520,1.0
2025-01-09,FAMILY,남성,18,18,19,1754230,1.0
2025-01-09,FAMILY,미드/롱다운,2,2,2,559000,1.0
2025-01-09,FAMILY,긴바지,1,1,1,125300,1.0
2025-01-09,FAMILY,여성,1,1,1,100630,1.0
2025-01-09,FAMILY,등산화,1,1,1,95690,1.0
2025-01-09,FAMILY,가방,1,1,1,83000,1.0
2025-01-09,FAMILY,라운드티,1,1,1,57050,1.0
2025-01-09,FAMILY,자켓/ 베스트,1,1,1,38150,1.0
2025-01-09,FAMILY,볼캡,1,1,1,35000,1.0
2025-01-09,FAMILY,UNKNOWN,1,1,1,33200,1.0
2025-01-09,GOLD,남성,1,1,1,148490,1.0
2025-01-09,GOLD,가방,1,1,1,81510,1.0
2025-01-09,SILVER,남성,3,3,4,242360,1.0
2025-01-09,SILVER,폴로/집업티,1,1,1,44500,1.0
2025-01-09,TITANIUM,셋업,1,1,3,333120,1.0
2025-01-09,TITANIUM,미드/롱다운,1,1,1,327670,1.0
2025-01-09,TITANIUM,남성,1,1,2,150000,1.0
2025-01-10,FAMILY,남성,18,17,21,2400520,0.9444444444444444
2025-01-10,FAMILY,여성,6,4,6,1028300,0.6666666666666666
2025-01-10,FAMILY,미드/롱다운,1,1,1,376750,1.0
2025-01-10,FAMILY,인터체인지 (3 in 1),1,1,1,251190,1.0
2025-01-10,FAMILY,부츠,1,1,1,106310,1.0
2025-01-10,FAMILY,액세서리,3,3,5,58630,1.0
2025-01-10,FAMILY,자켓/ 베스트,1,1,1,53000,1.0
2025-01-10,GOLD,남성,1,1,1,97300,1.0
2025-01-10,GOLD,셋업,1,1,1,55200,1.0
2025-01-10,SILVER,여성,1,1,1,47390,1.0
2025-01-10,SILVER,셋업,1,1,1,47310,1.0
2025-01-10,SILVER,액세서리,1,1,4,41960,1.0
2025-01-11,FAMILY,남성,12,12,12,963610,1.0
2025-01-11,FAMILY,여성,1,1,1,57330,1.0
2025-01-11,SILVER,남성,1,1,1,437980,1.0
2025-01-12,FAMILY,남성,15,15,19,1548680,1.0
2025-01-12,FAMILY,여성,3,3,3,183370,1.0
2025-01-12,FAMILY,하이킹,1,1,1,128430,1.0
2025-01-12,FAMILY,액세서리,2,2,3,30200,1.0
2025-01-12,SILVER,남성,1,1,1,209300,1.0
2025-01-12,SILVER,여성,1,1,1,209060,1.0
2025-01-12,SILVER,등산화,1,1,1,153300,1.0
2025-01-13,FAMILY,남성,55,54,73,3470230,0.9818181818181818
2025-01-13,FAMILY,여성,12,12,12,1234170,1.0
2025-01-13,FAMILY,하이킹,4,4,4,369450,1.0
2025-01-13,FAMILY,셋업,3,3,4,335700,1.0
2025-01-13,FAMILY,긴바지,2,2,2,253850,1.0
2025-01-13,FAMILY,UNKNOWN,4,4,4,214980,1.0
2025-01-13,FAMILY,등산화,2,2,2,174000,1.0
2025-01-13,FAMILY,볼캡,2,2,2,74200,1.0
2025-01-13,FAMILY,액세서리,5,5,8,65360,1.0
2025-01-13,FAMILY,가방,1,1,1,60510,1.0
2025-01-13,FAMILY,자켓/ 베스트,2,2,2,53930,1.0
2025-01-13,FAMILY,장갑,1,1,1,39550,1.0
2025-01-13,GOLD,남성,2,2,2,111880,1.0
2025-01-13,GOLD,셋업,1,1,2,90000,1.0
2025-01-13,SILVER,남성,3,3,4,272430,1.0
2025-01-13,SILVER,셋업,1,1,1,40960,1.0
2025-01-13,TITANIUM,남성,1,1,1,20000,1.0
2025-01-14,FAMILY,남성,24,24,34,2107040,1.0
2025-01-14,FAMILY,여성,7,7,8,971990,1.0
2025-01-14,FAMILY,자켓/ 베스트,4,4,5,275170,1.0
2025-01-14,FAMILY,미드/롱다운,1,1,1,274500,1.0
2025-01-14,FAMILY,패딩/슬림다운,1,1,3,218500,1.0
2025-01-14,FAMILY,등산화,1,1,1,103430,1.0
2025-01-14,FAMILY,셋업,1,1,1,86130,1.0
2025-01-14,FAMILY,캐주얼,1,1,1,61830,1.0
2025-01-14,FAMILY,맨투맨/후드티,1,1,1,49500,1.0
2025-01-14,FAMILY,라운드티,1,1,1,38520,1.0
2025-01-14,FAMILY,볼캡,1,1,1,29500,1.0
2025-01-14,FAMILY,액세서리,1,1,2,11000,1.0
2025-01-14,SILVER,남성,1,1,2,102000,1.0
2025-01-14,TITANIUM,남성,1,1,4,165500,1.0
2025-01-15,FAMILY,남성,21,20,31,1413280,0.9523809523809523
2025-01-15,FAMILY,미드/롱다운,1,1,1,313940,1.0
2025-01-15,FAMILY,여성,3,3,3,172680,1.0
2025-01-15,FAMILY,등산화,1,1,1,115520,1.0
2025-01-15,FAMILY,하이킹,1,1,1,69530,1.0
2025-01-15,FAMILY,폴로/집업티,1,1,1,58970,1.0
2025-01-15,FAMILY,장갑,1,1,1,28750,1.0
2025-01-15,FAMILY,UNKNOWN,1,1,1,21600,1.0
2025-01-15,FAMILY,액세서리,3,3,3,19080,1.0
2025-01-15,SILVER,인터체인지 (3 in 1),1,1,1,652530,1.0
2025-01-15,SILVER,남성,3,3,4,253540,1.0
2025-01-16,FAMILY,남성,20,19,25,1348000,0.95
2025-01-16,FAMILY,여성,6,6,7,532600,1.0
2025-01-16,FAMILY,긴바지,2,2,3,358500,1.0
2025-01-16,FAMILY,셋업,2,2,2,205390,1.0
2025-01-16,FAMILY,등산화,1,1,1,185880,1.0
2025-01-16,FAMILY,자켓/ 베스트,2,2,3,115090,1.0
2025-01-16,FAMILY,맨투맨/후드티,1,1,1,53350,1.0
2025-01-16,FAMILY,폴로/집업티,1,1,1,44500,1.0
2025-01-16,FAMILY,액세서리,1,1,1,5500,1.0
2025-01-16,SILVER,여성,1,1,1,259500,1.0
2025-01-16,SILVER,남성,2,2,2,122570,1.0
2025-01-16,SILVER,셋업,1,1,1,79400,1.0
2025-01-17,FAMILY,남성,23,23,28,1670660,1.0
2025-01-17,FAMILY,여성,6,6,7,862170,1.0
2025-01-17,FAMILY,셋업,3,3,3,239570,1.0
2025-01-17,FAMILY,등산화,1,1,1,73150,1.0
2025-01-17,FAMILY,자켓/ 베스트,1,1,1,32500,1.0
2025-01-17,FAMILY,볼캡,1,1,1,29500,1.0
2025-01-17,FAMILY,라운드티,1,1,1,29270,1.0
2025-01-17,GOLD,남성,1,1,1,120000,1.0
2025-01-17,SILVER,남성,2,2,3,107850,1.0
2025-01-17,SILVER,가방,1,1,1,66000,1.0
2025-01-17,TITANIUM,남성,1,1,1,53550,1.0
2025-01-18,FAMILY,남성,8,8,10,851070,1.0
2025-01-18,FAMILY,여성,2,2,3,392440,1.0
2025-01-18,FAMILY,셋업,2,2,2,104170,1.0
2025-01-18,FAMILY,자켓/ 베스트,1,1,1,95850,1.0
2025-01-18,FAMILY,가방,1,1,1,74260,1.0
2025-01-18,FAMILY,액세서리,3,3,3,25570,1.0
2025-01-18,GOLD,남성,2,2,2,278670,1.0
2025-01-18,SILVER,긴바지,1,1,1,113600,1.0
2025-01-18,SILVER,남성,1,1,1,19380,1.0
2025-01-19,FAMILY,남성,17,17,24,1278780,1.0
2025-01-19,FAMILY,미드/롱다운,1,1,1,274500,1.0
2025-01-19,FAMILY,자켓/베스트,1,1,1,103200,1.0
2025-01-19,FAMILY,부츠,1,1,1,79500,1.0
2025-01-19,FAMILY,볼캡,1,1,1,40950,1.0
2025-01-19,FAMILY,여성,1,1,1,39500,1.0
2025-01-19,FAMILY,셋업,1,1,1,34500,1.0
2025-01-19,FAMILY,액세서리,2,2,2,17180,1.0
2025-01-19,SILVER,남성,4,4,4,296100,1.0
2025-01-19,SILVER,여성,1,1,1,125300,1.0
2025-01-19,SILVER,패딩/슬림다운,1,1,1,120560,1.0
2025-01-20,FAMILY,남성,7,7,8,410010,1.0
2025-01-20,FAMILY,미드/롱다운,1,1,1,239500,1.0
2025-01-20,FAMILY,긴바지,1,1,1,232590,1.0
2025-01-20,FAMILY,셋업,1,1,1,101350,1.0
2025-01-20,FAMILY,UNKNOWN,1,1,1,62550,1.0
2025-01-20,FAMILY,맨투맨/후드티,1,1,1,45050,1.0
2025-01-20,FAMILY,볼캡,1,1,1,30530,1.0
2025-01-20,GOLD,남성,1,1,1,96000,1.0
2025-01-20,SILVER,남성,6,6,8,710810,1.0
2025-01-21,FAMILY,남성,19,18,30,1928060,0.9473684210526315
2025-01-21,FAMILY,여성,2,2,2,213540,1.0
2025-01-21,FAMILY,자켓/베스트,2,2,2,141890,1.0
2025-01-21,FAMILY,하이킹,1,1,1,129640,1.0
2025-01-21,FAMILY,긴바지,1,1,1,118100,1.0
2025-01-21,FAMILY,UNKNOWN,1,1,1,89500,1.0
2025-01-21,FAMILY,부츠,1,1,1,84850,1.0
2025-01-21,FAMILY,등산화,1,1,1,84500,1.0
2025-01-21,FAMILY,가방,1,1,1,78090,1.0
2025-01-21,FAMILY,셋업,1,1,1,55200,1.0
2025-01-21,GOLD,남성,1,1,1,111200,1.0
2025-01-21,SILVER,UNKNOWN,1,1,2,247610,1.0
2025-01-21,SILVER,패딩/슬림다운,1,1,1,109490,1.0
2025-01-21,SILVER,트레일러닝,1,1,1,86950,1.0
2025-01-21,SILVER,자켓/베스트,1,1,1,84050,1.0
2025-01-21,SILVER,남성,1,1,1,53870,1.0
2025-01-22,FAMILY,남성,34,34,43,2343810,1.0
2025-01-22,FAMILY,여성,4,4,5,507560,1.0
2025-01-22,FAMILY,셋업,2,2,5,312750,1.0
2025-01-22,FAMILY,자켓/베스트,1,1,1,82640,1.0
2025-01-22,FAMILY,맨투맨/후드티,1,1,1,55350,1.0
2025-01-22,FAMILY,장갑,1,1,1,47150,1.0
2025-01-22,FAMILY,자켓/ 베스트,1,1,1,29380,1.0
2025-01-22,FAMILY,라운드티,1,1,1,20650,1.0
2025-01-22,GOLD,남성,1,1,1,28000,1.0
2025-01-22,SILVER,남성,2,2,3,392370,1.0
2025-01-23,FAMILY,남성,27,27,38,1568540,1.0
2025-01-23,FAMILY,여성,6,6,6,515790,1.0
2025-01-23,FAMILY,자켓/베스트,1,1,1,260310,1.0
2025-01-23,FAMILY,패딩/슬림다운,1,1,1,164350,1.0
2025-01-23,FAMILY,긴바지,1,1,1,67610,1.0
2025-01-23,FAMILY,셋업,1,1,1,33900,1.0
2025-01-23,GOLD,여성,2,2,2,397570,1.0
2025-01-23,GOLD,셋업,1,1,1,105840,1.0
2025-01-23,SILVER,남성,2,2,3,251130,1.0
2025-01-23,SILVER,셋업,1,1,1,22080,1.0
2025-01-24,FAMILY,남성,15,15,20,1120060,1.0
2025-01-24,FAMILY,미드/롱다운,2,2,2,721700,1.0
2025-01-24,FAMILY,여성,2,2,2,239940,1.0
2025-01-24,FAMILY,등산화,1,1,1,88350,1.0
2025-01-24,FAMILY,트레일러닝,1,1,1,73100,1.0
2025-01-24,FAMILY,가방,1,1,1,61190,1.0
2025-01-24,FAMILY,맨투맨/후드티,1,1,1,58600,1.0
2025-01-24,FAMILY,셋업,1,1,1,50320,1.0
2025-01-24,GOLD,남성,1,1,1,85390,1.0
2025-01-25,FAMILY,남성,9,9,11,410030,1.0
2025-01-25,FAMILY,여성,3,3,3,219720,1.0
2025-01-25,FAMILY,셋업,1,1,1,98550,1.0
2025-01-26,FAMILY,남성,210,208,254,9143150,0.9904761904761905
2025-01-26,FAMILY,여성,28,28,30,1750290,1.0
2025-01-26,FAMILY,셋업,9,9,9,372470,1.0
2025-01-26,FAMILY,가방,6,6,6,346750,1.0
2025-01-26,FAMILY,라운드티,8,8,8,205940,1.0
2025-01-26,FAMILY,등산화,3,3,3,205380,1.0
2025-01-26,FAMILY,패딩/슬림다운,2,2,2,189910,1.0
2025-01-26,FAMILY,긴바지,1,1,1,189150,1.0
2025-01-26,FAMILY,자켓/ 베스트,5,5,5,179180,1.0
2025-01-26,FAMILY,자켓/베스트,3,3,3,170770,1.0
2025-01-26,FAMILY,UNKNOWN,2,2,2,125290,1.0
2025-01-26,FAMILY,하이킹,2,2,2,112590,1.0
2025-01-26,FAMILY,볼캡,4,4,4,95720,1.0
2025-01-26,FAMILY,캐주얼,2,2,2,79280,1.0
2025-01-26,FAMILY,맨투맨/후드티,2,2,2,78780,1.0
2025-01-26,FAMILY,부츠,1,1,1,65500,1.0
2025-01-26,FAMILY,크로스/토트백,2,2,2,63760,1.0
2025-01-26,GOLD,남성,3,3,3,163910,1.0
2025-01-26,SILVER,남성,8,8,11,581350,1.0
2025-01-26,SILVER,여성,3,3,3,214430,1.0
2025-01-26,SILVER,트레일러닝,1,1,1,67200,1.0
2025-01-27,FAMILY,남성,172,172,218,8521020,1.0
2025-01-27,FAMILY,여성,18,18,19,1090070,1.0
2025-01-27,FAMILY,셋업,8,8,8,413070,1.0
2025-01-27,FAMILY,등산화,3,3,3,295780,1.0
2025-01-27,FAMILY,긴바지,4,4,4,286140,1.0
2025-01-27,FAMILY,UNKNOWN,4,4,4,281500,1.0
2025-01-27,FAMILY,자켓/ 베스트,6,6,6,224020,1.0
2025-01-27,FAMILY,하이킹,3,3,3,205470,1.0
2025-01-27,FAMILY,가방,4,4,4,198510,1.0
2025-01-27,FAMILY,볼캡,7,7,7,190630,1.0
2025-01-27,FAMILY,크로스/토트백,4,4,4,145240,1.0
2025-01-27,FAMILY,장갑,2,2,2,89380,1.0
2025-01-27,FAMILY,맨투맨/후드티,1,1,1,44170,1.0
2025-01-27,FAMILY,라운드티,2,2,2,39820,1.0
2025-01-27,FAMILY,액세서리,2,2,2,19370,1.0
2025-01-27,GOLD,남성,1,1,2,14600,1.0
2025-01-27,SILVER,남성,10,10,12,999330,1.0
2025-01-27,SILVER,셋업,1,1,2,236560,1.0
2025-01-27,SILVER,등산화,1,1,2,227000,1.0
2025-01-27,SILVER,셔츠,1,1,2,196270,1.0
2025-01-27,SILVER,여성,2,2,3,157150,1.0
2025-01-27,SILVER,하이킹,1,1,1,90680,1.0
2025-01-27,SILVER,자켓/베스트,1,1,1,31150,1.0
2025-01-27,SILVER,장갑,1,1,1,19600,1.0
2025-01-27,SILVER,액세서리,1,1,1,10820,1.0
2025-01-27,TITANIUM,남성,1,1,1,69000,1.0
2025-01-28,FAMILY,남성,65,64,89,2832560,0.9846153846153847
2025-01-28,FAMILY,여성,17,17,18,1219300,1.0
2025-01-28,FAMILY,셋업,5,5,5,335810,1.0
2025-01-28,FAMILY,자켓/베스트,3,3,3,211730,1.0
2025-01-28,FAMILY,패딩/슬림다운,1,1,1,127900,1.0
2025-01-28,FAMILY,하이킹,2,2,2,111270,1.0
2025-01-28,FAMILY,가방,2,2,2,100880,1.0
2025-01-28,FAMILY,캐주얼,1,1,1,39260,1.0
2025-01-28,FAMILY,크로스/토트백,1,1,1,32090,1.0
2025-01-28,FAMILY,라운드티,1,1,1,29400,1.0
2025-01-28,FAMILY,자켓/ 베스트,1,1,1,22190,1.0
2025-01-28,FAMILY,UNKNOWN,1,1,1,19440,1.0
2025-01-28,FAMILY,액세서리,1,1,1,13820,1.0
2025-01-28,GOLD,여성,1,1,1,202810,1.0
2025-01-28,SILVER,남성,3,3,6,382710,1.0
2025-01-28,SILVER,여성,2,2,3,159540,1.0
2025-01-28,SILVER,라운드티,1,1,1,35630,1.0
2025-01-28,TITANIUM,남성,1,1,3,181420,1.0
2025-01-29,FAMILY,남성,48,47,58,2822030,0.9791666666666666
2025-01-29,FAMILY,여성,8,8,8,715280,1.0
2025-01-29,FAMILY,등산화,2,2,2,213030,1.0
2025-01-29,FAMILY,하이킹,2,2,2,131730,1.0
2025-01-29,FAMILY,UNKNOWN,2,2,2,106410,1.0
2025-01-29,FAMILY,가방,2,2,2,81490,1.0
2025-01-29,FAMILY,셋업,1,1,1,52060,1.0
2025-01-29,FAMILY,라운드티,2,2,2,39320,1.0
2025-01-29,FAMILY,자켓/ 베스트,1,1,1,27700,1.0
2025-01-29,GOLD,남성,1,1,1,87670,1.0
2025-01-29,SILVER,남성,2,2,2,189820,1.0
2025-01-29,SILVER,트레일러닝,1,1,1,76100,1.0
2025-01-29,SILVER,UNKNOWN,1,1,1,74650,1.0
2025-01-30,FAMILY,남성,76,76,90,4074820,1.0
2025-01-30,FAMILY,여성,8,8,8,881400,1.0
2025-01-30,FAMILY,하이킹,5,5,5,365670,1.0
2025-01-30,FAMILY,부츠,4,4,4,338540,1.0
2025-01-30,FAMILY,등산화,3,3,3,256520,1.0
2025-01-30,FAMILY,가방,3,3,3,137660,1.0
2025-01-30,FAMILY,자켓/베스트,2,2,3,94370,1.0
2025-01-30,FAMILY,자켓/ 베스트,2,2,2,66060,1.0
2025-01-30,FAMILY,셋업,1,1,1,43350,1.0
2025-01-30,FAMILY,라운드티,2,2,2,38890,1.0
2025-01-30,FAMILY,장갑,1,1,1,29330,1.0
2025-01-30,FAMILY,볼캡,1,1,1,24130,1.0
2025-01-30,FAMILY,액세서리,1,1,1,14040,1.0
2025-01-30,GOLD,남성,1,1,2,190000,1.0
2025-01-30,SILVER,남성,1,1,1,196530,1.0
2025-01-30,SILVER,패딩/슬림다운,1,1,1,85730,1.0
2025-01-30,TITANIUM,남성,1,1,2,102150,1.0
2025-01-30,TITANIUM,맨투맨/후드티,1,1,2,84260,1.0
2025-01-31,FAMILY,남성,337,336,404,16820390,0.9970326409495549
2025-01-31,FAMILY,여성,52,52,54,3232670,1.0
2025-01-31,FAMILY,셋업,18,18,18,874130,1.0
2025-01-31,FAMILY,자켓/ 베스트,19,19,20,719570,1.0
2025-01-31,FAMILY,하이킹,7,7,7,689500,1.0
2025-01-31,FAMILY,등산화,6,6,6,586790,1.0
2025-01-31,FAMILY,미드/롱다운,2,1,2,559000,0.5
2025-01-31,FAMILY,UNKNOWN,8,8,8,451880,1.0
2025-01-31,FAMILY,패딩/슬림다운,3,3,3,388240,1.0
2025-01-31,FAMILY,라운드티,11,11,12,265450,1.0
2025-01-31,FAMILY,가방,5,5,5,257520,1.0
2025-01-31,FAMILY,자켓/베스트,4,4,4,189970,1.0
2025-01-31,FAMILY,볼캡,8,8,8,175740,1.0
2025-01-31,FAMILY,장갑,6,6,6,136990,1.0
2025-01-31,FAMILY,캐주얼,3,3,3,118340,1.0
2025-01-31,FAMILY,셔츠,1,1,1,101440,1.0
2025-01-31,FAMILY,액세서리,5,5,7,91200,1.0
2025-01-31,FAMILY,폴로/집업티,2,2,2,76370,1.0
2025-01-31,FAMILY,부츠,1,1,1,72700,1.0
2025-01-31,FAMILY,맨투맨/후드티,1,1,1,59300,1.0
2025-01-31,FAMILY,크로스/토트백,1,1,1,24500,1.0
2025-01-31,GOLD,미드/롱다운,1,1,1,279500,1.0
2025-01-31,GOLD,남성,3,2,3,248450,0.6666666666666666
2025-01-31,SILVER,남성,15,15,19,982120,1.0
2025-01-31,SILVER,긴바지,1,1,1,112770,1.0
2025-01-31,SILVER,가방,1,1,1,40190,1.0
2025-01-31,SILVER,크로스/토트백,1,1,1,27710,1.0
2025-01-31,SILVER,액세서리,1,1,1,14450,1.0
2025-01-31,SILVER,여성,1,1,1,11050,1.0
2025-01-31,TITANIUM,남성,1,1,1,30910,1.0
2025-02-01,FAMILY,여성,5,5,5,530190,1.0
2025-02-01,FAMILY,남성,6,6,6,267600,1.0
2025-02-01,FAMILY,하이킹,1,1,1,130920,1.0
2025-02-01,SILVER,남성,1,1,1,111770,1.0
2025-02-02,FAMILY,남성,11,11,11,1038890,1.0
2025-02-02,FAMILY,여성,2,2,5,685780,1.0
2025-02-02,FAMILY,미드/롱다운,1,1,1,274500,1.0
2025-02-02,FAMILY,긴바지,1,1,1,79000,1.0
2025-02-03,FAMILY,남성,5,5,5,364120,1.0
2025-02-03,FAMILY,여성,1,1,1,212540,1.0
2025-02-03,FAMILY,하이킹,1,1,1,134000,1.0
2025-02-03,FAMILY,가방,1,1,1,83000,1.0
2025-02-03,FAMILY,장갑,1,1,1,47300,1.0
2025-02-03,GOLD,남성,1,1,1,90300,1.0
2025-02-03,SILVER,남성,1,1,1,44000,1.0
2025-02-04,FAMILY,남성,10,9,10,826640,0.9
2025-02-04,FAMILY,미드/롱다운,1,1,1,447200,1.0
2025-02-04,FAMILY,여성,3,3,3,427200,1.0
2025-02-04,FAMILY,등산화,1,1,1,169480,1.0
2025-02-04,FAMILY,폴로티/집업,2,2,2,138600,1.0
2025-02-04,FAMILY,UNKNOWN,1,1,1,109780,1.0
2025-02-04,FAMILY,볼캡,1,1,1,18600,1.0
2025-02-04,SILVER,남성,2,2,2,135850,1.0
2025-02-05,FAMILY,남성,14,13,20,1207310,0.9285714285714286
2025-02-05,FAMILY,미드/롱다운,1,1,1,447200,1.0
2025-02-05,FAMILY,여성,4,4,5,360300,1.0
2025-02-05,FAMILY,등산화,2,2,2,272430,1.0
2025-02-05,FAMILY,라운드티,1,1,1,31300,1.0
2025-02-05,FAMILY,액세서리,1,1,2,19630,1.0
2025-02-06,FAMILY,남성,12,12,13,1154410,1.0
2025-02-06,FAMILY,여성,4,4,4,478270,1.0
2025-02-06,FAMILY,미드/롱다운,1,1,1,335300,1.0
2025-02-06,FAMILY,가방,4,4,4,267580,1.0
2025-02-06,FAMILY,인터체인지 (3 in 1),1,1,1,168070,1.0
2025-02-06,FAMILY,하이킹,1,1,1,123300,1.0
2025-02-06,FAMILY,등산화,1,1,1,100170,1.0
2025-02-06,FAMILY,셋업,1,1,1,95690,1.0
2025-02-06,FAMILY,부츠,1,1,1,79500,1.0
2025-02-06,FAMILY,긴바지,1,1,1,72450,1.0
2025-02-06,FAMILY,셔츠,1,1,1,69500,1.0
2025-02-06,FAMILY,자켓/ 베스트,1,1,1,47700,1.0
2025-02-06,GOLD,남성,3,2,6,680300,0.6666666666666666
2025-02-06,SILVER,남성,1,1,1,144000,1.0
2025-02-06,SILVER,여성,1,1,1,59000,1.0
2025-02-07,FAMILY,남성,23,18,28,2584600,0.782608695652174
2025-02-07,FAMILY,하이킹,9,9,9,530280,1.0
2025-02-07,FAMILY,등산화,2,2,2,253440,1.0
2025-02-07,FAMILY,가방,3,3,3,216150,1.0
2025-02-07,FAMILY,액세서리,2,2,4,37480,1.0
2025-02-07,FAMILY,볼캡,1,1,1,30080,1.0
2025-02-07,FAMILY,UNKNOWN,1,1,1,29460,1.0
2025-02-07,SILVER,하이킹,3,3,3,144500,1.0
2025-02-07,SILVER,남성,2,2,2,114000,1.0
2025-02-08,FAMILY,남성,10,10,13,1190870,1.0
2025-02-08,FAMILY,하이킹,2,2,2,172800,1.0
2025-02-08,FAMILY,셋업,2,2,2,120170,1.0
2025-02-08,FAMILY,등산화,1,1,1,112470,1.0
2025-02-08,FAMILY,여성,1,1,1,65960,1.0
