order_date,member_grade_label,coupon_flag,coupon_name,coupon_name_source,orders,buyers,quantity,revenue,coupon_amount,aov
2025-12-21,FAMILY,쿠폰 사용,"신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,84000,5000,84000.0
2025-12-21,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,53280,16920,53280.0
2025-12-21,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 무료배송쿠폰(3만원미만 사용가능),coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,34700,4300,17350.0
2025-12-21,FAMILY,쿠폰 미사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,27590,0,27590.0
2025-12-21,FAMILY,쿠폰 미사용,무료배송쿠폰(3만원미만 사용가능),coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,27000,0,27000.0
2025-12-21,FAMILY,쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202511 생일축하쿠폰1만원",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,27000,10000,27000.0
2025-12-21,GOLD,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,4,58500,46900,58500.0
2025-12-21,SILVER,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,867960,106440,433980.0
2025-12-21,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,6,564800,0,141200.0
2025-12-21,SILVER,쿠폰 사용,등급할인20% / 25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,88930,34000,88930.0
2025-12-21,SILVER,쿠폰 미사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능)",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,38910,0,19455.0
2025-12-21,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,6,828200,0,414100.0
2025-12-22,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,22,22,26,3831030,542670,174137.72727272726
2025-12-22,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,38,37,51,2784690,0,73281.31578947368
2025-12-22,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,16,16,17,2661290,379810,166330.625
2025-12-22,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,12,12,15,1449730,162970,120810.83333333333
2025-12-22,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,5,521500,389700,173833.33333333334
2025-12-22,FAMILY,쿠폰 사용,"신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,4,515210,78660,128802.5
2025-12-22,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,5,436400,25000,87280.0
2025-12-22,FAMILY,쿠폰 사용,"첫 구매 장바구니 10% 할인 / 신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,275400,41600,137700.0
2025-12-22,FAMILY,쿠폰 사용,25년 신상품 20만원이상 2만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,199000,20000,199000.0
2025-12-22,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,4,147450,40000,36862.5
2025-12-22,FAMILY,쿠폰 사용,202511 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,59000,10000,59000.0
2025-12-22,FAMILY,쿠폰 미사용,2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,49000,0,49000.0
2025-12-22,FAMILY,쿠폰 사용,"신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,41000,5000,41000.0
2025-12-22,FAMILY,쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202511 생일축하쿠폰1만원",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,29200,10000,29200.0
2025-12-22,FAMILY,쿠폰 사용,무료배송쿠폰(3만원미만 사용가능) / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,26100,2900,26100.0
2025-12-22,FAMILY,쿠폰 미사용,무료배송쿠폰(3만원미만 사용가능),coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,22990,0,11495.0
2025-12-22,FAMILY,쿠폰 사용,무료배송쿠폰(3만원미만 사용가능) / 202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,20770,10000,20770.0
2025-12-22,FAMILY,쿠폰 미사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능)",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,16600,0,16600.0
2025-12-22,FAMILY,쿠폰 미사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,7000,0,7000.0
2025-12-22,FAMILY,쿠폰 미사용,"신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,6730,0,6730.0
2025-12-22,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,99000,0,99000.0
2025-12-22,SILVER,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,498780,60420,498780.0
2025-12-22,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,4,463110,0,154370.0
2025-12-22,SILVER,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,285280,31920,285280.0
2025-12-22,SILVER,쿠폰 사용,25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,114480,10000,114480.0
2025-12-22,SILVER,쿠폰 사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,43830,10000,43830.0
2025-12-22,TITANIUM,쿠폰 사용,★ 단체 구매 20% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,20,2384000,596000,2384000.0
2025-12-23,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,49,48,66,4257540,0,86888.57142857143
2025-12-23,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,14,14,15,1921360,287040,137240.0
2025-12-23,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,16,16,16,1680310,272590,105019.375
2025-12-23,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,8,8,10,968830,109270,121103.75
2025-12-23,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,6,11,574500,337400,95750.0
2025-12-23,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,6,6,549400,30000,91566.66666666667
2025-12-23,FAMILY,쿠폰 사용,"신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,528840,69760,264420.0
2025-12-23,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,7,7,7,419330,70000,59904.28571428572
2025-12-23,FAMILY,쿠폰 사용,25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,279000,20000,139500.0
2025-12-23,FAMILY,쿠폰 사용,등급할인10%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,4,247620,28200,61905.0
2025-12-23,FAMILY,쿠폰 사용,25년 신상품 10만원이상 1만원할인 / 등급할인10%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,148360,23900,148360.0
2025-12-23,FAMILY,쿠폰 미사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,132440,0,66220.0
2025-12-23,FAMILY,쿠폰 사용,HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰 / HSS 30% 할인 쿠폰,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,4,123410,52890,123410.0
2025-12-23,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,101770,21530,101770.0
2025-12-23,FAMILY,쿠폰 사용,"첫 구매 장바구니 10% 할인 / 신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,93580,15620,93580.0
2025-12-23,FAMILY,쿠폰 미사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능)",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,50170,0,25085.0
2025-12-23,FAMILY,쿠폰 사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능) / 202512 생일축하쿠폰1만원",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,36950,20000,18475.0
2025-12-23,FAMILY,쿠폰 사용,무료배송쿠폰(3만원미만 사용가능) / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,24100,2900,24100.0
2025-12-23,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 무료배송쿠폰(3만원미만 사용가능),coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,6750,1500,6750.0
2025-12-23,FAMILY,쿠폰 미사용,25년 신상품 10만원이상 1만원할인 / 등급할인10%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,6740,0,6740.0
2025-12-23,FAMILY,쿠폰 미사용,무료배송쿠폰(3만원미만 사용가능),coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,3500,0,3500.0
2025-12-23,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,9,7,18,1082980,0,120331.11111111111
2025-12-23,SILVER,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,496780,60420,496780.0
2025-12-23,SILVER,쿠폰 미사용,202511 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,3,452030,0,452030.0
2025-12-23,SILVER,쿠폰 사용,202511 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,53830,10000,53830.0
2025-12-23,TITANIUM,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,361000,0,180500.0
2025-12-24,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,26,9473280,1153920,3157760.0
2025-12-24,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,29,29,32,1944030,0,67035.5172413793
2025-12-24,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,12,12,14,1699560,251840,141630.0
2025-12-24,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,12,12,14,1421330,219670,118444.16666666667
2025-12-24,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,5,608660,68740,121732.0
2025-12-24,FAMILY,쿠폰 사용,"신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,5,578030,79670,192676.66666666666
2025-12-24,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,5,5,5,275400,50000,55080.0
2025-12-24,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,3,217400,15000,72466.66666666667
2025-12-24,FAMILY,쿠폰 사용,등급할인10%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,168760,18800,84380.0
2025-12-24,FAMILY,쿠폰 미사용,등급할인10%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,3,148320,0,148320.0
2025-12-24,FAMILY,쿠폰 사용,25년 신상품 10만원이상 1만원할인 / 등급할인20%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,61050,37800,61050.0
2025-12-24,FAMILY,쿠폰 사용,"신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,57000,5000,57000.0
2025-12-24,FAMILY,쿠폰 미사용,무료배송쿠폰(3만원미만 사용가능),coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,49790,0,24895.0
2025-12-24,FAMILY,쿠폰 미사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능)",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,24000,0,24000.0
2025-12-24,FAMILY,쿠폰 사용,무료배송쿠폰(3만원미만 사용가능) / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,18880,2320,18880.0
2025-12-24,FAMILY,쿠폰 미사용,"신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,14000,0,14000.0
2025-12-24,FAMILY,쿠폰 미사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,13700,0,13700.0
2025-12-24,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,5,614180,0,614180.0
2025-12-24,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,11,10,14,1724280,0,156752.72727272726
2025-12-24,SILVER,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,375550,51950,187775.0
2025-12-24,TITANIUM,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,226980,25220,226980.0
2025-12-25,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,19,19,21,3618670,498630,190456.31578947368
2025-12-25,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,18,18,25,3593060,488340,199614.44444444444
2025-12-25,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,38,38,48,3195130,0,84082.36842105263
2025-12-25,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,7,7,8,818400,35000,116914.28571428571
2025-12-25,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,7,7,10,644310,74390,92044.28571428571
2025-12-25,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,592760,86640,296380.0
2025-12-25,FAMILY,쿠폰 사용,"첫 구매 장바구니 10% 할인 / 신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,376470,47830,376470.0
2025-12-25,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,7,7,7,363930,70000,51990.0
2025-12-25,FAMILY,쿠폰 미사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,5,281000,0,140500.0
2025-12-25,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,193500,110100,96750.0
2025-12-25,FAMILY,쿠폰 사용,25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,104610,10000,104610.0
2025-12-25,FAMILY,쿠폰 사용,"신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,104000,5000,104000.0
2025-12-25,FAMILY,쿠폰 사용,등급할인10%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,50850,8900,50850.0
2025-12-25,FAMILY,쿠폰 사용,202511 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,30000,10000,30000.0
2025-12-25,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,17000,0,17000.0
2025-12-25,SILVER,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,9,1839710,214170,459927.5
2025-12-25,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,5,439750,0,109937.5
2025-12-25,SILVER,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,419270,52030,419270.0
2025-12-25,SILVER,쿠폰 사용,25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,3,104880,10000,104880.0
2025-12-25,SILVER,쿠폰 미사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,4,94820,0,94820.0
2025-12-25,SILVER,쿠폰 사용,등급할인20% / 25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,89560,34000,89560.0
2025-12-26,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,21,21,25,3360120,480910,160005.7142857143
2025-12-26,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,40,39,56,3264990,0,81624.75
2025-12-26,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,15,15,19,2026090,305010,135072.66666666666
2025-12-26,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,11,659500,457000,219833.33333333334
2025-12-26,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,7,7,8,603440,69160,86205.71428571429
2025-12-26,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,7,7,7,532600,35000,76085.71428571429
2025-12-26,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,6,6,6,481090,60000,80181.66666666667
2025-12-26,FAMILY,쿠폰 사용,25년 신상품 30만원이상 3만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,322070,30000,322070.0
2025-12-26,FAMILY,쿠폰 사용,25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,244670,20000,122335.0
2025-12-26,FAMILY,쿠폰 사용,25년 신상품 10만원이상 1만원할인 / 등급할인20%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,111350,41800,111350.0
2025-12-26,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,110070,22230,110070.0
2025-12-26,FAMILY,쿠폰 사용,"신규회원 스페셜 5,000 / 첫 구매 장바구니 10% 할인",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,107980,17220,107980.0
2025-12-26,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,98280,20920,98280.0
2025-12-26,FAMILY,쿠폰 사용,202511 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,70820,20000,35410.0
2025-12-26,FAMILY,쿠폰 미사용,25년 신상품 10만원이상 1만원할인 / 등급할인20%,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,47200,0,47200.0
2025-12-26,FAMILY,쿠폰 미사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,46070,0,46070.0
2025-12-26,FAMILY,쿠폰 미사용,"무료배송쿠폰(등급혜택, 3만원미만 사용가능)",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,41420,0,20710.0
2025-12-26,FAMILY,쿠폰 미사용,무료배송쿠폰(3만원미만 사용가능),coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,35030,0,17515.0
2025-12-26,FAMILY,쿠폰 사용,"202512 생일축하쿠폰1만원 / 무료배송쿠폰(등급혜택, 3만원미만 사용가능)",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,29000,10000,29000.0
2025-12-26,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 무료배송쿠폰(3만원미만 사용가능),coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,4500,1000,4500.0
2025-12-26,GOLD,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,5,789250,0,197312.5
2025-12-26,SILVER,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,3,3,6,1872190,223910,624063.3333333334
2025-12-26,SILVER,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,11,11,24,1669660,0,151787.27272727274
2025-12-26,SILVER,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,5,924730,103370,924730.0
2025-12-26,SILVER,쿠폰 사용,25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,3,363300,10000,363300.0
2025-12-26,SILVER,쿠폰 사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,100680,10000,100680.0
2025-12-26,TITANIUM,쿠폰 사용,2025년 12월 신규회원 5000원 할인 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,10,3586500,403500,3586500.0
2025-12-27,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,30,30,37,5359990,745510,178666.33333333334
2025-12-27,FAMILY,쿠폰 미사용,쿠폰 미사용,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,26,26,38,2731340,0,105051.53846153847
2025-12-27,FAMILY,쿠폰 사용,2025년 12월 신규회원 5000원 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,8,8,8,870800,40000,108850.0
2025-12-27,FAMILY,쿠폰 사용,"첫 구매 장바구니 10% 할인 / 신규회원 스페셜 5,000",coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,2,556380,72820,278190.0
2025-12-27,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,11,11,14,501940,58680,45630.90909090909
2025-12-27,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,4,4,4,161470,40000,40367.5
2025-12-27,FAMILY,쿠폰 사용,25년 신상품 10만원이상 1만원할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,2,143000,10000,143000.0
2025-12-27,FAMILY,쿠폰 사용,첫 구매 장바구니 10% 할인 / 202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,134280,24920,134280.0
2025-12-27,FAMILY,쿠폰 미사용,202512 생일축하쿠폰1만원,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,2,2,3,120860,0,60430.0
2025-12-27,FAMILY,쿠폰 사용,쿠폰명 미확인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,114500,68700,114500.0
2025-12-27,FAMILY,쿠폰 사용,202512 생일축하쿠폰1만원 / 첫 구매 장바구니 10% 할인,coupon_type_title+order_coupon_name+order_product_coupon_name+coupon_name,1,1,1,98280,20920,98280.0
