order_date,product_code,product_name_kor,product_name,source_image_url,first_orders,first_buyers,quantity,revenue,image_url,image_source
2024-09-29,C46BM9621316,남성 패시트75 알파 아웃드라이,FACET 75 ALPHA OUTDRY,,1,1,1,118800,assets/product_images/C46BM9621316.jpg,styleship_cdn_pattern+downloaded
2024-09-29,C52WE9484010,[공식몰 단독]남성 루프 트레일 바람막이 방풍 자켓,Loop Trail™ II Windbreaker,,1,1,1,111249,assets/product_images/C52WE9484010.jpg,styleship_cdn_pattern+downloaded
2024-09-29,C51AR4849629,여성 페인티드 피크™ 크롭 니트 플리스,Painted Peak™ Cropped Fleece,,2,2,2,107330,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51AR4849629.jpg,styleship_cdn_pattern
2024-09-29,C43YM3356397,남성 롤링코브 Ⅲ 셋업자켓,M's Rolling Cove™ Ⅲ Jacket,,1,1,1,107000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C43YM3356397.jpg,styleship_cdn_pattern
2024-09-29,C44WR6046278,[공식몰 단독] 여성 버치우드™ 퀼티드 방수자켓,Birchwood™ Quilted Jacket,,1,1,1,105000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44WR6046278.jpg,styleship_cdn_pattern
2024-09-29,C51AR4849278,여성 페인티드 피크™ 크롭 니트 플리스,Painted Peak™ Cropped Fleece,,2,2,2,104960,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51AR4849278.jpg,styleship_cdn_pattern
2024-09-29,C44YM3398419,공용 파크 투 블러프™ 리버시블 플리스 자켓,Ms Park to Bluff™ Reversible Fleece Jacket,,1,1,1,102600,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44YM3398419.jpg,styleship_cdn_pattern
2024-09-29,C56BK5371271,여성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD MID WATERPROOF,,1,1,1,95670,assets/product_images/C56BK5371271.jpg,excel_map+downloaded
2024-09-29,C55BI5371020,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD™ MID WATERPROOF WIDE,,1,1,1,95670,assets/product_images/C55BI5371020.jpg,styleship_cdn_pattern+downloaded
2024-09-29,C55BL5371020,여성 크레스트우드 미드 워터프루프,CRESTWOOD™ MID WATERPROOF,,1,1,1,93670,assets/product_images/C55BL5371020.jpg,styleship_cdn_pattern+downloaded
2024-09-29,C56BK5371397,여성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD™ MID WATERPROOF WIDE,,1,1,1,93670,assets/product_images/C56BK5371397.jpg,excel_map+downloaded
2024-09-29,C55BI5371326,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD™ MID WATERPROOF WIDE,,1,1,1,93670,assets/product_images/C55BI5371326.jpg,styleship_cdn_pattern+downloaded
2024-09-29,C54AE5057010,남성 크리스탈리프™ 옴니히트™ 헬릭스 하프집 티셔츠,Crystal Leaf™ Omni-Heat™ Helix Half Zip,,1,1,1,87100,assets/product_images/C54AE5057010.jpg,excel_map+downloaded
2024-09-29,C44WE9895397,[공식몰 단독] 남성 버치우드™ 자켓,Birchwood™ Jacket,,1,1,1,85750,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44WE9895397.jpg,styleship_cdn_pattern
2024-09-29,C54AE4498464,남성 헬베시아 II 프린티드 하프스냅 플리스 아노락,Helvetia™ II Printed Half Snap Fleece,,1,1,1,78100,assets/product_images/C54AE4498464.jpg,styleship_cdn_pattern+downloaded
2024-09-29,C44AE2155415,공용 백볼™ 리마스터드 플리스 자켓,Backbowl™ Remastered Fleece,,1,1,1,74700,assets/product_images/C44AE2155415.jpg,styleship_cdn_pattern+downloaded
2024-09-29,C46BK4552305,여성 뉴튼릿지 플러스 와이드핏,NEWTON RIDGE™ PLUS WATERPROOF AMPED WIDE,,1,1,1,68450,assets/product_images/C46BK4552305.jpg,styleship_cdn_pattern+downloaded
2024-09-29,C54AR7330348,여성 헬베시아 II 크롭 하프스냅 플리스 아노락,Helvetia™ II Cropped Half Snap Fleece,,1,1,1,64100,assets/product_images/C54AR7330348.jpg,excel_map+downloaded
2024-09-29,C51AM0911011,남성 페인티드 피크™ 플리스 니트 집업,Painted Peak™ Fleece 1/4 Zip,,1,1,1,56070,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51AM0911011.jpg,styleship_cdn_pattern
2024-09-29,C56YU0369060,공용 본레 포레스트™ 20L 패커블 백팩,Bonre Forest™ 20L Packable Backpack,,1,1,1,53100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU0369060.jpg,styleship_cdn_pattern
2024-09-29,C56YU0650102,공용 크로닌 레인지Ⅱ 부니,Cronin RangeⅡ™ Booney,,1,1,1,51100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU0650102.jpg,styleship_cdn_pattern
2024-09-29,C51YM6406100,남성 오토 보울™ 크루,M's Otto Bowl™ Crew,,1,1,1,47260,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51YM6406100.jpg,styleship_cdn_pattern
2024-09-29,C51YL6403010,여성 포레스트 투 패스 크루,Ws Forest to Pass™ Crew,,1,1,1,44100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51YL6403010.jpg,styleship_cdn_pattern
2024-09-29,C46RUS001331,공용 18온스 텀블러 (530ml),18 oz SS Coffee Vacuum Bottle,,1,1,1,27410,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C46RUS001331.jpg,styleship_cdn_pattern
2024-09-29,C56PU2409010,공용 스트림 이어폰케이스,Price Stream™Earphone Case,,1,1,2,20000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56PU2409010.jpg,styleship_cdn_pattern
2024-09-29,C56YU9706417,공용 딜론스런파스™ 반다나,Dillons Run Falls™ Bandana,,1,1,1,8800,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU9706417.jpg,styleship_cdn_pattern
2024-09-29,C56YU9602100,공용 퀄리레유트™ 미드 양말,Quillayute Butte™ Socks,,1,1,1,8250,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU9602100.jpg,styleship_cdn_pattern
2024-09-30,C54XL5603193,[DISNEY] 여성 미키와 친구들 하프 스냅 플리스,W CSC X Disney Mickey & Friends Half Snap Fleece,,20,20,20,2107080,assets/product_images/C54XL5603193.jpg,styleship_cdn_pattern+downloaded
2024-09-30,C54XM8729193,[DISNEY] 남성 미키와 친구들 하프 스냅 플리스,M CSC x Disney Mickey & Friends Half Snap Fleece,,16,16,16,1713560,assets/product_images/C54XM8729193.jpg,styleship_cdn_pattern+downloaded
2024-09-30,C54XY4893193,[DISNEY] 키즈 미키와 친구들 하프 스냅 플리스,Y CSC X Disney Mickey & Friends Half Snap Fleece,,8,8,9,611200,assets/product_images/C54XY4893193.jpg,styleship_cdn_pattern+downloaded
2024-09-30,C54XC4893193,[DISNEY] 토틀러 미키와 친구들 하프 스냅 플리스,Tot CSC x Disney Mickey & Friends Half Snap Fleece,,9,9,9,521260,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54XC4893193.jpg,styleship_cdn_pattern
2024-09-30,C54WE6671010,공용 캐스케이드 인터체인지 자켓,Cascade Peak™ VI Interchange Jacket,,1,1,1,352600,assets/product_images/C54WE6671010.jpg,excel_map+downloaded
2024-09-30,C56YU0366010,공용 레드우드™ 30L 뉴 플러스 백팩,REDWOOD™30 N.PLUS BACKPACK,,2,2,2,252200,assets/product_images/C56YU0366010.jpg,excel_map+downloaded
2024-09-30,C54AR5760464,여성 헬베시아 II 프린티드 크롭 하프스냅,Helvetia™ II Printed Cropped Half Snap,,3,3,3,230650,assets/product_images/C54AR5760464.jpg,excel_map+downloaded
2024-09-30,C56YE4769039,남성 트랜스트레커 아웃드라이,TRANS TREKKER™ OUTDRY,,1,1,1,189000,assets/product_images/C56YE4769039.jpg,styleship_cdn_pattern+downloaded
2024-09-30,C56YE4769339,남성 트랜스트레커 아웃드라이,TRANS TREKKER™ OUTDRY,,1,1,1,163600,assets/product_images/C56YE4769339.jpg,styleship_cdn_pattern+downloaded
2024-09-30,C54YL3496010,여성 하이크 보울 코브™ 플리스 자켓,Ws Hike Bowl Cove™ Fleece Jacket,,1,1,1,158600,assets/product_images/C54YL3496010.jpg,excel_map+downloaded
2024-09-30,C51YM6404011,남성 아니아크 락™ 하프 집업,M's Aniak Rock™ Half Zip Up,,2,2,2,153550,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51YM6404011.jpg,styleship_cdn_pattern
2024-09-30,C56PU8664010,공용 케슬락 15L 백팩,Castle Rock 15L Backpack,,2,2,2,126200,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56PU8664010.jpg,styleship_cdn_pattern
2024-09-30,C51WE3535010,[공식몰 단독]남성 이너 리미츠 2L 방수자켓,Inner Limits™ III Jacket,,1,1,1,119400,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51WE3535010.jpg,styleship_cdn_pattern
2024-09-30,C44YM3398348,공용 파크 투 블러프™ 리버시블 플리스 자켓,Ms Park to Bluff™ Reversible Fleece Jacket,,1,1,1,102600,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44YM3398348.jpg,styleship_cdn_pattern
2024-09-30,C55BI5371326,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD™ MID WATERPROOF WIDE,,1,1,1,93670,assets/product_images/C55BI5371326.jpg,styleship_cdn_pattern+downloaded
2024-09-30,C53AR4742397,여성 브리 폴스™ 코튼 립스탑 카고 팬츠,Brea Falls™ Cotton Ripstop Pant,,1,1,1,92640,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C53AR4742397.jpg,styleship_cdn_pattern
2024-09-30,C56BK5371271,여성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD MID WATERPROOF,,1,1,1,90670,assets/product_images/C56BK5371271.jpg,excel_map+downloaded
2024-09-30,C56XU8726193,[Disney] 공용 미키와 친구들 힙백,CSC x Disney Mickey & Friends Hip Pack,,1,1,1,87100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56XU8726193.jpg,styleship_cdn_pattern
2024-09-30,C46YU0204010,[공식몰 단독] 공용 코브 투 뷰트™ 30L 백팩 + 파우치,Cove to Butte ™ 30 BACKPACK,,1,1,1,72700,assets/product_images/C46YU0204010.jpg,styleship_cdn_pattern+downloaded
2024-09-30,C54AR7330010,여성 헬베시아 II 크롭 하프스냅 플리스 아노락,Helvetia™ II Cropped Half Snap Fleece,,1,1,1,69100,assets/product_images/C54AR7330010.jpg,excel_map+downloaded
2024-09-30,C51AR9877388,여성 헬베시아™ 크롭 하프스냅 플리스,Helvetia™ Cropped Half Snap,,1,1,1,68750,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51AR9877388.jpg,styleship_cdn_pattern
2024-09-30,C51AR4849011,여성 페인티드 피크™ 크롭 니트 플리스,Painted Peak™ Cropped Fleece,,1,1,1,62300,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51AR4849011.jpg,styleship_cdn_pattern
2024-09-30,C53AP3450010,여성 시커™ 레전드 2.0 티셔츠,Seeker™ Legend 2.0 LS Tee,,1,1,1,59000,assets/product_images/C53AP3450010.jpg,excel_map+downloaded
2024-09-30,C51YL6403010,여성 포레스트 투 패스 크루,Ws Forest to Pass™ Crew,,1,1,1,55300,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51YL6403010.jpg,styleship_cdn_pattern
2024-09-30,C53AP3450292,여성 시커™ 레전드 2.0 티셔츠,Seeker™ Legend 2.0 LS Tee,,1,1,1,53100,assets/product_images/C53AP3450292.jpg,excel_map+downloaded
2024-09-30,C56YU0677278,공용 데졸 보울™ 버킷,Desor Bowl™ Bucket,,1,1,1,53000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU0677278.jpg,styleship_cdn_pattern
2024-09-30,C56PU8732719,공용 그레이트 스모키 가든 바디백,Great Smoky Garden™ Body bag,,1,1,1,47910,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56PU8732719.jpg,styleship_cdn_pattern
2024-09-30,C56YU0655011,공용 롤링 코브Ⅱ 부니,Rolling CoveⅡ™ Booney,,1,1,1,47670,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU0655011.jpg,styleship_cdn_pattern
2024-09-30,C55PU5670010,[공식몰 단독]공용 티핀힐 폴더블 부니,Tiffin Hill™ Foldable Booney,,1,1,1,45200,assets/product_images/C55PU5670010.jpg,styleship_cdn_pattern+downloaded
2024-09-30,C56PU2406010,공용 스트림 바틀홀더 크로스백,Price Stream™ Bottle Holder,,1,1,1,15100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56PU2406010.jpg,styleship_cdn_pattern
2024-09-30,C56YU9706417,공용 딜론스런파스™ 반다나,Dillons Run Falls™ Bandana,,1,1,1,12000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU9706417.jpg,styleship_cdn_pattern
2024-10-01,C54XL5603193,[DISNEY] 여성 미키와 친구들 하프 스냅 플리스,W CSC X Disney Mickey & Friends Half Snap Fleece,,14,14,14,1469060,assets/product_images/C54XL5603193.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C54XM8729193,[DISNEY] 남성 미키와 친구들 하프 스냅 플리스,M CSC x Disney Mickey & Friends Half Snap Fleece,,11,11,11,1122860,assets/product_images/C54XM8729193.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C54XY4893193,[DISNEY] 키즈 미키와 친구들 하프 스냅 플리스,Y CSC X Disney Mickey & Friends Half Snap Fleece,,11,11,11,767000,assets/product_images/C54XY4893193.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C53XO6631010,[Disney] 공용 미키마우스 아이벡스™ 레인 방수 자켓,CSC x Disney Mickey Mouse Ibex™ Rain Shell,,2,2,2,625200,assets/product_images/C53XO6631010.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C54AR5760464,여성 헬베시아 II 프린티드 크롭 하프스냅,Helvetia™ II Printed Cropped Half Snap,,5,5,5,415440,assets/product_images/C54AR5760464.jpg,excel_map+downloaded
2024-10-01,C56BM6246012,남성 코노스 TRS 아웃드라이,KONOS™ TRS OUTDRY,,1,1,2,335700,assets/product_images/C56BM6246012.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C53YM3452278,공용 베이스 포레스트™ 방수 자켓,Bays Forest™ Jacket,,1,1,1,304250,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C53YM3452278.jpg,styleship_cdn_pattern
2024-10-01,C54XC4893193,[DISNEY] 토틀러 미키와 친구들 하프 스냅 플리스,Tot CSC x Disney Mickey & Friends Half Snap Fleece,,4,4,4,244850,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54XC4893193.jpg,styleship_cdn_pattern
2024-10-01,C54YM3476010,남성 샷오버 힐™ 경량 패딩 자켓,Ms Shotover Hill™ Insulation Jacket,,1,1,1,241420,assets/product_images/C54YM3476010.jpg,excel_map+downloaded
2024-10-01,C56YM0199105,남성 이스케이프 쓰라이브 울트라 아웃드라이 보아2,ESCAPE™ THRIVE ULTRA™ OUTDRY™ BOA II,,1,1,1,188100,assets/product_images/C56YM0199105.jpg,excel_map+downloaded
2024-10-01,C53WR7397278,여성 아웃드라이 익스트림™ 바운더리스™ 워터프루프 자켓,OutDry Extreme™ Boundless™ Shell,,1,1,1,170350,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C53WR7397278.jpg,styleship_cdn_pattern
2024-10-01,C54YM3496211,남성 하이크 보울 코브™ 플리스 자켓,Ms Hike Bowl Cove™ Fleece Jacket,,1,1,1,169630,assets/product_images/C54YM3496211.jpg,excel_map+downloaded
2024-10-01,C55BM2858100,남성 코노스 TRS,KONOS™ TRS,,1,1,1,169000,assets/product_images/C55BM2858100.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C56YE4769339,남성 트랜스트레커 아웃드라이,TRANS TREKKER™ OUTDRY,,1,1,1,165600,assets/product_images/C56YE4769339.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C46BK4552305,여성 뉴튼릿지 플러스 와이드핏,NEWTON RIDGE™ PLUS WATERPROOF AMPED WIDE,,2,2,2,147400,assets/product_images/C46BK4552305.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C56BM8261008,남성 뉴튼릿지 베이스캠프,NEWTON RIDGE™ BC,,1,1,1,139000,assets/product_images/C56BM8261008.jpg,excel_map+downloaded
2024-10-01,C56YU0154433,[공식몰 단독] 공용 헤이지 저니 2 워터프루프 방수 스니커즈,HAZY JOURNEY II WATERPROOF,,1,1,1,127600,assets/product_images/C56YU0154433.jpg,excel_map+downloaded
2024-10-01,C56UU0063861,공용 랜드로머 60L 더플백,LANDROAMER™ 60L DUFFEL,,1,1,1,127600,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56UU0063861.jpg,styleship_cdn_pattern
2024-10-01,C53PM0379010,[BLACK LABEL] 남성 투무 헤이츠™ 셔츠,Tumu Heights™ Shirt,,1,1,1,125100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C53PM0379010.jpg,styleship_cdn_pattern
2024-10-01,C53PM0379301,[BLACK LABEL] 남성 투무 헤이츠™ 셔츠,Tumu Heights™ Shirt,,1,1,1,120600,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C53PM0379301.jpg,styleship_cdn_pattern
2024-10-01,C46BM9621010,남성 패시트75 알파 아웃드라이,FACET 75 ALPHA OUTDRY,,1,1,1,118800,assets/product_images/C46BM9621010.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C56BM8261397,남성 뉴튼릿지 베이스캠프,NEWTON RIDGE™ BC,,1,1,1,118600,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56BM8261397.jpg,styleship_cdn_pattern
2024-10-01,C46BM6754010,남성 픽프릭2 미드 아웃드라이 레더,PEAKFREAK II MID OUTDRY LEATHER,,1,1,1,111800,assets/product_images/C46BM6754010.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C52WE9484010,[공식몰 단독]남성 루프 트레일 바람막이 방풍 자켓,Loop Trail™ II Windbreaker,,1,1,1,111329,assets/product_images/C52WE9484010.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C51WE3535010,[공식몰 단독]남성 이너 리미츠 2L 방수자켓,Inner Limits™ III Jacket,,1,1,1,102960,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51WE3535010.jpg,styleship_cdn_pattern
2024-10-01,C44YM3398348,공용 파크 투 블러프™ 리버시블 플리스 자켓,Ms Park to Bluff™ Reversible Fleece Jacket,,1,1,1,102100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44YM3398348.jpg,styleship_cdn_pattern
2024-10-01,C44YM3398419,공용 파크 투 블러프™ 리버시블 플리스 자켓,Ms Park to Bluff™ Reversible Fleece Jacket,,1,1,1,101330,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44YM3398419.jpg,styleship_cdn_pattern
2024-10-01,C44WE9895397,[공식몰 단독] 남성 버치우드™ 자켓,Birchwood™ Jacket,,1,1,1,101000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44WE9895397.jpg,styleship_cdn_pattern
2024-10-01,C45YU7430397,공용 채드윅 라이트,CHADWICK™ LITE,,1,1,1,100600,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C45YU7430397.jpg,styleship_cdn_pattern
2024-10-01,C55BI5371020,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD™ MID WATERPROOF WIDE,,1,1,1,100170,assets/product_images/C55BI5371020.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C44WE3229397,[공식몰 단독] 남성 시더 클리프™ 방수 패딩 자켓,Cedar Cliff™ Insulated Jacket,,1,1,1,99970,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44WE3229397.jpg,styleship_cdn_pattern
2024-10-01,C46BM6578063,남성 몬트레일 트리니티 FKT,MONTRAIL TRINITY FKT,,1,1,1,99500,assets/product_images/C46BM6578063.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C56PU8662010,공용 케슬락 25L 백팩,Castle Rock™ 25L Backpack II,,1,1,1,99000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56PU8662010.jpg,styleship_cdn_pattern
2024-10-01,C56BI5371241,남성 크레스트우드 미드 워터프루프 와이드핏,CRESTWOOD MID WATERPROOF,,1,1,1,95670,assets/product_images/C56BI5371241.jpg,excel_map+downloaded
2024-10-01,C56XU8726193,[Disney] 공용 미키와 친구들 힙백,CSC x Disney Mickey & Friends Hip Pack,,1,1,1,87920,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56XU8726193.jpg,styleship_cdn_pattern
2024-10-01,C54AR0677010,여성 크리스탈리프™ 옴니히트™헬릭스 하프집업,Crystal Leaf™ Omni-Heat™ Helix HZ,,1,1,1,87100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C54AR0677010.jpg,styleship_cdn_pattern
2024-10-01,C44AE2155415,공용 백볼™ 리마스터드 플리스 자켓,Backbowl™ Remastered Fleece,,1,1,1,80190,assets/product_images/C44AE2155415.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C54AE5780861,[공식몰 단독] 남성 헬베시아 II 하프스냅 플리스 아노락,Helvetia™ II Half Snap Fleece,,1,1,1,71100,assets/product_images/C54AE5780861.jpg,excel_map+downloaded
2024-10-01,C54AE5780366,남성 헬베시아 II 하프스냅 플리스 아노락,Helvetia™ II Half Snap Fleece,,1,1,1,71100,assets/product_images/C54AE5780366.jpg,excel_map+downloaded
2024-10-01,C46YU0204010,[공식몰 단독] 공용 코브 투 뷰트™ 30L 백팩 + 파우치,Cove to Butte ™ 30 BACKPACK,,1,1,1,67700,assets/product_images/C46YU0204010.jpg,styleship_cdn_pattern+downloaded
2024-10-01,C44AR9877852,여성 헬베시아™ 크롭 하프 스냅 플리스 티셔츠,Helvetia™ Cropped Half Snap,,1,1,1,66880,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C44AR9877852.jpg,styleship_cdn_pattern
2024-10-01,C56YU0369010,공용 본레 포레스트™ 20L 패커블 백팩,Bonre Forest™ 20L Packable Backpack,,1,1,1,62100,assets/product_images/C56YU0369010.jpg,excel_map+downloaded
2024-10-01,C56PU8732719,공용 그레이트 스모키 가든 바디백,Great Smoky Garden™ Body bag,,1,1,1,59000,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56PU8732719.jpg,styleship_cdn_pattern
2024-10-01,C43XR5651464,[Yu Nagaba] 여성 선셋 윈도우™ 드레스,[Yu Nagaba] Sunset Window™ Dress,,1,1,1,56070,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C43XR5651464.jpg,styleship_cdn_pattern
2024-10-01,C56YU0369060,공용 본레 포레스트™ 20L 패커블 백팩,Bonre Forest™ 20L Packable Backpack,,1,1,1,55100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU0369060.jpg,styleship_cdn_pattern
2024-10-01,C56PU2407010,공용 스트림 파우치,Price Stream™ Pouch,,2,2,2,55100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56PU2407010.jpg,styleship_cdn_pattern
2024-10-01,C51YM6406010,남성 오토 보울™ 크루,Ms Otto Bowl™ Crew,,1,1,1,43470,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C51YM6406010.jpg,styleship_cdn_pattern
2024-10-01,C56YU0899439,공용 산투이트파스™ Ⅱ 장갑,Santuit Falls Glove Ⅱ,,1,1,1,36700,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU0899439.jpg,styleship_cdn_pattern
2024-10-01,C55CU0019473,공용 ROC™ II 볼캡,ROC™ II Ball Cap,,1,1,1,35600,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C55CU0019473.jpg,styleship_cdn_pattern
2024-10-01,C55CU7808011,공용 윙마크™ 캡,Wingmark™ Cap,,1,1,1,33100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C55CU7808011.jpg,styleship_cdn_pattern
2024-10-01,C55YU0618316,공용 베이 스위프 아일 버킷,Bay Sweep Isle™ Bucket,,1,1,1,28280,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C55YU0618316.jpg,styleship_cdn_pattern
2024-10-01,C56CU4409010,공용 왈로와 비니,Wallowa™ Beanie,,1,1,1,28140,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56CU4409010.jpg,styleship_cdn_pattern
2024-10-01,C55YU0901686,공용 스윕 투 밸리™ 반다나,Sweep to Valley™ Bandana,,2,2,2,26350,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C55YU0901686.jpg,styleship_cdn_pattern
2024-10-01,C55PU5687160,[공식몰 단독]공용 패블로코브캡,Pueblo Cove™ Cap,,1,1,1,26080,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C55PU5687160.jpg,styleship_cdn_pattern
2024-10-01,C56YU9608010,공용 코브하이츠파크 롱 양말,Cove Heights Park™ long socks,,1,1,2,23990,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU9608010.jpg,styleship_cdn_pattern
2024-10-01,C56CU2844010,공용 랜드로머™ 이어플랩 캡,Landroamer™ Ear Flap Cap,,1,1,1,23100,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56CU2844010.jpg,styleship_cdn_pattern
2024-10-01,C55PU5687010,[공식몰 단독]공용 패블로코브캡,Pueblo Cove™ Cap,,1,1,1,12490,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C55PU5687010.jpg,styleship_cdn_pattern
2024-10-02,C53XO6631010,[Disney] 공용 미키마우스 아이벡스™ 레인 방수 자켓,CSC x Disney Mickey Mouse Ibex™ Rain Shell,,2,2,2,709000,assets/product_images/C53XO6631010.jpg,styleship_cdn_pattern+downloaded
2024-10-02,C54XM8729193,[DISNEY] 남성 미키와 친구들 하프 스냅 플리스,M CSC x Disney Mickey & Friends Half Snap Fleece,,4,4,5,573700,assets/product_images/C54XM8729193.jpg,styleship_cdn_pattern+downloaded
2024-10-02,C54XL5603193,[DISNEY] 여성 미키와 친구들 하프 스냅 플리스,W CSC X Disney Mickey & Friends Half Snap Fleece,,4,4,4,467000,assets/product_images/C54XL5603193.jpg,styleship_cdn_pattern+downloaded
2024-10-02,C56YU0366010,공용 레드우드™ 30L 뉴 플러스 백팩,REDWOOD™30 N.PLUS BACKPACK,,2,2,2,276600,assets/product_images/C56YU0366010.jpg,excel_map+downloaded
2024-10-02,C54WR3825397,여성 드랍 릿지 II 인터체인지 자켓,Drop Ridge™ II Interchange Jacket,,1,1,1,276500,assets/product_images/C54WR3825397.jpg,excel_map+downloaded
2024-10-02,C56YU0366346,공용 레드우드™ 30L 뉴 플러스 백팩,REDWOOD™30 N.PLUS BACKPACK,,2,2,2,250200,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C56YU0366346.jpg,styleship_cdn_pattern
2024-10-02,C46BM6754231,남성 픽프릭2 미드 아웃드라이 레더,PEAKFREAK II MID OUTDRY LEATHER,,2,2,2,235600,assets/product_images/C46BM6754231.jpg,styleship_cdn_pattern+downloaded
