코드,상품명(영문),상품명(한글),공식몰가,네이버최저가,가격차이,최저가몰,링크,이미지URL,공식이미지URL,네이버이미지URL,naver_title,confidence,top3,prev_naver,delta_naver
C66YU0645160,Moshassuck Cove CAP,공용 모샤삭 코브 캡,40000,57300,-17300,쿠팡,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9158828428&ctag=9158828428&lptag=P9158828428&itemId=26977081322&vendorItemId=94162893595&spec=10305199,https://shopping-phinf.pstatic.net/main_5747109/57471092340.5.jpg,,https://shopping-phinf.pstatic.net/main_5747109/57471092340.5.jpg,컬럼비아 COLUMBIA 공용 모샤삭 코브 캡 C66YU0645160 2527511  OS,3,"[{""lprice"": 57300, ""mallName"": ""쿠팡"", ""link"": ""https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9158828428&ctag=9158828428&lptag=P9158828428&itemId=26977081322&vendorItemId=94162893595&spec=10305199""}]",57300,0
C66YU0645010,Moshassuck Cove CAP,공용 모샤삭 코브 캡,40000,40000,0,컬럼비아스포츠웨어,https://smartstore.naver.com/main/products/5869869352,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C66YU0645010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C66YU0645010.jpg,https://shopping-phinf.pstatic.net/main_8341436/83414368766.1.jpg,[본사직영]컬럼비아 공용 모샤삭 코브 캡 C66YU0645010,3,"[{""lprice"": 40000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/5869869352""}, {""lprice"": 40000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/7515160432""}, {""lprice"": 40000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20825""}]",40000,0
C66YU0642464,Dash to Cove Rope Cap,[그라플렉스] 공용 대쉬 투 코브 로페 캡,35000,34990,10,무신사,https://link.musinsa.com/app/goods/5111111?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group},https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C66YU0642464.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C66YU0642464.jpg,https://shopping-phinf.pstatic.net/main_5477063/54770636919.jpg,[컬럼비아] [그라플렉스] 공용 대쉬 투 코브 로페 캡 C66YU0642464,3,"[{""lprice"": 34990, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5111111?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}, {""lprice"": 35000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20824""}, {""lprice"": 35000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/11839612876""}]",34990,0
C66YU0642191,Dash to Cove Rope Cap,[그라플렉스] 공용 대쉬 투 코브 로페 캡,35000,34990,10,무신사,https://link.musinsa.com/app/goods/5111112?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group},https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model05/4/C66YU0642191.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model05/4/C66YU0642191.jpg,https://shopping-phinf.pstatic.net/main_5477077/54770776866.jpg,[컬럼비아] [그라플렉스] 공용 대쉬 투 코브 로페 캡 C66YU0642191,3,"[{""lprice"": 34990, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5111112?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}, {""lprice"": 35000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20823""}, {""lprice"": 35000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/11839611711""}]",34990,0
C66YU0633010,Rolling CoveⅡ Cap,공용 롤링 코브Ⅱ 캡,39000,37470,1530,롯데ON,https://www.lotteon.com/p/product/LO2612095844?sitmNo=LO2612095844_2612095845&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/1/C66YU0633010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/1/C66YU0633010.jpg,https://shopping-phinf.pstatic.net/main_5868271/58682713429.jpg,컬럼비아 COLUMBIA 공용 롤링 코브Ⅱ 캡 C66YU0633010 443866,4,"[{""lprice"": 37470, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2612095844?sitmNo=LO2612095844_2612095845&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 38490, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9059321252&tid=1000000061""}, {""lprice"": 38990, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/4946660?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}]",37470,0
C66YU0370010,Creek to Point 25L backpack,[그라플렉스] 공용 크릭 투 포인트 25L 백팩,76300,75050,1250,롯데ON,https://www.lotteon.com/p/product/LO2591146295?sitmNo=LO2591146295_2591146296&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/1/C66YU0370010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/1/C66YU0370010.jpg,https://shopping-phinf.pstatic.net/main_5814492/58144920480.jpg,컬럼비아 COLUMBIA [그라플렉스] 공용 크릭 투 포인트 25L 백팩 C66YU0370010 368817 [매장상품],4,"[{""lprice"": 75050, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2591146295?sitmNo=LO2591146295_2591146296&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 76300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20818""}, {""lprice"": 76300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/11839605662""}]",75050,0
C66YU0368397,DUGLAS PASS 30 BACKPACK,공용 더글라스 패스 30L 백팩,119200,104130,15070,롯데ON,https://www.lotteon.com/p/product/LO2560379758?sitmNo=LO2560379758_2560379759&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C66YU0368397.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C66YU0368397.jpg,https://shopping-phinf.pstatic.net/main_5718303/57183031408.jpg,컬럼비아 공용 배낭 더글라스 패스 30L 백팩 STONE GREEN C66YU0368397,4,"[{""lprice"": 104130, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2560379758?sitmNo=LO2560379758_2560379759&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 119000, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=8744485852&tid=1000000061""}, {""lprice"": 119200, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/8985941958""}]",104130,0
C66YU0368010,DUGLAS PASS 30 BACKPACK,공용 더글라스 패스 30L 백팩,119200,117460,1740,롯데ON,https://www.lotteon.com/p/product/LO2604235490?sitmNo=LO2604235490_2604235491&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/k/4/C66YU0368010.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/k/4/C66YU0368010.jpg,https://shopping-phinf.pstatic.net/main_5848386/58483869939.jpg,컬럼비아 columbia 공용 더글라스 패스 30L 백팩 C66YU0368010 128820,4,"[{""lprice"": 117460, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604235490?sitmNo=LO2604235490_2604235491&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 117720, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2614816642?sitmNo=LO2614816642_2614816643&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 119200, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/9525601459""}]",117460,0
C66YU0154431,HAZY JOURNEY II WATERPROOF,공용 헤이지 저니 2 워터프루프 스니커즈,149000,108150,40850,롯데ON,https://www.lotteon.com/p/product/LO2591140447?sitmNo=LO2591140447_2591140448&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C66YU0154431.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C66YU0154431.jpg,https://shopping-phinf.pstatic.net/main_5814491/58144919873.jpg,컬럼비아 COLUMBIA 공용 헤이지 져니 2 워터프루프 C66YU0154431 368866 [매장상품],4,"[{""lprice"": 108150, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2591140447?sitmNo=LO2591140447_2591140448&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 110520, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2612799632?sitmNo=LO2612799632_2612799633&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 112050, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2605645439?sitmNo=LO2605645439_2605645440&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}]",108150,0
C66YU0154191,HAZY JOURNEY II WATERPROOF,공용 헤이지 저니 2 워터프루프,149000,97550,51450,롯데ON,https://www.lotteon.com/p/product/LO2572230522?sitmNo=LO2572230522_2572230523&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C66YU0154191.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C66YU0154191.jpg,https://shopping-phinf.pstatic.net/main_5761399/57613992731.jpg,컬럼비아 (C66YU0154191) 컬럼비아 스니커즈 공용 헤이지 저니 2 워터프루프,4,"[{""lprice"": 97550, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2572230522?sitmNo=LO2572230522_2572230523&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 108890, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604236710?sitmNo=LO2604236710_2604236711&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 118020, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2613583428?sitmNo=LO2613583428_2613583429&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}]",97550,0
C66YU0154023,HAZY JOURNEY II WATERPROOF,공용 헤이지 저니 2 워터프루프,149000,119200,29800,무신사,https://link.musinsa.com/app/goods/4522197?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group},https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/1/C66YU0154023.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/1/C66YU0154023.jpg,https://shopping-phinf.pstatic.net/main_5088379/50883797842.1.jpg,[컬럼비아] 공용 헤이지 저니 2 워터프루프 C66YU0154023,3,"[{""lprice"": 119200, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/4522197?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}, {""lprice"": 119890, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9014583616&tid=1000000061""}, {""lprice"": 120960, ""mallName"": ""렉손"", ""link"": ""https://smartstore.naver.com/main/products/12959203645""}]",119200,0
C66YR8156278,TRANS TRAIL WATERPROOF,여성 트랜스 트레일 워터프루프,179000,120530,58470,롯데ON,https://www.lotteon.com/p/product/LO2612101951?sitmNo=LO2612101951_2612101952&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://shopping-phinf.pstatic.net/main_5868270/58682706774.jpg,,https://shopping-phinf.pstatic.net/main_5868270/58682706774.jpg,컬럼비아 COLUMBIA 여성 트랜스 트레일 워터프루프 C66YR8156278 443941,4,"[{""lprice"": 120530, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2612101951?sitmNo=LO2612101951_2612101952&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 122500, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9062572123&tid=1000000061""}, {""lprice"": 125300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/11368156148""}]",120530,0
C66YR8156063,TRANS TRAIL WATERPROOF,여성 트랜스 트레일 워터프루프,179000,118960,60040,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9014645873&tid=1000000061,https://shopping-phinf.pstatic.net/main_5849300/58493002813.jpg,,https://shopping-phinf.pstatic.net/main_5849300/58493002813.jpg,컬럼비아 columbia 여성 트랜스 트레일 워터프루프 C66YR8156063 129236,3,"[{""lprice"": 118960, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9014645873&tid=1000000061""}, {""lprice"": 121790, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604174713?sitmNo=LO2604174713_2604174714&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 124510, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2614828371?sitmNo=LO2614828371_2614828372&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}]",118960,0
C66YR0136278,TRANS TREKKER OUTDRY WIDE,여성 트랜스트레커 아웃드라이 와이드,132300,124390,7910,11번가,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9059396148&tid=1000000061,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model02/4/C66YR0136278.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model02/4/C66YR0136278.jpg,https://shopping-phinf.pstatic.net/main_5869428/58694281374.jpg,컬럼비아 COLUMBIA 여성 트랜스트레커 아웃드라이 와이드 C66YR0136278 401884,3,"[{""lprice"": 124390, ""mallName"": ""11번가"", ""link"": ""https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=9059396148&tid=1000000061""}, {""lprice"": 126800, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58743965441""}, {""lprice"": 132300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20810""}]",124390,0
C66YR0136029,TRANS TREKKER OUTDRY WIDE,여성 트랜스트레커 아웃드라이 와이드,132300,127200,5100,렉손,https://smartstore.naver.com/main/products/12959316725,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/1/C66YR0136029.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/1/C66YR0136029.jpg,https://shopping-phinf.pstatic.net/main_9050382/90503827735.jpg,컬럼비아 columbia 여성 트랜스트레커 아웃드라이 와이드 C66YR0136029 129237,3,"[{""lprice"": 127200, ""mallName"": ""렉손"", ""link"": ""https://smartstore.naver.com/main/products/12959316725""}, {""lprice"": 129480, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604174621?sitmNo=LO2604174621_2604174623&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 132300, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20809""}]",127200,0
C66YM0696231,Dawn-to-DarkⅡ TRAPPER,공용 다운 투 다크 트래퍼,68000,56240,11760,네이버,https://search.shopping.naver.com/catalog/58118582614,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C66YM0696231.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C66YM0696231.jpg,https://shopping-phinf.pstatic.net/main_5811858/58118582614.20251229162044.jpg,공용 다운 투 다크 트래퍼 C66YM0696231,3,"[{""lprice"": 56240, ""mallName"": ""네이버"", ""link"": ""https://search.shopping.naver.com/catalog/58118582614""}, {""lprice"": 67360, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604236147?sitmNo=LO2604236147_2604236148&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 67990, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5574170?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}]",56240,0
C66YM0696027,Dawn-to-DarkⅡ TRAPPER,공용 다운 투 다크 트래퍼,68000,62080,5920,롯데ON,https://www.lotteon.com/p/product/LO2604997036?sitmNo=LO2604997036_2604997037&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/1/C66YM0696027.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/1/C66YM0696027.jpg,https://shopping-phinf.pstatic.net/main_5850793/58507933924.jpg,&lt;매장정품&gt; 컬럼비아 COLUMBIA 공용 다운 투 다크 트래퍼 C66YM0696027 170518,4,"[{""lprice"": 62080, ""mallName"": ""롯데ON"", ""link"": ""https://www.lotteon.com/p/product/LO2604997036?sitmNo=LO2604997036_2604997037&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT""}, {""lprice"": 67990, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5574175?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}, {""lprice"": 68000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://smartstore.naver.com/main/products/12521885813""}]",62080,0
C66YM0659439,Trail to Brush Booney,공용 트레일 투 브러쉬 부니,49000,48990,10,무신사,https://link.musinsa.com/app/goods/5306459?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group},https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C66YM0659439.jpg,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C66YM0659439.jpg,https://shopping-phinf.pstatic.net/main_5623223/56232230201.jpg,[컬럼비아] 공용 트레일 투 브러쉬 부니 C66YM0659439,3,"[{""lprice"": 48990, ""mallName"": ""무신사"", ""link"": ""https://link.musinsa.com/app/goods/5306459?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}""}, {""lprice"": 49000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""http://www.columbiakorea.co.kr/product/view.asp?pno=20806""}, {""lprice"": 49000, ""mallName"": ""컬럼비아스포츠웨어"", ""link"": ""https://shopping.naver.com/outlink/itemdetail/8284473210""}]",48990,0
